1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.11141 s, 497 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 3.07927 s, 341 MB/s
2016-07-14 07:26:52.973815
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.54342 s, 412 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 3.08344 s, 340 MB/s
2016-07-14 07:27:00.231712
w, s, s, 1048576, 1, 0, 356.489310
w, s, r, 1048576, 1, 0, 361.796297
r, s, s, 1048576, 1, 0, 413.246345
r, s, r, 1048576, 1, 0, 323.857748
w, s, s, 1048576, 1, 0, 355.137396
w, s, r, 1048576, 1, 0, 361.068142
r, s, s, 1048576, 1, 0, 336.649591
r, s, r, 1048576, 1, 0, 319.374653
w, s, s, 10485760, 1, 0, 348.491405
w, s, r, 10485760, 1, 0, 356.858300
r, s, s, 10485760, 1, 0, 306.768602
r, s, r, 10485760, 1, 0, 328.858437
w, s, s, 10485760, 1, 0, 357.775435
w, s, r, 10485760, 1, 0, 364.532450
r, s, s, 10485760, 1, 0, 383.079334
r, s, r, 10485760, 1, 0, 323.514932
w, s, s, 1048576, 1, 1, 364.875080
w, s, r, 1048576, 1, 1, 368.034855
r, s, s, 1048576, 1, 1, 377.224935
r, s, r, 1048576, 1, 1, 370.094542
w, s, s, 1048576, 1, 1, 363.844679
w, s, r, 1048576, 1, 1, 371.750788
r, s, s, 1048576, 1, 1, 371.736726
r, s, r, 1048576, 1, 1, 376.109741
w, s, s, 10485760, 1, 1, 398.701990
w, s, r, 10485760, 1, 1, 393.219947
r, s, s, 10485760, 1, 1, 415.631059
r, s, r, 10485760, 1, 1, 427.400766
w, s, s, 10485760, 1, 1, 416.999047
w, s, r, 10485760, 1, 1, 396.267739
r, s, s, 10485760, 1, 1, 414.011868
r, s, r, 10485760, 1, 1, 416.341814
r, a, s, 1048576, 1, 0, 333.683609
r, a, r, 1048576, 1, 0, 312.134994
r, a, s, 1048576, 1, 0, 321.854792
r, a, r, 1048576, 1, 0, 315.963233
r, a, s, 1048576, 15, 0, 341.866854
r, a, r, 1048576, 15, 0, 311.318950
r, a, s, 1048576, 15, 0, 351.183275
r, a, r, 1048576, 15, 0, 306.740404
r, a, s, 1048576, 31, 0, 364.756538
r, a, r, 1048576, 31, 0, 309.737713
r, a, s, 1048576, 31, 0, 361.722185
r, a, r, 1048576, 31, 0, 309.171639
r, a, s, 1048576, 62, 0, 364.438172
r, a, r, 1048576, 62, 0, 309.776454
r, a, s, 1048576, 62, 0, 341.334882
r, a, r, 1048576, 62, 0, 311.156932
r, a, s, 10485760, 1, 0, 345.952601
r, a, r, 10485760, 1, 0, 319.461645
r, a, s, 10485760, 1, 0, 335.907890
r, a, r, 10485760, 1, 0, 323.519981
r, a, s, 10485760, 15, 0, 318.156402
r, a, r, 10485760, 15, 0, 317.704005
r, a, s, 10485760, 15, 0, 343.320656
r, a, r, 10485760, 15, 0, 317.583329
r, a, s, 10485760, 31, 0, 319.664110
r, a, r, 10485760, 31, 0, 314.341535
r, a, s, 10485760, 31, 0, 329.425293
r, a, r, 10485760, 31, 0, 314.688465
r, a, s, 10485760, 62, 0, 319.132963
r, a, r, 10485760, 62, 0, 312.022362
r, a, s, 10485760, 62, 0, 311.305396
r, a, r, 10485760, 62, 0, 311.713185
r, a, s, 1048576, 1, 1, 386.652893
r, a, r, 1048576, 1, 1, 315.058157
r, a, s, 1048576, 1, 1, 386.421475
r, a, r, 1048576, 1, 1, 312.655944
r, a, s, 1048576, 15, 1, 462.755455
r, a, r, 1048576, 15, 1, 308.298772
r, a, s, 1048576, 15, 1, 463.545641
r, a, r, 1048576, 15, 1, 310.012698
r, a, s, 1048576, 31, 1, 455.575517
r, a, r, 1048576, 31, 1, 299.277226
r, a, s, 1048576, 31, 1, 449.565596
r, a, r, 1048576, 31, 1, 305.717145
r, a, s, 1048576, 62, 1, 448.065667
r, a, r, 1048576, 62, 1, 300.728885
r, a, s, 1048576, 62, 1, 460.240522
r, a, r, 1048576, 62, 1, 300.714161
r, a, s, 10485760, 1, 1, 451.025876
r, a, r, 10485760, 1, 1, 317.920700
r, a, s, 10485760, 1, 1, 443.680761
r, a, r, 10485760, 1, 1, 322.239382
r, a, s, 10485760, 15, 1, 449.829815
r, a, r, 10485760, 15, 1, 313.108654
r, a, s, 10485760, 15, 1, 472.012405
r, a, r, 10485760, 15, 1, 315.822028
r, a, s, 10485760, 31, 1, 463.937200
r, a, r, 10485760, 31, 1, 309.834324
r, a, s, 10485760, 31, 1, 455.960666
r, a, r, 10485760, 31, 1, 312.350230
r, a, s, 10485760, 62, 1, 454.478397
r, a, r, 10485760, 62, 1, 307.519785
r, a, s, 10485760, 62, 1, 462.085551
r, a, r, 10485760, 62, 1, 308.096250
