1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.05748 s, 510 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.83384 s, 370 MB/s
2015-08-31 10:18:03.355716
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.45786 s, 427 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.85827 s, 367 MB/s
2015-08-31 10:18:10.293764
w, s, s, 1048576, 1, 0, 396.244700
w, s, r, 1048576, 1, 0, 397.900846
r, s, s, 1048576, 1, 0, 296.615307
r, s, r, 1048576, 1, 0, 286.301998
w, s, s, 1048576, 1, 0, 384.916565
w, s, r, 1048576, 1, 0, 390.289901
r, s, s, 1048576, 1, 0, 300.288121
r, s, r, 1048576, 1, 0, 272.870787
w, s, s, 10485760, 1, 0, 371.811651
w, s, r, 10485760, 1, 0, 388.389377
r, s, s, 10485760, 1, 0, 312.161264
r, s, r, 10485760, 1, 0, 297.860542
w, s, s, 10485760, 1, 0, 376.803669
w, s, r, 10485760, 1, 0, 346.842920
r, s, s, 10485760, 1, 0, 291.211949
r, s, r, 10485760, 1, 0, 271.023699
w, s, s, 1048576, 1, 1, 350.047755
w, s, r, 1048576, 1, 1, 350.815701
r, s, s, 1048576, 1, 1, 326.782458
r, s, r, 1048576, 1, 1, 323.890630
w, s, s, 1048576, 1, 1, 359.581113
w, s, r, 1048576, 1, 1, 366.916988
r, s, s, 1048576, 1, 1, 323.161234
r, s, r, 1048576, 1, 1, 330.146827
w, s, s, 10485760, 1, 1, 397.691020
w, s, r, 10485760, 1, 1, 400.557153
r, s, s, 10485760, 1, 1, 409.050989
r, s, r, 10485760, 1, 1, 402.414830
w, s, s, 10485760, 1, 1, 400.930479
w, s, r, 10485760, 1, 1, 399.601003
r, s, s, 10485760, 1, 1, 425.761322
r, s, r, 10485760, 1, 1, 415.953453
r, a, s, 1048576, 1, 0, 302.214879
r, a, r, 1048576, 1, 0, 285.304882
r, a, s, 1048576, 1, 0, 300.242348
r, a, r, 1048576, 1, 0, 285.965165
r, a, s, 1048576, 15, 0, 321.595312
r, a, r, 1048576, 15, 0, 278.739716
r, a, s, 1048576, 15, 0, 322.472683
r, a, r, 1048576, 15, 0, 275.820769
r, a, s, 1048576, 31, 0, 318.240727
r, a, r, 1048576, 31, 0, 277.958671
r, a, s, 1048576, 31, 0, 314.933752
r, a, r, 1048576, 31, 0, 277.714624
r, a, s, 1048576, 62, 0, 315.068712
r, a, r, 1048576, 62, 0, 279.247208
r, a, s, 1048576, 62, 0, 311.401376
r, a, r, 1048576, 62, 0, 276.472727
r, a, s, 10485760, 1, 0, 316.477825
r, a, r, 10485760, 1, 0, 304.890509
r, a, s, 10485760, 1, 0, 309.813670
r, a, r, 10485760, 1, 0, 302.663455
r, a, s, 10485760, 15, 0, 308.549261
r, a, r, 10485760, 15, 0, 298.917888
r, a, s, 10485760, 15, 0, 312.903675
r, a, r, 10485760, 15, 0, 301.162116
r, a, s, 10485760, 31, 0, 300.250038
r, a, r, 10485760, 31, 0, 296.062895
r, a, s, 10485760, 31, 0, 295.036574
r, a, r, 10485760, 31, 0, 293.709603
r, a, s, 10485760, 62, 0, 294.601504
r, a, r, 10485760, 62, 0, 289.115146
r, a, s, 10485760, 62, 0, 294.882015
r, a, r, 10485760, 62, 0, 290.124121
r, a, s, 1048576, 1, 1, 350.007227
r, a, r, 1048576, 1, 1, 284.323747
r, a, s, 1048576, 1, 1, 349.928258
r, a, r, 1048576, 1, 1, 286.343990
r, a, s, 1048576, 15, 1, 443.118985
r, a, r, 1048576, 15, 1, 276.539797
r, a, s, 1048576, 15, 1, 438.914117
r, a, r, 1048576, 15, 1, 275.653730
r, a, s, 1048576, 31, 1, 438.509350
r, a, r, 1048576, 31, 1, 279.270328
r, a, s, 1048576, 31, 1, 435.759165
r, a, r, 1048576, 31, 1, 293.967175
r, a, s, 1048576, 62, 1, 480.972659
r, a, r, 1048576, 62, 1, 315.966957
r, a, s, 1048576, 62, 1, 479.925247
r, a, r, 1048576, 62, 1, 315.301106
r, a, s, 10485760, 1, 1, 468.689660
r, a, r, 10485760, 1, 1, 359.300302
r, a, s, 10485760, 1, 1, 467.653014
r, a, r, 10485760, 1, 1, 352.889967
r, a, s, 10485760, 15, 1, 481.524564
r, a, r, 10485760, 15, 1, 349.031785
r, a, s, 10485760, 15, 1, 481.342172
r, a, r, 10485760, 15, 1, 348.941747
r, a, s, 10485760, 31, 1, 482.130323
r, a, r, 10485760, 31, 1, 343.339861
r, a, s, 10485760, 31, 1, 482.588493
r, a, r, 10485760, 31, 1, 342.632110
r, a, s, 10485760, 62, 1, 482.084259
r, a, r, 10485760, 62, 1, 331.363814
r, a, s, 10485760, 62, 1, 481.978636
r, a, r, 10485760, 62, 1, 330.541519
