1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.09944 s, 499 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.88691 s, 363 MB/s
2015-08-31 16:52:37.859707
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.44066 s, 430 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.93901 s, 357 MB/s
2015-08-31 16:52:44.914420
w, s, s, 1048576, 1, 0, 365.293383
w, s, r, 1048576, 1, 0, 393.190569
r, s, s, 1048576, 1, 0, 306.240888
r, s, r, 1048576, 1, 0, 281.656921
w, s, s, 1048576, 1, 0, 383.465181
w, s, r, 1048576, 1, 0, 395.914002
r, s, s, 1048576, 1, 0, 300.769503
r, s, r, 1048576, 1, 0, 287.875721
w, s, s, 10485760, 1, 0, 378.986169
w, s, r, 10485760, 1, 0, 389.389815
r, s, s, 10485760, 1, 0, 302.392639
r, s, r, 10485760, 1, 0, 288.589961
w, s, s, 10485760, 1, 0, 380.763425
w, s, r, 10485760, 1, 0, 386.523404
r, s, s, 10485760, 1, 0, 307.018992
r, s, r, 10485760, 1, 0, 291.683788
w, s, s, 1048576, 1, 1, 365.720802
w, s, r, 1048576, 1, 1, 380.560120
r, s, s, 1048576, 1, 1, 348.739544
r, s, r, 1048576, 1, 1, 343.424463
w, s, s, 1048576, 1, 1, 376.409019
w, s, r, 1048576, 1, 1, 382.332788
r, s, s, 1048576, 1, 1, 344.125471
r, s, r, 1048576, 1, 1, 341.056723
w, s, s, 10485760, 1, 1, 412.686160
w, s, r, 10485760, 1, 1, 412.030468
r, s, s, 10485760, 1, 1, 423.176473
r, s, r, 10485760, 1, 1, 429.052533
w, s, s, 10485760, 1, 1, 409.274537
w, s, r, 10485760, 1, 1, 413.313312
r, s, s, 10485760, 1, 1, 428.790302
r, s, r, 10485760, 1, 1, 421.542705
r, a, s, 1048576, 1, 0, 293.476148
r, a, r, 1048576, 1, 0, 284.561250
r, a, s, 1048576, 1, 0, 298.734001
r, a, r, 1048576, 1, 0, 287.751195
r, a, s, 1048576, 15, 0, 307.275028
r, a, r, 1048576, 15, 0, 273.821152
r, a, s, 1048576, 15, 0, 319.800971
r, a, r, 1048576, 15, 0, 279.078462
r, a, s, 1048576, 31, 0, 308.330727
r, a, r, 1048576, 31, 0, 276.969280
r, a, s, 1048576, 31, 0, 315.135433
r, a, r, 1048576, 31, 0, 275.397148
r, a, s, 1048576, 62, 0, 301.240526
r, a, r, 1048576, 62, 0, 277.778673
r, a, s, 1048576, 62, 0, 314.801850
r, a, r, 1048576, 62, 0, 277.579950
r, a, s, 10485760, 1, 0, 298.930181
r, a, r, 10485760, 1, 0, 295.639267
r, a, s, 10485760, 1, 0, 309.824940
r, a, r, 10485760, 1, 0, 301.736233
r, a, s, 10485760, 15, 0, 297.677475
r, a, r, 10485760, 15, 0, 290.443822
r, a, s, 10485760, 15, 0, 297.335686
r, a, r, 10485760, 15, 0, 288.998873
r, a, s, 10485760, 31, 0, 296.545835
r, a, r, 10485760, 31, 0, 288.543725
r, a, s, 10485760, 31, 0, 293.702131
r, a, r, 10485760, 31, 0, 288.732877
r, a, s, 10485760, 62, 0, 288.958359
r, a, r, 10485760, 62, 0, 264.776332
r, a, s, 10485760, 62, 0, 264.556786
r, a, r, 10485760, 62, 0, 262.893988
r, a, s, 1048576, 1, 1, 339.243866
r, a, r, 1048576, 1, 1, 270.990853
r, a, s, 1048576, 1, 1, 339.960337
r, a, r, 1048576, 1, 1, 266.164202
r, a, s, 1048576, 15, 1, 439.627469
r, a, r, 1048576, 15, 1, 261.060945
r, a, s, 1048576, 15, 1, 442.524417
r, a, r, 1048576, 15, 1, 258.265464
r, a, s, 1048576, 31, 1, 456.152811
r, a, r, 1048576, 31, 1, 295.081603
r, a, s, 1048576, 31, 1, 475.592291
r, a, r, 1048576, 31, 1, 313.615978
r, a, s, 1048576, 62, 1, 475.946126
r, a, r, 1048576, 62, 1, 312.201506
r, a, s, 1048576, 62, 1, 476.266432
r, a, r, 1048576, 62, 1, 312.060107
r, a, s, 10485760, 1, 1, 465.794019
r, a, r, 10485760, 1, 1, 335.370776
r, a, s, 10485760, 1, 1, 466.469705
r, a, r, 10485760, 1, 1, 337.123102
r, a, s, 10485760, 15, 1, 475.819016
r, a, r, 10485760, 15, 1, 335.662938
r, a, s, 10485760, 15, 1, 475.834987
r, a, r, 10485760, 15, 1, 337.986761
r, a, s, 10485760, 31, 1, 476.157518
r, a, r, 10485760, 31, 1, 334.884213
r, a, s, 10485760, 31, 1, 475.900953
r, a, r, 10485760, 31, 1, 328.921628
r, a, s, 10485760, 62, 1, 475.037271
r, a, r, 10485760, 62, 1, 320.027341
r, a, s, 10485760, 62, 1, 474.637711
r, a, r, 10485760, 62, 1, 321.873288
