1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.10723 s, 498 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.8432 s, 369 MB/s
2015-08-31 16:52:37.859688
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.71839 s, 386 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.95841 s, 354 MB/s
2015-08-31 16:52:44.914403
w, s, s, 1048576, 1, 0, 392.846976
w, s, r, 1048576, 1, 0, 396.596743
r, s, s, 1048576, 1, 0, 336.070640
r, s, r, 1048576, 1, 0, 305.128523
w, s, s, 1048576, 1, 0, 386.883819
w, s, r, 1048576, 1, 0, 391.417225
r, s, s, 1048576, 1, 0, 316.978734
r, s, r, 1048576, 1, 0, 303.953893
w, s, s, 10485760, 1, 0, 374.312264
w, s, r, 10485760, 1, 0, 389.623853
r, s, s, 10485760, 1, 0, 350.180676
r, s, r, 10485760, 1, 0, 313.709529
w, s, s, 10485760, 1, 0, 377.092069
w, s, r, 10485760, 1, 0, 387.346302
r, s, s, 10485760, 1, 0, 371.435674
r, s, r, 10485760, 1, 0, 317.982024
w, s, s, 1048576, 1, 1, 384.811136
w, s, r, 1048576, 1, 1, 400.058856
r, s, s, 1048576, 1, 1, 366.605650
r, s, r, 1048576, 1, 1, 366.401425
w, s, s, 1048576, 1, 1, 400.192272
w, s, r, 1048576, 1, 1, 401.261288
r, s, s, 1048576, 1, 1, 370.155524
r, s, r, 1048576, 1, 1, 368.414659
w, s, s, 10485760, 1, 1, 424.662390
w, s, r, 10485760, 1, 1, 422.932064
r, s, s, 10485760, 1, 1, 434.964725
r, s, r, 10485760, 1, 1, 434.571155
w, s, s, 10485760, 1, 1, 425.144837
w, s, r, 10485760, 1, 1, 425.916894
r, s, s, 10485760, 1, 1, 428.488561
r, s, r, 10485760, 1, 1, 430.126810
r, a, s, 1048576, 1, 0, 323.300798
r, a, r, 1048576, 1, 0, 304.025508
r, a, s, 1048576, 1, 0, 325.049600
r, a, r, 1048576, 1, 0, 304.451773
r, a, s, 1048576, 15, 0, 338.162193
r, a, r, 1048576, 15, 0, 291.420442
r, a, s, 1048576, 15, 0, 349.281998
r, a, r, 1048576, 15, 0, 298.196506
r, a, s, 1048576, 31, 0, 331.258918
r, a, r, 1048576, 31, 0, 294.162028
r, a, s, 1048576, 31, 0, 340.331926
r, a, r, 1048576, 31, 0, 297.269052
r, a, s, 1048576, 62, 0, 337.100395
r, a, r, 1048576, 62, 0, 295.717949
r, a, s, 1048576, 62, 0, 347.220974
r, a, r, 1048576, 62, 0, 290.405979
r, a, s, 10485760, 1, 0, 340.375812
r, a, r, 10485760, 1, 0, 313.238772
r, a, s, 10485760, 1, 0, 344.230416
r, a, r, 10485760, 1, 0, 316.784960
r, a, s, 10485760, 15, 0, 331.096273
r, a, r, 10485760, 15, 0, 310.316166
r, a, s, 10485760, 15, 0, 316.153485
r, a, r, 10485760, 15, 0, 309.628311
r, a, s, 10485760, 31, 0, 313.232485
r, a, r, 10485760, 31, 0, 306.593889
r, a, s, 10485760, 31, 0, 313.158524
r, a, r, 10485760, 31, 0, 304.742096
r, a, s, 10485760, 62, 0, 310.339038
r, a, r, 10485760, 62, 0, 302.939447
r, a, s, 10485760, 62, 0, 309.885225
r, a, r, 10485760, 62, 0, 303.329979
r, a, s, 1048576, 1, 1, 371.029658
r, a, r, 1048576, 1, 1, 300.189882
r, a, s, 1048576, 1, 1, 373.032082
r, a, r, 1048576, 1, 1, 301.637643
r, a, s, 1048576, 15, 1, 455.513419
r, a, r, 1048576, 15, 1, 294.570520
r, a, s, 1048576, 15, 1, 446.039017
r, a, r, 1048576, 15, 1, 296.941585
r, a, s, 1048576, 31, 1, 457.149114
r, a, r, 1048576, 31, 1, 293.030736
r, a, s, 1048576, 31, 1, 445.871577
r, a, r, 1048576, 31, 1, 292.256461
r, a, s, 1048576, 62, 1, 445.685531
r, a, r, 1048576, 62, 1, 293.107905
r, a, s, 1048576, 62, 1, 450.734347
r, a, r, 1048576, 62, 1, 290.907604
r, a, s, 10485760, 1, 1, 437.060813
r, a, r, 10485760, 1, 1, 311.270059
r, a, s, 10485760, 1, 1, 435.506111
r, a, r, 10485760, 1, 1, 314.625277
r, a, s, 10485760, 15, 1, 445.366378
r, a, r, 10485760, 15, 1, 309.000807
r, a, s, 10485760, 15, 1, 450.834834
r, a, r, 10485760, 15, 1, 307.761116
r, a, s, 10485760, 31, 1, 448.285286
r, a, r, 10485760, 31, 1, 305.946475
r, a, s, 10485760, 31, 1, 445.830553
r, a, r, 10485760, 31, 1, 308.241001
r, a, s, 10485760, 62, 1, 450.091130
r, a, r, 10485760, 62, 1, 298.686302
r, a, s, 10485760, 62, 1, 446.552477
r, a, r, 10485760, 62, 1, 300.842105
