1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.04937 s, 512 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.83127 s, 370 MB/s
2016-01-14
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.55058 s, 411 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.86169 s, 366 MB/s
2016-01-14
w, s, s, 1048576, 1, 0, 373.227214
w, s, r, 1048576, 1, 0, 383.852923
r, s, s, 1048576, 1, 0, 330.768534
r, s, r, 1048576, 1, 0, 334.452844
w, s, s, 1048576, 1, 0, 363.003028
w, s, r, 1048576, 1, 0, 379.135148
r, s, s, 1048576, 1, 0, 338.379129
r, s, r, 1048576, 1, 0, 323.716511
w, s, s, 10485760, 1, 0, 362.654577
w, s, r, 10485760, 1, 0, 373.354031
r, s, s, 10485760, 1, 0, 409.769172
r, s, r, 10485760, 1, 0, 341.393297
w, s, s, 10485760, 1, 0, 364.668776
w, s, r, 10485760, 1, 0, 382.390837
r, s, s, 10485760, 1, 0, 354.178409
r, s, r, 10485760, 1, 0, 332.751888
w, s, s, 1048576, 1, 1, 405.651087
w, s, r, 1048576, 1, 1, 426.574743
r, s, s, 1048576, 1, 1, 397.149527
r, s, r, 1048576, 1, 1, 399.558936
w, s, s, 1048576, 1, 1, 414.951490
w, s, r, 1048576, 1, 1, 427.898632
r, s, s, 1048576, 1, 1, 395.931590
r, s, r, 1048576, 1, 1, 388.501309
w, s, s, 10485760, 1, 1, 440.843902
w, s, r, 10485760, 1, 1, 447.805132
r, s, s, 10485760, 1, 1, 458.183829
r, s, r, 10485760, 1, 1, 451.886095
w, s, s, 10485760, 1, 1, 443.526819
w, s, r, 10485760, 1, 1, 446.043716
r, s, s, 10485760, 1, 1, 462.953499
r, s, r, 10485760, 1, 1, 460.470300
r, a, s, 1048576, 1, 0, 328.072255
r, a, r, 1048576, 1, 0, 322.115370
r, a, s, 1048576, 1, 0, 338.098087
r, a, r, 1048576, 1, 0, 320.897517
r, a, s, 1048576, 15, 0, 340.453461
r, a, r, 1048576, 15, 0, 316.829880
r, a, s, 1048576, 15, 0, 369.890980
r, a, r, 1048576, 15, 0, 313.415781
r, a, s, 1048576, 31, 0, 377.883871
r, a, r, 1048576, 31, 0, 315.889677
r, a, s, 1048576, 31, 0, 381.547523
r, a, r, 1048576, 31, 0, 311.796057
r, a, s, 1048576, 62, 0, 367.233140
r, a, r, 1048576, 62, 0, 312.924548
r, a, s, 1048576, 62, 0, 372.721912
r, a, r, 1048576, 62, 0, 312.863808
r, a, s, 10485760, 1, 0, 330.404458
r, a, r, 10485760, 1, 0, 328.149122
r, a, s, 10485760, 1, 0, 336.880557
r, a, r, 10485760, 1, 0, 328.935543
r, a, s, 10485760, 15, 0, 335.358302
r, a, r, 10485760, 15, 0, 325.022183
r, a, s, 10485760, 15, 0, 335.623212
r, a, r, 10485760, 15, 0, 324.866527
r, a, s, 10485760, 31, 0, 321.928363
r, a, r, 10485760, 31, 0, 318.620403
r, a, s, 10485760, 31, 0, 320.641579
r, a, r, 10485760, 31, 0, 321.342354
r, a, s, 10485760, 62, 0, 318.929961
r, a, r, 10485760, 62, 0, 313.967227
r, a, s, 10485760, 62, 0, 330.332284
r, a, r, 10485760, 62, 0, 312.615543
r, a, s, 1048576, 1, 1, 394.173503
r, a, r, 1048576, 1, 1, 321.467571
r, a, s, 1048576, 1, 1, 392.467470
r, a, r, 1048576, 1, 1, 320.578219
r, a, s, 1048576, 15, 1, 471.375469
r, a, r, 1048576, 15, 1, 313.585522
r, a, s, 1048576, 15, 1, 476.321353
r, a, r, 1048576, 15, 1, 312.035232
r, a, s, 1048576, 31, 1, 477.614111
r, a, r, 1048576, 31, 1, 315.015895
r, a, s, 1048576, 31, 1, 476.943301
r, a, r, 1048576, 31, 1, 315.023715
r, a, s, 1048576, 62, 1, 473.143657
r, a, r, 1048576, 62, 1, 311.614389
r, a, s, 1048576, 62, 1, 476.656905
r, a, r, 1048576, 62, 1, 310.181953
r, a, s, 10485760, 1, 1, 465.980323
r, a, r, 10485760, 1, 1, 327.325951
r, a, s, 10485760, 1, 1, 465.225755
r, a, r, 10485760, 1, 1, 328.173018
r, a, s, 10485760, 15, 1, 472.473595
r, a, r, 10485760, 15, 1, 323.986939
r, a, s, 10485760, 15, 1, 473.104086
r, a, r, 10485760, 15, 1, 320.637270
r, a, s, 10485760, 31, 1, 476.295342
r, a, r, 10485760, 31, 1, 322.313028
r, a, s, 10485760, 31, 1, 474.718049
r, a, r, 10485760, 31, 1, 319.544550
r, a, s, 10485760, 62, 1, 471.703744
r, a, r, 10485760, 62, 1, 312.899272
r, a, s, 10485760, 62, 1, 476.327734
r, a, r, 10485760, 62, 1, 310.171171
