1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.04574 s, 513 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.74667 s, 382 MB/s
2016-01-12
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.53711 s, 413 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.79653 s, 375 MB/s
2016-01-12
w, s, s, 1048576, 1, 0, 391.375239
w, s, r, 1048576, 1, 0, 395.491657
r, s, s, 1048576, 1, 0, 301.555528
r, s, r, 1048576, 1, 0, 293.078288
w, s, s, 1048576, 1, 0, 391.240430
w, s, r, 1048576, 1, 0, 398.243479
r, s, s, 1048576, 1, 0, 293.277170
r, s, r, 1048576, 1, 0, 285.491026
w, s, s, 10485760, 1, 0, 386.846196
w, s, r, 10485760, 1, 0, 389.520125
r, s, s, 10485760, 1, 0, 287.402972
r, s, r, 10485760, 1, 0, 284.977762
w, s, s, 10485760, 1, 0, 383.982277
w, s, r, 10485760, 1, 0, 391.482069
r, s, s, 10485760, 1, 0, 298.151486
r, s, r, 10485760, 1, 0, 297.175521
w, s, s, 1048576, 1, 1, 372.843020
w, s, r, 1048576, 1, 1, 380.066900
r, s, s, 1048576, 1, 1, 343.322416
r, s, r, 1048576, 1, 1, 347.219562
w, s, s, 1048576, 1, 1, 379.511591
w, s, r, 1048576, 1, 1, 370.773372
r, s, s, 1048576, 1, 1, 346.850364
r, s, r, 1048576, 1, 1, 341.358823
w, s, s, 10485760, 1, 1, 408.513870
w, s, r, 10485760, 1, 1, 411.182631
r, s, s, 10485760, 1, 1, 413.468721
r, s, r, 10485760, 1, 1, 421.729258
w, s, s, 10485760, 1, 1, 412.455547
w, s, r, 10485760, 1, 1, 407.228383
r, s, s, 10485760, 1, 1, 414.998053
r, s, r, 10485760, 1, 1, 411.578464
r, a, s, 1048576, 1, 0, 291.838146
r, a, r, 1048576, 1, 0, 285.801184
r, a, s, 1048576, 1, 0, 296.095595
r, a, r, 1048576, 1, 0, 286.028442
r, a, s, 1048576, 15, 0, 295.212980
r, a, r, 1048576, 15, 0, 284.554606
r, a, s, 1048576, 15, 0, 293.445766
r, a, r, 1048576, 15, 0, 282.346283
r, a, s, 1048576, 31, 0, 293.920634
r, a, r, 1048576, 31, 0, 284.945384
r, a, s, 1048576, 31, 0, 296.346809
r, a, r, 1048576, 31, 0, 279.585464
r, a, s, 1048576, 62, 0, 272.740280
r, a, r, 1048576, 62, 0, 263.787392
r, a, s, 1048576, 62, 0, 273.970470
r, a, r, 1048576, 62, 0, 263.426025
r, a, s, 10485760, 1, 0, 272.082068
r, a, r, 10485760, 1, 0, 271.171344
r, a, s, 10485760, 1, 0, 269.742870
r, a, r, 10485760, 1, 0, 270.660389
r, a, s, 10485760, 15, 0, 273.172024
r, a, r, 10485760, 15, 0, 268.247874
r, a, s, 10485760, 15, 0, 271.166502
r, a, r, 10485760, 15, 0, 269.539965
r, a, s, 10485760, 31, 0, 267.498086
r, a, r, 10485760, 31, 0, 268.011716
r, a, s, 10485760, 31, 0, 270.598814
r, a, r, 10485760, 31, 0, 267.370472
r, a, s, 10485760, 62, 0, 265.959471
r, a, r, 10485760, 62, 0, 273.406128
r, a, s, 10485760, 62, 0, 286.270304
r, a, r, 10485760, 62, 0, 285.709041
r, a, s, 1048576, 1, 1, 344.719263
r, a, r, 1048576, 1, 1, 286.207404
r, a, s, 1048576, 1, 1, 348.864187
r, a, r, 1048576, 1, 1, 281.709993
r, a, s, 1048576, 15, 1, 435.005942
r, a, r, 1048576, 15, 1, 280.911485
r, a, s, 1048576, 15, 1, 433.385102
r, a, r, 1048576, 15, 1, 281.809090
r, a, s, 1048576, 31, 1, 434.838944
r, a, r, 1048576, 31, 1, 282.752347
r, a, s, 1048576, 31, 1, 439.934066
r, a, r, 1048576, 31, 1, 322.431383
r, a, s, 1048576, 62, 1, 475.708935
r, a, r, 1048576, 62, 1, 320.659933
r, a, s, 1048576, 62, 1, 475.094921
r, a, r, 1048576, 62, 1, 321.884710
r, a, s, 10485760, 1, 1, 467.419953
r, a, r, 10485760, 1, 1, 334.013846
r, a, s, 10485760, 1, 1, 466.681421
r, a, r, 10485760, 1, 1, 330.839288
r, a, s, 10485760, 15, 1, 475.673923
r, a, r, 10485760, 15, 1, 329.394117
r, a, s, 10485760, 15, 1, 476.094540
r, a, r, 10485760, 15, 1, 332.420543
r, a, s, 10485760, 31, 1, 475.934463
r, a, r, 10485760, 31, 1, 330.186160
r, a, s, 10485760, 31, 1, 476.951016
r, a, r, 10485760, 31, 1, 328.218910
r, a, s, 10485760, 62, 1, 476.445083
r, a, r, 10485760, 62, 1, 323.359270
r, a, s, 10485760, 62, 1, 476.938989
r, a, r, 10485760, 62, 1, 323.937962
