1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.04469 s, 513 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.78362 s, 377 MB/s
2016-01-14
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.74771 s, 382 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.78001 s, 377 MB/s
2016-01-14
w, s, s, 1048576, 1, 0, 396.179907
w, s, r, 1048576, 1, 0, 389.898016
r, s, s, 1048576, 1, 0, 351.342440
r, s, r, 1048576, 1, 0, 327.819191
w, s, s, 1048576, 1, 0, 384.848784
w, s, r, 1048576, 1, 0, 391.457176
r, s, s, 1048576, 1, 0, 335.920201
r, s, r, 1048576, 1, 0, 324.562606
w, s, s, 10485760, 1, 0, 382.812909
w, s, r, 10485760, 1, 0, 390.239565
r, s, s, 10485760, 1, 0, 358.106718
r, s, r, 10485760, 1, 0, 331.201469
w, s, s, 10485760, 1, 0, 380.214573
w, s, r, 10485760, 1, 0, 396.539597
r, s, s, 10485760, 1, 0, 323.220934
r, s, r, 10485760, 1, 0, 321.015515
w, s, s, 1048576, 1, 1, 400.214054
w, s, r, 1048576, 1, 1, 412.105306
r, s, s, 1048576, 1, 1, 393.885013
r, s, r, 1048576, 1, 1, 391.654482
w, s, s, 1048576, 1, 1, 412.440850
w, s, r, 1048576, 1, 1, 408.764297
r, s, s, 1048576, 1, 1, 390.761318
r, s, r, 1048576, 1, 1, 386.016100
w, s, s, 10485760, 1, 1, 441.897311
w, s, r, 10485760, 1, 1, 438.377755
r, s, s, 10485760, 1, 1, 462.385053
r, s, r, 10485760, 1, 1, 453.073107
w, s, s, 10485760, 1, 1, 436.708362
w, s, r, 10485760, 1, 1, 436.242278
r, s, s, 10485760, 1, 1, 464.466030
r, s, r, 10485760, 1, 1, 446.498032
r, a, s, 1048576, 1, 0, 331.317355
r, a, r, 1048576, 1, 0, 316.221564
r, a, s, 1048576, 1, 0, 330.587427
r, a, r, 1048576, 1, 0, 317.017363
r, a, s, 1048576, 15, 0, 366.906582
r, a, r, 1048576, 15, 0, 313.404246
r, a, s, 1048576, 15, 0, 355.638663
r, a, r, 1048576, 15, 0, 314.264737
r, a, s, 1048576, 31, 0, 331.110884
r, a, r, 1048576, 31, 0, 312.931902
r, a, s, 1048576, 31, 0, 349.098320
r, a, r, 1048576, 31, 0, 313.150782
r, a, s, 1048576, 62, 0, 332.889631
r, a, r, 1048576, 62, 0, 311.786849
r, a, s, 1048576, 62, 0, 332.331505
r, a, r, 1048576, 62, 0, 313.293436
r, a, s, 10485760, 1, 0, 335.986508
r, a, r, 10485760, 1, 0, 326.016044
r, a, s, 10485760, 1, 0, 329.600869
r, a, r, 10485760, 1, 0, 323.510210
r, a, s, 10485760, 15, 0, 335.122045
r, a, r, 10485760, 15, 0, 322.005838
r, a, s, 10485760, 15, 0, 326.672064
r, a, r, 10485760, 15, 0, 320.132576
r, a, s, 10485760, 31, 0, 319.689002
r, a, r, 10485760, 31, 0, 320.853356
r, a, s, 10485760, 31, 0, 321.398498
r, a, r, 10485760, 31, 0, 321.079760
r, a, s, 10485760, 62, 0, 319.449192
r, a, r, 10485760, 62, 0, 319.771980
r, a, s, 10485760, 62, 0, 315.044605
r, a, r, 10485760, 62, 0, 315.612980
r, a, s, 1048576, 1, 1, 387.733857
r, a, r, 1048576, 1, 1, 318.347004
r, a, s, 1048576, 1, 1, 394.628202
r, a, r, 1048576, 1, 1, 319.182573
r, a, s, 1048576, 15, 1, 479.356489
r, a, r, 1048576, 15, 1, 314.713714
r, a, s, 1048576, 15, 1, 480.844221
r, a, r, 1048576, 15, 1, 316.031456
r, a, s, 1048576, 31, 1, 478.105228
r, a, r, 1048576, 31, 1, 314.902160
r, a, s, 1048576, 31, 1, 480.210528
r, a, r, 1048576, 31, 1, 314.362174
r, a, s, 1048576, 62, 1, 476.282051
r, a, r, 1048576, 62, 1, 315.429062
r, a, s, 1048576, 62, 1, 480.080735
r, a, r, 1048576, 62, 1, 314.400064
r, a, s, 10485760, 1, 1, 470.216076
r, a, r, 10485760, 1, 1, 327.353440
r, a, s, 10485760, 1, 1, 469.102147
r, a, r, 10485760, 1, 1, 326.990527
r, a, s, 10485760, 15, 1, 478.348941
r, a, r, 10485760, 15, 1, 322.740815
r, a, s, 10485760, 15, 1, 478.584332
r, a, r, 10485760, 15, 1, 324.930084
r, a, s, 10485760, 31, 1, 480.392591
r, a, r, 10485760, 31, 1, 320.570171
r, a, s, 10485760, 31, 1, 479.423210
r, a, r, 10485760, 31, 1, 321.041803
r, a, s, 10485760, 62, 1, 480.117469
r, a, r, 10485760, 62, 1, 315.798962
r, a, s, 10485760, 62, 1, 478.281862
r, a, r, 10485760, 62, 1, 317.120080
