25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.20666 s, 507 MB/s
25600+0 records in
25600+0 records out
104857600 bytes (105 MB) copied, 0.309613 s, 339 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.30095 s, 348 MB/s
100+0 records in
100+0 records out
104857600 bytes (105 MB) copied, 0.285612 s, 367 MB/s
w, s, s, 4096, 1, 0, 375.028678
w, s, r, 4096, 1, 0, 364.063173
r, s, s, 4096, 1, 0, 301.026333
r, s, r, 4096, 1, 0, 34.001564
w, s, s, 4096, 1, 0, 362.614824
w, s, r, 4096, 1, 0, 369.318739
r, s, s, 4096, 1, 0, 296.022031
r, s, r, 4096, 1, 0, 34.429353
w, s, s, 1048576, 1, 0, 359.428276
w, s, r, 1048576, 1, 0, 385.668784
r, s, s, 1048576, 1, 0, 306.864178
r, s, r, 1048576, 1, 0, 282.172273
w, s, s, 1048576, 1, 0, 382.036287
w, s, r, 1048576, 1, 0, 387.694262
r, s, s, 1048576, 1, 0, 293.851421
r, s, r, 1048576, 1, 0, 278.437030
w, s, s, 4096, 1, 1, 48.884902
w, s, r, 4096, 1, 1, 51.926324
r, s, s, 4096, 1, 1, 51.377202
r, s, r, 4096, 1, 1, 23.189370
w, s, s, 4096, 1, 1, 51.992283
w, s, r, 4096, 1, 1, 52.463721
r, s, s, 4096, 1, 1, 51.135943
r, s, r, 4096, 1, 1, 23.520905
w, s, s, 1048576, 1, 1, 368.943613
w, s, r, 1048576, 1, 1, 373.184366
r, s, s, 1048576, 1, 1, 340.347640
r, s, r, 1048576, 1, 1, 342.613101
w, s, s, 1048576, 1, 1, 374.950291
w, s, r, 1048576, 1, 1, 370.238763
r, s, s, 1048576, 1, 1, 342.843726
r, s, r, 1048576, 1, 1, 340.619096
r, a, s, 4096, 1, 0, 318.825587
r, a, r, 4096, 1, 0, 33.493079
r, a, s, 4096, 1, 0, 316.439529
r, a, r, 4096, 1, 0, 33.686363
r, a, s, 4096, 15, 0, 319.497493
r, a, r, 4096, 15, 0, 33.615099
r, a, s, 4096, 15, 0, 323.425411
r, a, r, 4096, 15, 0, 33.743393
r, a, s, 4096, 31, 0, 426.339066
r, a, r, 4096, 31, 0, 38.904051
r, a, s, 4096, 31, 0, 432.895912
r, a, r, 4096, 31, 0, 39.130441
r, a, s, 4096, 62, 0, 419.676570
r, a, r, 4096, 62, 0, 38.762367
r, a, s, 4096, 62, 0, 367.821499
r, a, r, 4096, 62, 0, 38.809681
r, a, s, 1048576, 1, 0, 365.617998
r, a, r, 1048576, 1, 0, 317.941961
r, a, s, 1048576, 1, 0, 403.104864
r, a, r, 1048576, 1, 0, 316.496918
r, a, s, 1048576, 15, 0, 403.696558
r, a, r, 1048576, 15, 0, 304.782840
r, a, s, 1048576, 15, 0, 429.346313
r, a, r, 1048576, 15, 0, 305.394127
r, a, s, 1048576, 31, 0, 427.963899
r, a, r, 1048576, 31, 0, 310.528693
r, a, s, 1048576, 31, 0, 395.379483
r, a, r, 1048576, 31, 0, 310.447012
r, a, s, 1048576, 62, 0, 399.845082
r, a, r, 1048576, 62, 0, 304.460734
r, a, s, 1048576, 62, 0, 438.471009
r, a, r, 1048576, 62, 0, 304.988956
r, a, s, 4096, 1, 1, 67.432334
r, a, r, 4096, 1, 1, 38.441091
r, a, s, 4096, 1, 1, 67.342226
r, a, r, 4096, 1, 1, 38.735283
r, a, s, 4096, 15, 1, 194.164263
r, a, r, 4096, 15, 1, 38.577023
r, a, s, 4096, 15, 1, 183.768871
r, a, r, 4096, 15, 1, 38.788568
r, a, s, 4096, 31, 1, 226.898898
r, a, r, 4096, 31, 1, 38.720603
r, a, s, 4096, 31, 1, 230.002704
r, a, r, 4096, 31, 1, 38.590063
r, a, s, 4096, 62, 1, 325.810321
r, a, r, 4096, 62, 1, 38.847436
r, a, s, 4096, 62, 1, 325.323076
r, a, r, 4096, 62, 1, 39.002806
r, a, s, 1048576, 1, 1, 389.664958
r, a, r, 1048576, 1, 1, 314.051689
r, a, s, 1048576, 1, 1, 388.345794
r, a, r, 1048576, 1, 1, 315.108665
r, a, s, 1048576, 15, 1, 479.811285
r, a, r, 1048576, 15, 1, 306.542680
r, a, s, 1048576, 15, 1, 478.296456
r, a, r, 1048576, 15, 1, 311.618539
r, a, s, 1048576, 31, 1, 478.786126
r, a, r, 1048576, 31, 1, 307.766632
r, a, s, 1048576, 31, 1, 479.155752
r, a, r, 1048576, 31, 1, 308.608687
r, a, s, 1048576, 62, 1, 480.138815
r, a, r, 1048576, 62, 1, 307.676719
r, a, s, 1048576, 62, 1, 479.813346
r, a, r, 1048576, 62, 1, 304.790890
