1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.04106 s, 514 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.72952 s, 384 MB/s
2015-11-26 02:31:41.923876
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 3.09799 s, 338 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.70353 s, 388 MB/s
2015-11-26 02:31:48.730029
w, s, s, 1048576, 1, 0, 398.416604
w, s, r, 1048576, 1, 0, 402.952714
r, s, s, 1048576, 1, 0, 344.859879
r, s, r, 1048576, 1, 0, 333.874755
w, s, s, 1048576, 1, 0, 390.857715
w, s, r, 1048576, 1, 0, 400.653209
r, s, s, 1048576, 1, 0, 335.109256
r, s, r, 1048576, 1, 0, 326.321046
w, s, s, 10485760, 1, 0, 389.458969
w, s, r, 10485760, 1, 0, 397.826631
r, s, s, 10485760, 1, 0, 322.773867
r, s, r, 10485760, 1, 0, 323.795928
w, s, s, 10485760, 1, 0, 390.607464
w, s, r, 10485760, 1, 0, 399.148208
r, s, s, 10485760, 1, 0, 336.855478
r, s, r, 10485760, 1, 0, 327.237206
w, s, s, 1048576, 1, 1, 412.316763
w, s, r, 1048576, 1, 1, 425.642373
r, s, s, 1048576, 1, 1, 397.242489
r, s, r, 1048576, 1, 1, 395.876034
w, s, s, 1048576, 1, 1, 425.311147
w, s, r, 1048576, 1, 1, 427.058300
r, s, s, 1048576, 1, 1, 395.630912
r, s, r, 1048576, 1, 1, 396.324399
w, s, s, 10485760, 1, 1, 450.588627
w, s, r, 10485760, 1, 1, 450.630180
r, s, s, 10485760, 1, 1, 456.495546
r, s, r, 10485760, 1, 1, 464.721991
w, s, s, 10485760, 1, 1, 453.586685
w, s, r, 10485760, 1, 1, 452.108524
r, s, s, 10485760, 1, 1, 464.233007
r, s, r, 10485760, 1, 1, 456.465625
r, a, s, 1048576, 1, 0, 333.076403
r, a, r, 1048576, 1, 0, 324.947625
r, a, s, 1048576, 1, 0, 334.321959
r, a, r, 1048576, 1, 0, 321.988847
r, a, s, 1048576, 15, 0, 332.356218
r, a, r, 1048576, 15, 0, 321.269675
r, a, s, 1048576, 15, 0, 348.894894
r, a, r, 1048576, 15, 0, 322.491231
r, a, s, 1048576, 31, 0, 331.937011
r, a, r, 1048576, 31, 0, 318.410152
r, a, s, 1048576, 31, 0, 329.630438
r, a, r, 1048576, 31, 0, 319.944647
r, a, s, 1048576, 62, 0, 327.364587
r, a, r, 1048576, 62, 0, 318.426385
r, a, s, 1048576, 62, 0, 331.411084
r, a, r, 1048576, 62, 0, 318.435999
r, a, s, 10485760, 1, 0, 331.609296
r, a, r, 10485760, 1, 0, 331.024243
r, a, s, 10485760, 1, 0, 329.525395
r, a, r, 10485760, 1, 0, 329.516816
r, a, s, 10485760, 15, 0, 328.967065
r, a, r, 10485760, 15, 0, 323.969132
r, a, s, 10485760, 15, 0, 324.899805
r, a, r, 10485760, 15, 0, 327.134300
r, a, s, 10485760, 31, 0, 321.887254
r, a, r, 10485760, 31, 0, 320.738040
r, a, s, 10485760, 31, 0, 326.351395
r, a, r, 10485760, 31, 0, 324.333485
r, a, s, 10485760, 62, 0, 319.998879
r, a, r, 10485760, 62, 0, 321.384382
r, a, s, 10485760, 62, 0, 322.758267
r, a, r, 10485760, 62, 0, 319.020330
r, a, s, 1048576, 1, 1, 397.016527
r, a, r, 1048576, 1, 1, 320.678962
r, a, s, 1048576, 1, 1, 389.598811
r, a, r, 1048576, 1, 1, 321.752280
r, a, s, 1048576, 15, 1, 469.911602
r, a, r, 1048576, 15, 1, 316.587513
r, a, s, 1048576, 15, 1, 468.364078
r, a, r, 1048576, 15, 1, 320.102322
r, a, s, 1048576, 31, 1, 468.021575
r, a, r, 1048576, 31, 1, 318.265634
r, a, s, 1048576, 31, 1, 476.019623
r, a, r, 1048576, 31, 1, 318.459815
r, a, s, 1048576, 62, 1, 472.195718
r, a, r, 1048576, 62, 1, 319.014712
r, a, s, 1048576, 62, 1, 479.525599
r, a, r, 1048576, 62, 1, 315.734160
r, a, s, 10485760, 1, 1, 467.567998
r, a, r, 10485760, 1, 1, 327.262190
r, a, s, 10485760, 1, 1, 461.836243
r, a, r, 10485760, 1, 1, 327.160472
r, a, s, 10485760, 15, 1, 471.115314
r, a, r, 10485760, 15, 1, 322.008596
r, a, s, 10485760, 15, 1, 471.801008
r, a, r, 10485760, 15, 1, 324.999266
r, a, s, 10485760, 31, 1, 465.228626
r, a, r, 10485760, 31, 1, 321.057782
r, a, s, 10485760, 31, 1, 476.709594
r, a, r, 10485760, 31, 1, 320.475172
r, a, s, 10485760, 62, 1, 465.430633
r, a, r, 10485760, 62, 1, 320.200192
r, a, s, 10485760, 62, 1, 476.351396
r, a, r, 10485760, 62, 1, 315.373000
