1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.04847 s, 512 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.91692 s, 359 MB/s
2015-11-26 02:31:42.061547
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.41235 s, 435 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.86977 s, 365 MB/s
2015-11-26 02:31:49.062877
w, s, s, 1048576, 1, 0, 376.093040
w, s, r, 1048576, 1, 0, 385.855343
r, s, s, 1048576, 1, 0, 329.979886
r, s, r, 1048576, 1, 0, 281.950667
w, s, s, 1048576, 1, 0, 360.906326
w, s, r, 1048576, 1, 0, 386.337144
r, s, s, 1048576, 1, 0, 320.553428
r, s, r, 1048576, 1, 0, 273.836388
w, s, s, 10485760, 1, 0, 364.447764
w, s, r, 10485760, 1, 0, 375.114896
r, s, s, 10485760, 1, 0, 349.814037
r, s, r, 10485760, 1, 0, 312.235236
w, s, s, 10485760, 1, 0, 367.405267
w, s, r, 10485760, 1, 0, 377.317962
r, s, s, 10485760, 1, 0, 357.462752
r, s, r, 10485760, 1, 0, 323.461418
w, s, s, 1048576, 1, 1, 350.481156
w, s, r, 1048576, 1, 1, 358.574011
r, s, s, 1048576, 1, 1, 337.961051
r, s, r, 1048576, 1, 1, 333.524874
w, s, s, 1048576, 1, 1, 360.505927
w, s, r, 1048576, 1, 1, 357.491690
r, s, s, 1048576, 1, 1, 335.333971
r, s, r, 1048576, 1, 1, 334.839675
w, s, s, 10485760, 1, 1, 395.853746
w, s, r, 10485760, 1, 1, 397.033112
r, s, s, 10485760, 1, 1, 409.365318
r, s, r, 10485760, 1, 1, 415.581290
w, s, s, 10485760, 1, 1, 398.352815
w, s, r, 10485760, 1, 1, 386.832062
r, s, s, 10485760, 1, 1, 415.955592
r, s, r, 10485760, 1, 1, 400.153492
r, a, s, 1048576, 1, 0, 266.982520
r, a, r, 1048576, 1, 0, 250.303241
r, a, s, 1048576, 1, 0, 279.161956
r, a, r, 1048576, 1, 0, 250.429519
r, a, s, 1048576, 15, 0, 307.067703
r, a, r, 1048576, 15, 0, 243.870382
r, a, s, 1048576, 15, 0, 303.144907
r, a, r, 1048576, 15, 0, 238.893854
r, a, s, 1048576, 31, 0, 280.188132
r, a, r, 1048576, 31, 0, 254.953524
r, a, s, 1048576, 31, 0, 334.743598
r, a, r, 1048576, 31, 0, 261.487191
r, a, s, 1048576, 62, 0, 333.413457
r, a, r, 1048576, 62, 0, 256.514369
r, a, s, 1048576, 62, 0, 338.041437
r, a, r, 1048576, 62, 0, 256.626434
r, a, s, 10485760, 1, 0, 339.007744
r, a, r, 10485760, 1, 0, 309.696311
r, a, s, 10485760, 1, 0, 332.068752
r, a, r, 10485760, 1, 0, 310.347691
r, a, s, 10485760, 15, 0, 324.484089
r, a, r, 10485760, 15, 0, 298.335949
r, a, s, 10485760, 15, 0, 317.848824
r, a, r, 10485760, 15, 0, 307.204089
r, a, s, 10485760, 31, 0, 314.797233
r, a, r, 10485760, 31, 0, 291.183414
r, a, s, 10485760, 31, 0, 311.826266
r, a, r, 10485760, 31, 0, 288.245972
r, a, s, 10485760, 62, 0, 300.434386
r, a, r, 10485760, 62, 0, 287.060683
r, a, s, 10485760, 62, 0, 295.740134
r, a, r, 10485760, 62, 0, 281.316697
r, a, s, 1048576, 1, 1, 336.953964
r, a, r, 1048576, 1, 1, 266.666076
r, a, s, 1048576, 1, 1, 339.049535
r, a, r, 1048576, 1, 1, 269.751450
r, a, s, 1048576, 15, 1, 441.264024
r, a, r, 1048576, 15, 1, 260.558587
r, a, s, 1048576, 15, 1, 434.823884
r, a, r, 1048576, 15, 1, 260.437444
r, a, s, 1048576, 31, 1, 434.182190
r, a, r, 1048576, 31, 1, 260.090278
r, a, s, 1048576, 31, 1, 438.337176
r, a, r, 1048576, 31, 1, 257.566962
r, a, s, 1048576, 62, 1, 477.543307
r, a, r, 1048576, 62, 1, 294.703993
r, a, s, 1048576, 62, 1, 478.056605
r, a, r, 1048576, 62, 1, 292.674307
r, a, s, 10485760, 1, 1, 467.931927
r, a, r, 10485760, 1, 1, 367.289084
r, a, s, 10485760, 1, 1, 466.346805
r, a, r, 10485760, 1, 1, 348.548777
r, a, s, 10485760, 15, 1, 477.040168
r, a, r, 10485760, 15, 1, 355.159437
r, a, s, 10485760, 15, 1, 476.788974
r, a, r, 10485760, 15, 1, 362.505060
r, a, s, 10485760, 31, 1, 476.416130
r, a, r, 10485760, 31, 1, 347.089075
r, a, s, 10485760, 31, 1, 476.214142
r, a, r, 10485760, 31, 1, 346.803156
r, a, s, 10485760, 62, 1, 475.848440
r, a, r, 10485760, 62, 1, 325.168858
r, a, s, 10485760, 62, 1, 475.905248
r, a, r, 10485760, 62, 1, 325.513662
