1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.04949 s, 512 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.80221 s, 374 MB/s
2015-08-31 10:18:03.007649
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.76943 s, 379 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.83363 s, 370 MB/s
2015-08-31 10:18:10.053142
w, s, s, 1048576, 1, 0, 396.037279
w, s, r, 1048576, 1, 0, 397.148385
r, s, s, 1048576, 1, 0, 364.988291
r, s, r, 1048576, 1, 0, 319.616604
w, s, s, 1048576, 1, 0, 388.076793
w, s, r, 1048576, 1, 0, 394.187526
r, s, s, 1048576, 1, 0, 327.296645
r, s, r, 1048576, 1, 0, 309.960651
w, s, s, 10485760, 1, 0, 383.060736
w, s, r, 10485760, 1, 0, 392.330129
r, s, s, 10485760, 1, 0, 370.135355
r, s, r, 10485760, 1, 0, 332.492328
w, s, s, 10485760, 1, 0, 381.302982
w, s, r, 10485760, 1, 0, 366.997300
r, s, s, 10485760, 1, 0, 402.951253
r, s, r, 10485760, 1, 0, 330.060589
w, s, s, 1048576, 1, 1, 402.473884
w, s, r, 1048576, 1, 1, 412.369086
r, s, s, 1048576, 1, 1, 387.518894
r, s, r, 1048576, 1, 1, 389.149509
w, s, s, 1048576, 1, 1, 416.397700
w, s, r, 1048576, 1, 1, 415.848333
r, s, s, 1048576, 1, 1, 390.249605
r, s, r, 1048576, 1, 1, 386.146212
w, s, s, 10485760, 1, 1, 446.082509
w, s, r, 10485760, 1, 1, 438.535320
r, s, s, 10485760, 1, 1, 446.798377
r, s, r, 10485760, 1, 1, 447.186377
w, s, s, 10485760, 1, 1, 443.979417
w, s, r, 10485760, 1, 1, 441.473290
r, s, s, 10485760, 1, 1, 446.643777
r, s, r, 10485760, 1, 1, 451.388242
r, a, s, 1048576, 1, 0, 367.042842
r, a, r, 1048576, 1, 0, 316.031472
r, a, s, 1048576, 1, 0, 329.397386
r, a, r, 1048576, 1, 0, 312.495518
r, a, s, 1048576, 15, 0, 364.573691
r, a, r, 1048576, 15, 0, 310.681928
r, a, s, 1048576, 15, 0, 373.751414
r, a, r, 1048576, 15, 0, 310.156017
r, a, s, 1048576, 31, 0, 337.222610
r, a, r, 1048576, 31, 0, 314.063923
r, a, s, 1048576, 31, 0, 348.172984
r, a, r, 1048576, 31, 0, 307.884290
r, a, s, 1048576, 62, 0, 408.593484
r, a, r, 1048576, 62, 0, 309.463932
r, a, s, 1048576, 62, 0, 373.815781
r, a, r, 1048576, 62, 0, 307.506316
r, a, s, 10485760, 1, 0, 344.744687
r, a, r, 10485760, 1, 0, 324.103257
r, a, s, 10485760, 1, 0, 370.637098
r, a, r, 10485760, 1, 0, 323.441927
r, a, s, 10485760, 15, 0, 365.402841
r, a, r, 10485760, 15, 0, 313.339165
r, a, s, 10485760, 15, 0, 340.225185
r, a, r, 10485760, 15, 0, 318.863884
r, a, s, 10485760, 31, 0, 316.431454
r, a, r, 10485760, 31, 0, 317.822825
r, a, s, 10485760, 31, 0, 323.319809
r, a, r, 10485760, 31, 0, 312.609201
r, a, s, 10485760, 62, 0, 333.517672
r, a, r, 10485760, 62, 0, 299.677341
r, a, s, 10485760, 62, 0, 307.878729
r, a, r, 10485760, 62, 0, 296.380119
r, a, s, 1048576, 1, 1, 381.195723
r, a, r, 1048576, 1, 1, 309.542667
r, a, s, 1048576, 1, 1, 384.214141
r, a, r, 1048576, 1, 1, 302.928320
r, a, s, 1048576, 15, 1, 476.401770
r, a, r, 1048576, 15, 1, 297.056958
r, a, s, 1048576, 15, 1, 476.642349
r, a, r, 1048576, 15, 1, 305.831347
r, a, s, 1048576, 31, 1, 470.293661
r, a, r, 1048576, 31, 1, 308.915140
r, a, s, 1048576, 31, 1, 475.607717
r, a, r, 1048576, 31, 1, 305.935948
r, a, s, 1048576, 62, 1, 474.350959
r, a, r, 1048576, 62, 1, 309.655799
r, a, s, 1048576, 62, 1, 473.894978
r, a, r, 1048576, 62, 1, 299.357079
r, a, s, 10485760, 1, 1, 454.466831
r, a, r, 10485760, 1, 1, 320.690905
r, a, s, 10485760, 1, 1, 457.653180
r, a, r, 10485760, 1, 1, 305.013588
r, a, s, 10485760, 15, 1, 470.992530
r, a, r, 10485760, 15, 1, 310.450368
r, a, s, 10485760, 15, 1, 474.412957
r, a, r, 10485760, 15, 1, 316.825359
r, a, s, 10485760, 31, 1, 470.834067
r, a, r, 10485760, 31, 1, 312.198642
r, a, s, 10485760, 31, 1, 475.173555
r, a, r, 10485760, 31, 1, 317.156474
r, a, s, 10485760, 62, 1, 474.519836
r, a, r, 10485760, 62, 1, 314.001259
r, a, s, 10485760, 62, 1, 475.335486
r, a, r, 10485760, 62, 1, 313.975062
