1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.04401 s, 513 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.84386 s, 369 MB/s
2015-12-21 09:00:42.804227
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.46326 s, 426 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.87069 s, 365 MB/s
2015-12-21 09:00:49.727658
w, s, s, 1048576, 1, 0, 384.664563
w, s, r, 1048576, 1, 0, 389.097448
r, s, s, 1048576, 1, 0, 295.450255
r, s, r, 1048576, 1, 0, 290.524320
w, s, s, 1048576, 1, 0, 373.478808
w, s, r, 1048576, 1, 0, 379.619495
r, s, s, 1048576, 1, 0, 293.750697
r, s, r, 1048576, 1, 0, 277.393875
w, s, s, 10485760, 1, 0, 369.939516
w, s, r, 10485760, 1, 0, 382.271868
r, s, s, 10485760, 1, 0, 335.565819
r, s, r, 10485760, 1, 0, 294.911619
w, s, s, 10485760, 1, 0, 365.726390
w, s, r, 10485760, 1, 0, 383.985715
r, s, s, 10485760, 1, 0, 337.901636
r, s, r, 10485760, 1, 0, 314.902693
w, s, s, 1048576, 1, 1, 359.490838
w, s, r, 1048576, 1, 1, 371.985069
r, s, s, 1048576, 1, 1, 341.750828
r, s, r, 1048576, 1, 1, 343.702955
w, s, s, 1048576, 1, 1, 361.154289
w, s, r, 1048576, 1, 1, 366.662879
r, s, s, 1048576, 1, 1, 338.061366
r, s, r, 1048576, 1, 1, 334.668107
w, s, s, 10485760, 1, 1, 400.448879
w, s, r, 10485760, 1, 1, 402.074503
r, s, s, 10485760, 1, 1, 407.481864
r, s, r, 10485760, 1, 1, 414.539853
w, s, s, 10485760, 1, 1, 390.632371
w, s, r, 10485760, 1, 1, 395.472515
r, s, s, 10485760, 1, 1, 417.915481
r, s, r, 10485760, 1, 1, 406.522041
r, a, s, 1048576, 1, 0, 246.218545
r, a, r, 1048576, 1, 0, 261.439526
r, a, s, 1048576, 1, 0, 279.251682
r, a, r, 1048576, 1, 0, 259.332109
r, a, s, 1048576, 15, 0, 294.859301
r, a, r, 1048576, 15, 0, 249.045039
r, a, s, 1048576, 15, 0, 299.731456
r, a, r, 1048576, 15, 0, 250.072319
r, a, s, 1048576, 31, 0, 275.348156
r, a, r, 1048576, 31, 0, 262.470647
r, a, s, 1048576, 31, 0, 329.209354
r, a, r, 1048576, 31, 0, 269.994978
r, a, s, 1048576, 62, 0, 334.385122
r, a, r, 1048576, 62, 0, 271.009161
r, a, s, 1048576, 62, 0, 321.119896
r, a, r, 1048576, 62, 0, 278.067327
r, a, s, 10485760, 1, 0, 331.611366
r, a, r, 10485760, 1, 0, 304.898704
r, a, s, 10485760, 1, 0, 332.138697
r, a, r, 10485760, 1, 0, 306.025908
r, a, s, 10485760, 15, 0, 322.842501
r, a, r, 10485760, 15, 0, 294.505708
r, a, s, 10485760, 15, 0, 309.108083
r, a, r, 10485760, 15, 0, 293.713324
r, a, s, 10485760, 31, 0, 310.619765
r, a, r, 10485760, 31, 0, 292.695422
r, a, s, 10485760, 31, 0, 303.894016
r, a, r, 10485760, 31, 0, 292.786344
r, a, s, 10485760, 62, 0, 295.134328
r, a, r, 10485760, 62, 0, 286.065045
r, a, s, 10485760, 62, 0, 293.569159
r, a, r, 10485760, 62, 0, 283.151761
r, a, s, 1048576, 1, 1, 340.605621
r, a, r, 1048576, 1, 1, 275.102242
r, a, s, 1048576, 1, 1, 341.979620
r, a, r, 1048576, 1, 1, 282.613645
r, a, s, 1048576, 15, 1, 440.593079
r, a, r, 1048576, 15, 1, 273.138260
r, a, s, 1048576, 15, 1, 440.323220
r, a, r, 1048576, 15, 1, 271.249558
r, a, s, 1048576, 31, 1, 441.048645
r, a, r, 1048576, 31, 1, 273.526063
r, a, s, 1048576, 31, 1, 442.397531
r, a, r, 1048576, 31, 1, 270.155524
r, a, s, 1048576, 62, 1, 468.614677
r, a, r, 1048576, 62, 1, 305.095363
r, a, s, 1048576, 62, 1, 480.801457
r, a, r, 1048576, 62, 1, 308.363244
r, a, s, 10485760, 1, 1, 468.305925
r, a, r, 10485760, 1, 1, 344.029618
r, a, s, 10485760, 1, 1, 467.274056
r, a, r, 10485760, 1, 1, 331.204816
r, a, s, 10485760, 15, 1, 479.884894
r, a, r, 10485760, 15, 1, 342.864391
r, a, s, 10485760, 15, 1, 481.182954
r, a, r, 10485760, 15, 1, 348.650798
r, a, s, 10485760, 31, 1, 481.668885
r, a, r, 10485760, 31, 1, 335.096640
r, a, s, 10485760, 31, 1, 479.514476
r, a, r, 10485760, 31, 1, 332.781067
r, a, s, 10485760, 62, 1, 480.878384
r, a, r, 10485760, 62, 1, 326.595623
r, a, s, 10485760, 62, 1, 481.804806
r, a, r, 10485760, 62, 1, 332.138066
