1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.06725 s, 507 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.89483 s, 362 MB/s
2015-08-31 16:52:38.374469
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.50138 s, 419 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 3.16199 s, 332 MB/s
2015-08-31 16:52:45.397240
w, s, s, 1048576, 1, 0, 363.107261
w, s, r, 1048576, 1, 0, 394.109729
r, s, s, 1048576, 1, 0, 345.988446
r, s, r, 1048576, 1, 0, 303.535527
w, s, s, 1048576, 1, 0, 351.805389
w, s, r, 1048576, 1, 0, 392.398112
r, s, s, 1048576, 1, 0, 353.159901
r, s, r, 1048576, 1, 0, 302.086694
w, s, s, 10485760, 1, 0, 375.151215
w, s, r, 10485760, 1, 0, 377.935759
r, s, s, 10485760, 1, 0, 326.010345
r, s, r, 10485760, 1, 0, 295.186727
w, s, s, 10485760, 1, 0, 366.542460
w, s, r, 10485760, 1, 0, 346.354936
r, s, s, 10485760, 1, 0, 383.177944
r, s, r, 10485760, 1, 0, 329.827606
w, s, s, 1048576, 1, 1, 383.455828
w, s, r, 1048576, 1, 1, 402.393289
r, s, s, 1048576, 1, 1, 372.640225
r, s, r, 1048576, 1, 1, 366.881329
w, s, s, 1048576, 1, 1, 398.492232
w, s, r, 1048576, 1, 1, 395.102694
r, s, s, 1048576, 1, 1, 372.977117
r, s, r, 1048576, 1, 1, 376.234270
w, s, s, 10485760, 1, 1, 428.726999
w, s, r, 10485760, 1, 1, 424.063416
r, s, s, 10485760, 1, 1, 437.633036
r, s, r, 10485760, 1, 1, 438.334775
w, s, s, 10485760, 1, 1, 424.857649
w, s, r, 10485760, 1, 1, 426.961876
r, s, s, 10485760, 1, 1, 436.893875
r, s, r, 10485760, 1, 1, 439.141108
r, a, s, 1048576, 1, 0, 339.832078
r, a, r, 1048576, 1, 0, 304.844396
r, a, s, 1048576, 1, 0, 344.206665
r, a, r, 1048576, 1, 0, 300.315564
r, a, s, 1048576, 15, 0, 362.617105
r, a, r, 1048576, 15, 0, 293.659363
r, a, s, 1048576, 15, 0, 344.373715
r, a, r, 1048576, 15, 0, 293.802569
r, a, s, 1048576, 31, 0, 355.350683
r, a, r, 1048576, 31, 0, 292.096485
r, a, s, 1048576, 31, 0, 362.751391
r, a, r, 1048576, 31, 0, 296.455686
r, a, s, 1048576, 62, 0, 351.516659
r, a, r, 1048576, 62, 0, 298.270606
r, a, s, 1048576, 62, 0, 347.290900
r, a, r, 1048576, 62, 0, 294.480714
r, a, s, 10485760, 1, 0, 346.817049
r, a, r, 10485760, 1, 0, 315.880265
r, a, s, 10485760, 1, 0, 333.811021
r, a, r, 10485760, 1, 0, 320.921201
r, a, s, 10485760, 15, 0, 329.666043
r, a, r, 10485760, 15, 0, 316.564115
r, a, s, 10485760, 15, 0, 337.705808
r, a, r, 10485760, 15, 0, 312.411612
r, a, s, 10485760, 31, 0, 333.330390
r, a, r, 10485760, 31, 0, 317.852608
r, a, s, 10485760, 31, 0, 322.117280
r, a, r, 10485760, 31, 0, 311.203953
r, a, s, 10485760, 62, 0, 305.716018
r, a, r, 10485760, 62, 0, 304.748547
r, a, s, 10485760, 62, 0, 315.504232
r, a, r, 10485760, 62, 0, 299.840797
r, a, s, 1048576, 1, 1, 376.067369
r, a, r, 1048576, 1, 1, 303.269239
r, a, s, 1048576, 1, 1, 376.176436
r, a, r, 1048576, 1, 1, 303.136373
r, a, s, 1048576, 15, 1, 461.223300
r, a, r, 1048576, 15, 1, 295.820665
r, a, s, 1048576, 15, 1, 462.912040
r, a, r, 1048576, 15, 1, 296.225641
r, a, s, 1048576, 31, 1, 456.960768
r, a, r, 1048576, 31, 1, 291.473691
r, a, s, 1048576, 31, 1, 456.304356
r, a, r, 1048576, 31, 1, 293.124875
r, a, s, 1048576, 62, 1, 455.142108
r, a, r, 1048576, 62, 1, 291.789213
r, a, s, 1048576, 62, 1, 453.772284
r, a, r, 1048576, 62, 1, 291.428338
r, a, s, 10485760, 1, 1, 447.808005
r, a, r, 10485760, 1, 1, 320.994530
r, a, s, 10485760, 1, 1, 446.366076
r, a, r, 10485760, 1, 1, 318.881059
r, a, s, 10485760, 15, 1, 458.669139
r, a, r, 10485760, 15, 1, 316.168213
r, a, s, 10485760, 15, 1, 460.101693
r, a, r, 10485760, 15, 1, 312.983053
r, a, s, 10485760, 31, 1, 457.468697
r, a, r, 10485760, 31, 1, 308.443605
r, a, s, 10485760, 31, 1, 449.835336
r, a, r, 10485760, 31, 1, 312.852848
r, a, s, 10485760, 62, 1, 454.914810
r, a, r, 10485760, 62, 1, 300.080869
r, a, s, 10485760, 62, 1, 456.742419
r, a, r, 10485760, 62, 1, 303.546756
