1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.06287 s, 508 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.89841 s, 362 MB/s
2015-08-31 16:52:38.374478
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.49135 s, 421 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 3.16521 s, 331 MB/s
2015-08-31 16:52:45.397248
w, s, s, 1048576, 1, 0, 394.375626
w, s, r, 1048576, 1, 0, 365.881021
r, s, s, 1048576, 1, 0, 313.267491
r, s, r, 1048576, 1, 0, 283.815985
w, s, s, 1048576, 1, 0, 353.333591
w, s, r, 1048576, 1, 0, 388.196118
r, s, s, 1048576, 1, 0, 271.373940
r, s, r, 1048576, 1, 0, 260.133242
w, s, s, 10485760, 1, 0, 365.779059
w, s, r, 10485760, 1, 0, 382.137331
r, s, s, 10485760, 1, 0, 282.118810
r, s, r, 10485760, 1, 0, 265.876319
w, s, s, 10485760, 1, 0, 377.160138
w, s, r, 10485760, 1, 0, 379.724112
r, s, s, 10485760, 1, 0, 281.701747
r, s, r, 10485760, 1, 0, 271.062617
w, s, s, 1048576, 1, 1, 357.871263
w, s, r, 1048576, 1, 1, 370.948723
r, s, s, 1048576, 1, 1, 338.683358
r, s, r, 1048576, 1, 1, 333.416929
w, s, s, 1048576, 1, 1, 370.191159
w, s, r, 1048576, 1, 1, 359.164659
r, s, s, 1048576, 1, 1, 337.894820
r, s, r, 1048576, 1, 1, 345.549348
w, s, s, 10485760, 1, 1, 413.027454
w, s, r, 10485760, 1, 1, 409.694897
r, s, s, 10485760, 1, 1, 418.607960
r, s, r, 10485760, 1, 1, 421.855784
w, s, s, 10485760, 1, 1, 404.267193
w, s, r, 10485760, 1, 1, 413.375440
r, s, s, 10485760, 1, 1, 425.601540
r, s, r, 10485760, 1, 1, 420.361347
r, a, s, 1048576, 1, 0, 301.548419
r, a, r, 1048576, 1, 0, 282.114590
r, a, s, 1048576, 1, 0, 309.234324
r, a, r, 1048576, 1, 0, 282.509955
r, a, s, 1048576, 15, 0, 326.616896
r, a, r, 1048576, 15, 0, 275.838406
r, a, s, 1048576, 15, 0, 313.084622
r, a, r, 1048576, 15, 0, 274.002744
r, a, s, 1048576, 31, 0, 322.714541
r, a, r, 1048576, 31, 0, 272.220519
r, a, s, 1048576, 31, 0, 323.622352
r, a, r, 1048576, 31, 0, 276.298319
r, a, s, 1048576, 62, 0, 318.393179
r, a, r, 1048576, 62, 0, 270.734093
r, a, s, 1048576, 62, 0, 325.275718
r, a, r, 1048576, 62, 0, 270.143942
r, a, s, 10485760, 1, 0, 312.927954
r, a, r, 10485760, 1, 0, 300.136048
r, a, s, 10485760, 1, 0, 308.443563
r, a, r, 10485760, 1, 0, 303.716433
r, a, s, 10485760, 15, 0, 312.011294
r, a, r, 10485760, 15, 0, 292.845502
r, a, s, 10485760, 15, 0, 312.318431
r, a, r, 10485760, 15, 0, 295.093129
r, a, s, 10485760, 31, 0, 310.164680
r, a, r, 10485760, 31, 0, 293.062923
r, a, s, 10485760, 31, 0, 299.051835
r, a, r, 10485760, 31, 0, 293.191328
r, a, s, 10485760, 62, 0, 288.677725
r, a, r, 10485760, 62, 0, 284.356524
r, a, s, 10485760, 62, 0, 291.352926
r, a, r, 10485760, 62, 0, 280.372686
r, a, s, 1048576, 1, 1, 341.383686
r, a, r, 1048576, 1, 1, 281.462483
r, a, s, 1048576, 1, 1, 349.042669
r, a, r, 1048576, 1, 1, 283.073084
r, a, s, 1048576, 15, 1, 441.082000
r, a, r, 1048576, 15, 1, 279.219639
r, a, s, 1048576, 15, 1, 449.149183
r, a, r, 1048576, 15, 1, 310.688214
r, a, s, 1048576, 31, 1, 478.039149
r, a, r, 1048576, 31, 1, 310.030058
r, a, s, 1048576, 31, 1, 476.463357
r, a, r, 1048576, 31, 1, 307.603068
r, a, s, 1048576, 62, 1, 477.363181
r, a, r, 1048576, 62, 1, 310.203388
r, a, s, 1048576, 62, 1, 478.135591
r, a, r, 1048576, 62, 1, 306.669596
r, a, s, 10485760, 1, 1, 464.010653
r, a, r, 10485760, 1, 1, 347.423060
r, a, s, 10485760, 1, 1, 458.931802
r, a, r, 10485760, 1, 1, 349.537057
r, a, s, 10485760, 15, 1, 475.929075
r, a, r, 10485760, 15, 1, 337.987187
r, a, s, 10485760, 15, 1, 476.825486
r, a, r, 10485760, 15, 1, 334.245251
r, a, s, 10485760, 31, 1, 476.676376
r, a, r, 10485760, 31, 1, 331.537420
r, a, s, 10485760, 31, 1, 475.596413
r, a, r, 10485760, 31, 1, 338.810974
r, a, s, 10485760, 62, 1, 477.267665
r, a, r, 10485760, 62, 1, 320.327882
r, a, s, 10485760, 62, 1, 477.096973
r, a, r, 10485760, 62, 1, 327.482872
