1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.08465 s, 503 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.86553 s, 366 MB/s
2015-08-31 16:52:38.374484
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.60734 s, 402 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.88686 s, 363 MB/s
2015-08-31 16:52:45.397254
w, s, s, 1048576, 1, 0, 345.542371
w, s, r, 1048576, 1, 0, 365.666465
r, s, s, 1048576, 1, 0, 294.433123
r, s, r, 1048576, 1, 0, 278.169493
w, s, s, 1048576, 1, 0, 382.041569
w, s, r, 1048576, 1, 0, 387.755161
r, s, s, 1048576, 1, 0, 275.776447
r, s, r, 1048576, 1, 0, 268.999421
w, s, s, 10485760, 1, 0, 366.347570
w, s, r, 10485760, 1, 0, 382.208395
r, s, s, 10485760, 1, 0, 263.577779
r, s, r, 10485760, 1, 0, 268.922800
w, s, s, 10485760, 1, 0, 372.124679
w, s, r, 10485760, 1, 0, 376.566155
r, s, s, 10485760, 1, 0, 272.968711
r, s, r, 10485760, 1, 0, 267.143137
w, s, s, 1048576, 1, 1, 358.818882
w, s, r, 1048576, 1, 1, 370.683491
r, s, s, 1048576, 1, 1, 336.074747
r, s, r, 1048576, 1, 1, 330.825121
w, s, s, 1048576, 1, 1, 368.866972
w, s, r, 1048576, 1, 1, 362.343538
r, s, s, 1048576, 1, 1, 343.926540
r, s, r, 1048576, 1, 1, 348.157200
w, s, s, 10485760, 1, 1, 410.493319
w, s, r, 10485760, 1, 1, 405.334627
r, s, s, 10485760, 1, 1, 420.330155
r, s, r, 10485760, 1, 1, 422.504437
w, s, s, 10485760, 1, 1, 405.652986
w, s, r, 10485760, 1, 1, 414.606146
r, s, s, 10485760, 1, 1, 425.571762
r, s, r, 10485760, 1, 1, 423.772952
r, a, s, 1048576, 1, 0, 293.136720
r, a, r, 1048576, 1, 0, 281.486956
r, a, s, 1048576, 1, 0, 295.563576
r, a, r, 1048576, 1, 0, 283.273771
r, a, s, 1048576, 15, 0, 294.143228
r, a, r, 1048576, 15, 0, 276.034386
r, a, s, 1048576, 15, 0, 293.225170
r, a, r, 1048576, 15, 0, 281.351163
r, a, s, 1048576, 31, 0, 293.533393
r, a, r, 1048576, 31, 0, 279.203585
r, a, s, 1048576, 31, 0, 290.995646
r, a, r, 1048576, 31, 0, 278.827155
r, a, s, 1048576, 62, 0, 294.863342
r, a, r, 1048576, 62, 0, 275.522184
r, a, s, 1048576, 62, 0, 294.780166
r, a, r, 1048576, 62, 0, 278.551250
r, a, s, 10485760, 1, 0, 297.967143
r, a, r, 10485760, 1, 0, 290.880460
r, a, s, 10485760, 1, 0, 295.131923
r, a, r, 10485760, 1, 0, 288.503251
r, a, s, 10485760, 15, 0, 292.207373
r, a, r, 10485760, 15, 0, 286.391228
r, a, s, 10485760, 15, 0, 289.055243
r, a, r, 10485760, 15, 0, 282.977388
r, a, s, 10485760, 31, 0, 284.100943
r, a, r, 10485760, 31, 0, 283.077654
r, a, s, 10485760, 31, 0, 285.462465
r, a, r, 10485760, 31, 0, 284.503525
r, a, s, 10485760, 62, 0, 279.027001
r, a, r, 10485760, 62, 0, 278.414129
r, a, s, 10485760, 62, 0, 282.159772
r, a, r, 10485760, 62, 0, 278.578110
r, a, s, 1048576, 1, 1, 347.732332
r, a, r, 1048576, 1, 1, 281.623784
r, a, s, 1048576, 1, 1, 344.502159
r, a, r, 1048576, 1, 1, 282.780380
r, a, s, 1048576, 15, 1, 451.212292
r, a, r, 1048576, 15, 1, 278.362877
r, a, s, 1048576, 15, 1, 450.262610
r, a, r, 1048576, 15, 1, 311.652242
r, a, s, 1048576, 31, 1, 478.384277
r, a, r, 1048576, 31, 1, 313.708120
r, a, s, 1048576, 31, 1, 477.509458
r, a, r, 1048576, 31, 1, 313.658768
r, a, s, 1048576, 62, 1, 477.150369
r, a, r, 1048576, 62, 1, 316.115028
r, a, s, 1048576, 62, 1, 478.489228
r, a, r, 1048576, 62, 1, 316.670463
r, a, s, 10485760, 1, 1, 460.633885
r, a, r, 10485760, 1, 1, 331.390605
r, a, s, 10485760, 1, 1, 465.512179
r, a, r, 10485760, 1, 1, 330.761757
r, a, s, 10485760, 15, 1, 478.260833
r, a, r, 10485760, 15, 1, 328.241281
r, a, s, 10485760, 15, 1, 478.335649
r, a, r, 10485760, 15, 1, 327.939103
r, a, s, 10485760, 31, 1, 478.782981
r, a, r, 10485760, 31, 1, 321.719141
r, a, s, 10485760, 31, 1, 477.625565
r, a, r, 10485760, 31, 1, 324.726755
r, a, s, 10485760, 62, 1, 478.264123
r, a, r, 10485760, 62, 1, 315.873419
r, a, s, 10485760, 62, 1, 478.414177
r, a, r, 10485760, 62, 1, 314.722221
