1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 4.78583 s, 219 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 3.11997 s, 336 MB/s
2015-09-22 04:12:13.916799
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 5.69551 s, 184 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 3.26529 s, 321 MB/s
2015-09-22 04:12:23.992988
w, s, s, 1048576, 1, 0, 332.534378
w, s, r, 1048576, 1, 0, 344.181003
r, s, s, 1048576, 1, 0, 130.871673
r, s, r, 1048576, 1, 0, 130.799774
w, s, s, 1048576, 1, 0, 331.133298
w, s, r, 1048576, 1, 0, 338.204442
r, s, s, 1048576, 1, 0, 291.448754
r, s, r, 1048576, 1, 0, 275.871998
w, s, s, 10485760, 1, 0, 316.005104
w, s, r, 10485760, 1, 0, 324.658357
r, s, s, 10485760, 1, 0, 125.255811
r, s, r, 10485760, 1, 0, 131.562460
w, s, s, 10485760, 1, 0, 318.323166
w, s, r, 10485760, 1, 0, 324.682069
r, s, s, 10485760, 1, 0, 262.080975
r, s, r, 10485760, 1, 0, 248.295713
w, s, s, 1048576, 1, 1, 275.872328
w, s, r, 1048576, 1, 1, 277.180056
r, s, s, 1048576, 1, 1, 134.529409
r, s, r, 1048576, 1, 1, 167.914322
w, s, s, 1048576, 1, 1, 265.918974
w, s, r, 1048576, 1, 1, 309.799862
r, s, s, 1048576, 1, 1, 209.831357
r, s, r, 1048576, 1, 1, 217.688737
w, s, s, 10485760, 1, 1, 352.291169
w, s, r, 10485760, 1, 1, 353.276125
r, s, s, 10485760, 1, 1, 94.351827
r, s, r, 10485760, 1, 1, 271.305438
w, s, s, 10485760, 1, 1, 361.578872
w, s, r, 10485760, 1, 1, 368.297465
r, s, s, 10485760, 1, 1, 98.639277
r, s, r, 10485760, 1, 1, 156.612431
r, a, s, 1048576, 1, 0, 237.814502
r, a, r, 1048576, 1, 0, 230.480407
r, a, s, 1048576, 1, 0, 319.029675
r, a, r, 1048576, 1, 0, 336.093152
r, a, s, 1048576, 15, 0, 393.421390
r, a, r, 1048576, 15, 0, 332.918563
r, a, s, 1048576, 15, 0, 368.888972
r, a, r, 1048576, 15, 0, 347.343975
r, a, s, 1048576, 31, 0, 391.628212
r, a, r, 1048576, 31, 0, 346.898017
r, a, s, 1048576, 31, 0, 393.240240
r, a, r, 1048576, 31, 0, 338.989257
r, a, s, 1048576, 62, 0, 359.804433
r, a, r, 1048576, 62, 0, 353.293769
r, a, s, 1048576, 62, 0, 374.205986
r, a, r, 1048576, 62, 0, 337.378977
r, a, s, 10485760, 1, 0, 400.299492
r, a, r, 10485760, 1, 0, 354.149361
r, a, s, 10485760, 1, 0, 358.943297
r, a, r, 10485760, 1, 0, 344.963778
r, a, s, 10485760, 15, 0, 346.617784
r, a, r, 10485760, 15, 0, 356.936975
r, a, s, 10485760, 15, 0, 373.756810
r, a, r, 10485760, 15, 0, 366.729292
r, a, s, 10485760, 31, 0, 345.232182
r, a, r, 10485760, 31, 0, 377.710353
r, a, s, 10485760, 31, 0, 378.062875
r, a, r, 10485760, 31, 0, 381.016219
r, a, s, 10485760, 62, 0, 299.049249
r, a, r, 10485760, 62, 0, 398.604118
r, a, s, 10485760, 62, 0, 413.462004
r, a, r, 10485760, 62, 0, 413.405804
r, a, s, 1048576, 1, 1, 466.924655
r, a, r, 1048576, 1, 1, 394.557631
r, a, s, 1048576, 1, 1, 417.264898
r, a, r, 1048576, 1, 1, 429.982034
r, a, s, 1048576, 15, 1, 379.291264
r, a, r, 1048576, 15, 1, 424.967885
r, a, s, 1048576, 15, 1, 380.510335
r, a, r, 1048576, 15, 1, 428.486873
r, a, s, 1048576, 31, 1, 467.490102
r, a, r, 1048576, 31, 1, 446.008851
r, a, s, 1048576, 31, 1, 487.784927
r, a, r, 1048576, 31, 1, 434.571664
r, a, s, 1048576, 62, 1, 457.876777
r, a, r, 1048576, 62, 1, 439.170409
r, a, s, 1048576, 62, 1, 468.109844
r, a, r, 1048576, 62, 1, 425.299814
r, a, s, 10485760, 1, 1, 235.717447
r, a, r, 10485760, 1, 1, 462.453228
r, a, s, 10485760, 1, 1, 352.153545
r, a, r, 10485760, 1, 1, 459.379188
r, a, s, 10485760, 15, 1, 452.416804
r, a, r, 10485760, 15, 1, 471.651430
r, a, s, 10485760, 15, 1, 425.678540
r, a, r, 10485760, 15, 1, 472.995574
r, a, s, 10485760, 31, 1, 391.145015
r, a, r, 10485760, 31, 1, 468.454090
r, a, s, 10485760, 31, 1, 489.825695
r, a, r, 10485760, 31, 1, 465.943064
r, a, s, 10485760, 62, 1, 655.326551
r, a, r, 10485760, 62, 1, 416.191109
r, a, s, 10485760, 62, 1, 477.232457
r, a, r, 10485760, 62, 1, 419.747535
