1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 4.75152 s, 221 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 3.20888 s, 327 MB/s
2015-09-22 04:12:13.916780
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 5.68308 s, 185 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 3.31171 s, 317 MB/s
2015-09-22 04:12:23.992969
w, s, s, 1048576, 1, 0, 339.621485
w, s, r, 1048576, 1, 0, 348.222981
r, s, s, 1048576, 1, 0, 211.353336
r, s, r, 1048576, 1, 0, 186.627272
w, s, s, 1048576, 1, 0, 340.154156
w, s, r, 1048576, 1, 0, 348.883608
r, s, s, 1048576, 1, 0, 277.537988
r, s, r, 1048576, 1, 0, 262.686912
w, s, s, 10485760, 1, 0, 325.309459
w, s, r, 10485760, 1, 0, 336.041159
r, s, s, 10485760, 1, 0, 192.848521
r, s, r, 10485760, 1, 0, 175.093719
r, a, r, 10485760, 15, 1, 465.342914
w, s, s, 10485760, 1, 0, 327.439501
w, s, r, 10485760, 1, 0, 334.837930
r, s, s, 10485760, 1, 0, 245.066894
r, s, r, 10485760, 1, 0, 242.376163
w, s, s, 1048576, 1, 1, 271.302303
w, s, r, 1048576, 1, 1, 297.136577
r, s, s, 1048576, 1, 1, 187.480699
r, s, r, 1048576, 1, 1, 214.992928
w, s, s, 1048576, 1, 1, 337.451751
w, s, r, 1048576, 1, 1, 326.744594
r, s, s, 1048576, 1, 1, 224.241922
r, s, r, 1048576, 1, 1, 230.254141
w, s, s, 10485760, 1, 1, 370.778271
w, s, r, 10485760, 1, 1, 379.377756
r, s, s, 10485760, 1, 1, 105.398255
r, s, r, 10485760, 1, 1, 189.264498
w, s, s, 10485760, 1, 1, 372.207390
w, s, r, 10485760, 1, 1, 374.756856
r, s, s, 10485760, 1, 1, 97.918333
r, s, r, 10485760, 1, 1, 114.211040
r, a, s, 1048576, 1, 0, 275.876364
r, a, r, 1048576, 1, 0, 243.367186
r, a, s, 1048576, 1, 0, 310.395984
r, a, r, 1048576, 1, 0, 307.660544
r, a, s, 1048576, 15, 0, 332.668326
r, a, r, 1048576, 15, 0, 302.673222
r, a, s, 1048576, 15, 0, 321.462819
r, a, r, 1048576, 15, 0, 309.525194
r, a, s, 1048576, 31, 0, 330.031636
r, a, r, 1048576, 31, 0, 304.625573
r, a, s, 1048576, 31, 0, 334.908590
r, a, r, 1048576, 31, 0, 305.300988
r, a, s, 1048576, 62, 0, 319.951412
r, a, r, 1048576, 62, 0, 311.905820
r, a, s, 1048576, 62, 0, 324.042412
r, a, r, 1048576, 62, 0, 297.711378
r, a, s, 10485760, 1, 0, 320.761812
r, a, r, 10485760, 1, 0, 321.304118
r, a, s, 10485760, 1, 0, 319.522127
r, a, r, 10485760, 1, 0, 327.847136
r, a, s, 10485760, 15, 0, 322.351826
r, a, r, 10485760, 15, 0, 317.646837
r, a, s, 10485760, 15, 0, 324.404772
r, a, r, 10485760, 15, 0, 333.155493
r, a, s, 10485760, 31, 0, 333.574068
r, a, r, 10485760, 31, 0, 354.093446
r, a, s, 10485760, 31, 0, 363.850349
r, a, r, 10485760, 31, 0, 364.712191
r, a, s, 10485760, 62, 0, 312.257138
r, a, r, 10485760, 62, 0, 359.445706
r, a, s, 10485760, 62, 0, 359.385200
r, a, r, 10485760, 62, 0, 353.241471
r, a, s, 1048576, 1, 1, 402.107167
r, a, r, 1048576, 1, 1, 365.641862
r, a, s, 1048576, 1, 1, 378.434184
r, a, r, 1048576, 1, 1, 383.291831
r, a, s, 1048576, 15, 1, 376.127480
r, a, r, 1048576, 15, 1, 386.614153
r, a, s, 1048576, 15, 1, 379.197875
r, a, r, 1048576, 15, 1, 395.497843
r, a, s, 1048576, 31, 1, 487.980607
r, a, r, 1048576, 31, 1, 422.734368
r, a, s, 1048576, 31, 1, 481.661511
r, a, r, 1048576, 31, 1, 411.978749
r, a, s, 1048576, 62, 1, 464.329735
r, a, r, 1048576, 62, 1, 433.473519
r, a, s, 1048576, 62, 1, 466.724735
r, a, r, 1048576, 62, 1, 420.456292
r, a, s, 10485760, 1, 1, 275.760669
r, a, r, 10485760, 1, 1, 460.763535
r, a, s, 10485760, 1, 1, 251.032135
r, a, r, 10485760, 1, 1, 454.468530
r, a, s, 10485760, 15, 1, 424.386208
r, a, r, 10485760, 15, 1, 465.342914
r, a, s, 10485760, 15, 1, 424.558683
r, a, r, 10485760, 15, 1, 464.053315
r, a, s, 10485760, 31, 1, 390.093727
r, a, r, 10485760, 31, 1, 462.180355
r, a, s, 10485760, 31, 1, 487.777297
r, a, r, 10485760, 31, 1, 454.470444
r, a, s, 10485760, 62, 1, 475.909007
r, a, r, 10485760, 62, 1, 419.499406
r, a, s, 10485760, 62, 1, 461.818291
r, a, r, 10485760, 62, 1, 432.392998
