1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.05844 s, 509 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.81067 s, 373 MB/s
2015-08-26 06:20:51.167239
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.82733 s, 371 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.86218 s, 366 MB/s
2015-08-26 06:20:58.074947
w, s, s, 1048576, 1, 0, 395.536410
w, s, r, 1048576, 1, 0, 390.785896
r, s, s, 1048576, 1, 0, 275.400860
r, s, r, 1048576, 1, 0, 273.939260
w, s, s, 1048576, 1, 0, 382.985176
w, s, r, 1048576, 1, 0, 365.438734
r, s, s, 1048576, 1, 0, 274.424634
r, s, r, 1048576, 1, 0, 266.660496
w, s, s, 10485760, 1, 0, 372.577902
w, s, r, 10485760, 1, 0, 358.435606
r, s, s, 10485760, 1, 0, 267.674876
r, s, r, 10485760, 1, 0, 265.422153
w, s, s, 10485760, 1, 0, 378.309484
w, s, r, 10485760, 1, 0, 356.836777
r, s, s, 10485760, 1, 0, 273.574593
r, s, r, 10485760, 1, 0, 275.766262
w, s, s, 1048576, 1, 1, 366.202574
w, s, r, 1048576, 1, 1, 382.989074
r, s, s, 1048576, 1, 1, 350.194188
r, s, r, 1048576, 1, 1, 347.862982
w, s, s, 1048576, 1, 1, 384.488853
w, s, r, 1048576, 1, 1, 383.587258
r, s, s, 1048576, 1, 1, 346.870457
r, s, r, 1048576, 1, 1, 348.612909
w, s, s, 10485760, 1, 1, 415.851450
w, s, r, 10485760, 1, 1, 413.013620
r, s, s, 10485760, 1, 1, 412.629624
r, s, r, 10485760, 1, 1, 413.877566
w, s, s, 10485760, 1, 1, 409.249388
w, s, r, 10485760, 1, 1, 410.881396
r, s, s, 10485760, 1, 1, 420.034204
r, s, r, 10485760, 1, 1, 416.577296
r, a, s, 1048576, 1, 0, 303.786772
r, a, r, 1048576, 1, 0, 295.399468
r, a, s, 1048576, 1, 0, 304.575458
r, a, r, 1048576, 1, 0, 293.668901
r, a, s, 1048576, 15, 0, 302.396805
r, a, r, 1048576, 15, 0, 292.085086
r, a, s, 1048576, 15, 0, 298.408894
r, a, r, 1048576, 15, 0, 289.642879
r, a, s, 1048576, 31, 0, 299.540491
r, a, r, 1048576, 31, 0, 291.021921
r, a, s, 1048576, 31, 0, 300.327084
r, a, r, 1048576, 31, 0, 291.747479
r, a, s, 1048576, 62, 0, 300.630644
r, a, r, 1048576, 62, 0, 290.935223
r, a, s, 1048576, 62, 0, 297.201033
r, a, r, 1048576, 62, 0, 290.664972
r, a, s, 10485760, 1, 0, 301.248846
r, a, r, 10485760, 1, 0, 298.699410
r, a, s, 10485760, 1, 0, 300.058334
r, a, r, 10485760, 1, 0, 299.422978
r, a, s, 10485760, 15, 0, 295.544993
r, a, r, 10485760, 15, 0, 295.697775
r, a, s, 10485760, 15, 0, 300.234646
r, a, r, 10485760, 15, 0, 296.295431
r, a, s, 10485760, 31, 0, 297.403747
r, a, r, 10485760, 31, 0, 293.136084
r, a, s, 10485760, 31, 0, 295.536217
r, a, r, 10485760, 31, 0, 294.710171
r, a, s, 10485760, 62, 0, 293.820892
r, a, r, 10485760, 62, 0, 290.095488
r, a, s, 10485760, 62, 0, 291.858509
r, a, r, 10485760, 62, 0, 289.414772
r, a, s, 1048576, 1, 1, 349.781110
r, a, r, 1048576, 1, 1, 294.203294
r, a, s, 1048576, 1, 1, 351.323208
r, a, r, 1048576, 1, 1, 293.139487
r, a, s, 1048576, 15, 1, 450.481378
r, a, r, 1048576, 15, 1, 289.310089
r, a, s, 1048576, 15, 1, 451.077453
r, a, r, 1048576, 15, 1, 289.539134
r, a, s, 1048576, 31, 1, 448.329656
r, a, r, 1048576, 31, 1, 290.711413
r, a, s, 1048576, 31, 1, 437.761690
r, a, r, 1048576, 31, 1, 300.881944
r, a, s, 1048576, 62, 1, 477.275653
r, a, r, 1048576, 62, 1, 330.788438
r, a, s, 1048576, 62, 1, 479.043891
r, a, r, 1048576, 62, 1, 327.594378
r, a, s, 10485760, 1, 1, 469.490846
r, a, r, 10485760, 1, 1, 340.317097
r, a, s, 10485760, 1, 1, 469.768208
r, a, r, 10485760, 1, 1, 339.888640
r, a, s, 10485760, 15, 1, 478.198382
r, a, r, 10485760, 15, 1, 337.455973
r, a, s, 10485760, 15, 1, 479.103624
r, a, r, 10485760, 15, 1, 338.398196
r, a, s, 10485760, 31, 1, 479.439914
r, a, r, 10485760, 31, 1, 336.057540
r, a, s, 10485760, 31, 1, 479.158657
r, a, r, 10485760, 31, 1, 336.574673
r, a, s, 10485760, 62, 1, 479.039187
r, a, r, 10485760, 62, 1, 332.496982
r, a, s, 10485760, 62, 1, 479.568297
r, a, r, 10485760, 62, 1, 331.597013
