1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.04284 s, 513 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.75864 s, 380 MB/s
2015-10-29 00:50:41.590924
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.54022 s, 413 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.78754 s, 376 MB/s
2015-10-29 00:50:48.427540
w, s, s, 1048576, 1, 0, 394.328318
w, s, r, 1048576, 1, 0, 394.078127
r, s, s, 1048576, 1, 0, 297.313962
r, s, r, 1048576, 1, 0, 291.620243
w, s, s, 1048576, 1, 0, 385.064935
w, s, r, 1048576, 1, 0, 395.065631
r, s, s, 1048576, 1, 0, 294.953849
r, s, r, 1048576, 1, 0, 284.726658
w, s, s, 10485760, 1, 0, 384.523146
w, s, r, 10485760, 1, 0, 394.211637
r, s, s, 10485760, 1, 0, 298.164439
r, s, r, 10485760, 1, 0, 292.425375
w, s, s, 10485760, 1, 0, 382.836580
w, s, r, 10485760, 1, 0, 391.708269
r, s, s, 10485760, 1, 0, 296.992554
r, s, r, 10485760, 1, 0, 294.332390
w, s, s, 1048576, 1, 1, 357.419694
w, s, r, 1048576, 1, 1, 374.686967
r, s, s, 1048576, 1, 1, 350.025340
r, s, r, 1048576, 1, 1, 347.551175
w, s, s, 1048576, 1, 1, 374.138497
w, s, r, 1048576, 1, 1, 374.089587
r, s, s, 1048576, 1, 1, 342.432527
r, s, r, 1048576, 1, 1, 341.248315
w, s, s, 10485760, 1, 1, 403.098794
w, s, r, 10485760, 1, 1, 411.598424
r, s, s, 10485760, 1, 1, 422.289940
r, s, r, 10485760, 1, 1, 417.073049
w, s, s, 10485760, 1, 1, 406.737917
w, s, r, 10485760, 1, 1, 408.278863
r, s, s, 10485760, 1, 1, 416.385496
r, s, r, 10485760, 1, 1, 417.798331
r, a, s, 1048576, 1, 0, 304.557076
r, a, r, 1048576, 1, 0, 285.685067
r, a, s, 1048576, 1, 0, 301.080387
r, a, r, 1048576, 1, 0, 290.714489
r, a, s, 1048576, 15, 0, 315.642016
r, a, r, 1048576, 15, 0, 284.630330
r, a, s, 1048576, 15, 0, 278.625803
r, a, r, 1048576, 15, 0, 267.888015
r, a, s, 1048576, 31, 0, 281.217117
r, a, r, 1048576, 31, 0, 270.274694
r, a, s, 1048576, 31, 0, 287.425210
r, a, r, 1048576, 31, 0, 268.654137
r, a, s, 1048576, 62, 0, 292.419060
r, a, r, 1048576, 62, 0, 267.374316
r, a, s, 1048576, 62, 0, 286.601100
r, a, r, 1048576, 62, 0, 264.850090
r, a, s, 10485760, 1, 0, 282.675112
r, a, r, 10485760, 1, 0, 276.620991
r, a, s, 10485760, 1, 0, 279.504347
r, a, r, 10485760, 1, 0, 275.206156
r, a, s, 10485760, 15, 0, 275.423796
r, a, r, 10485760, 15, 0, 276.309878
r, a, s, 10485760, 15, 0, 276.408808
r, a, r, 10485760, 15, 0, 274.754503
r, a, s, 10485760, 31, 0, 298.408664
r, a, r, 10485760, 31, 0, 294.763289
r, a, s, 10485760, 31, 0, 308.706999
r, a, r, 10485760, 31, 0, 293.026949
r, a, s, 10485760, 62, 0, 293.683221
r, a, r, 10485760, 62, 0, 291.458733
r, a, s, 10485760, 62, 0, 293.562431
r, a, r, 10485760, 62, 0, 287.459052
r, a, s, 1048576, 1, 1, 347.923361
r, a, r, 1048576, 1, 1, 290.477047
r, a, s, 1048576, 1, 1, 350.889912
r, a, r, 1048576, 1, 1, 289.057770
r, a, s, 1048576, 15, 1, 456.201168
r, a, r, 1048576, 15, 1, 286.944747
r, a, s, 1048576, 15, 1, 454.563681
r, a, r, 1048576, 15, 1, 284.396052
r, a, s, 1048576, 31, 1, 437.876441
r, a, r, 1048576, 31, 1, 284.468947
r, a, s, 1048576, 31, 1, 454.782923
r, a, r, 1048576, 31, 1, 287.777186
r, a, s, 1048576, 62, 1, 453.749568
r, a, r, 1048576, 62, 1, 324.174977
r, a, s, 1048576, 62, 1, 481.196408
r, a, r, 1048576, 62, 1, 321.649160
r, a, s, 10485760, 1, 1, 468.787983
r, a, r, 10485760, 1, 1, 339.840299
r, a, s, 10485760, 1, 1, 468.028357
r, a, r, 10485760, 1, 1, 341.960266
r, a, s, 10485760, 15, 1, 481.677264
r, a, r, 10485760, 15, 1, 343.109911
r, a, s, 10485760, 15, 1, 482.776650
r, a, r, 10485760, 15, 1, 337.604358
r, a, s, 10485760, 31, 1, 482.507502
r, a, r, 10485760, 31, 1, 336.266058
r, a, s, 10485760, 31, 1, 482.393712
r, a, r, 10485760, 31, 1, 332.971386
r, a, s, 10485760, 62, 1, 482.904794
r, a, r, 10485760, 62, 1, 333.359646
r, a, s, 10485760, 62, 1, 482.716297
r, a, r, 10485760, 62, 1, 330.310041
