1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.92293 s, 359 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 3.28093 s, 320 MB/s
2015-09-08 02:58:16.786156
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 3.33157 s, 315 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 3.82719 s, 274 MB/s
2015-09-08 02:58:27.633695
w, s, s, 1048576, 1, 0, 325.255930
w, s, r, 1048576, 1, 0, 345.476590
r, s, s, 1048576, 1, 0, 309.895178
r, s, r, 1048576, 1, 0, 258.670507
w, s, s, 1048576, 1, 0, 340.911720
w, s, r, 1048576, 1, 0, 335.989176
r, s, s, 1048576, 1, 0, 362.459721
r, s, r, 1048576, 1, 0, 249.379857
w, s, s, 10485760, 1, 0, 309.431944
w, s, r, 10485760, 1, 0, 331.515926
r, s, s, 10485760, 1, 0, 315.622206
r, s, r, 10485760, 1, 0, 308.009319
w, s, s, 10485760, 1, 0, 308.807843
w, s, r, 10485760, 1, 0, 348.922046
r, s, s, 10485760, 1, 0, 314.322413
r, s, r, 10485760, 1, 0, 295.804188
w, s, s, 1048576, 1, 1, 330.747595
w, s, r, 1048576, 1, 1, 339.862555
r, s, s, 1048576, 1, 1, 325.467115
r, s, r, 1048576, 1, 1, 326.027598
w, s, s, 1048576, 1, 1, 333.480716
w, s, r, 1048576, 1, 1, 341.302118
r, s, s, 1048576, 1, 1, 326.227900
r, s, r, 1048576, 1, 1, 325.757434
w, s, s, 10485760, 1, 1, 371.473700
w, s, r, 10485760, 1, 1, 367.687715
r, s, s, 10485760, 1, 1, 395.753314
r, s, r, 10485760, 1, 1, 396.175963
w, s, s, 10485760, 1, 1, 370.419619
w, s, r, 10485760, 1, 1, 364.175226
r, s, s, 10485760, 1, 1, 386.421148
r, s, r, 10485760, 1, 1, 383.132079
r, a, s, 1048576, 1, 0, 282.910220
r, a, r, 1048576, 1, 0, 254.838220
r, a, s, 1048576, 1, 0, 277.452200
r, a, r, 1048576, 1, 0, 247.824155
r, a, s, 1048576, 15, 0, 253.972310
r, a, r, 1048576, 15, 0, 251.703579
r, a, s, 1048576, 15, 0, 333.656366
r, a, r, 1048576, 15, 0, 252.289968
r, a, s, 1048576, 31, 0, 332.532576
r, a, r, 1048576, 31, 0, 245.944307
r, a, s, 1048576, 31, 0, 323.991252
r, a, r, 1048576, 31, 0, 247.994836
r, a, s, 1048576, 62, 0, 278.017423
r, a, r, 1048576, 62, 0, 248.569130
r, a, s, 1048576, 62, 0, 324.507632
r, a, r, 1048576, 62, 0, 251.334149
r, a, s, 10485760, 1, 0, 335.756806
r, a, r, 10485760, 1, 0, 254.863614
r, a, s, 10485760, 1, 0, 299.184897
r, a, r, 10485760, 1, 0, 297.398739
r, a, s, 10485760, 15, 0, 278.269622
r, a, r, 10485760, 15, 0, 290.944595
r, a, s, 10485760, 15, 0, 287.718215
r, a, r, 10485760, 15, 0, 296.470285
r, a, s, 10485760, 31, 0, 276.384777
r, a, r, 10485760, 31, 0, 281.775230
r, a, s, 10485760, 31, 0, 268.826134
r, a, r, 10485760, 31, 0, 280.970454
r, a, s, 10485760, 62, 0, 283.743203
r, a, r, 10485760, 62, 0, 260.477291
r, a, s, 10485760, 62, 0, 283.927938
r, a, r, 10485760, 62, 0, 255.552402
r, a, s, 1048576, 1, 1, 354.564682
r, a, r, 1048576, 1, 1, 288.743591
r, a, s, 1048576, 1, 1, 394.791834
r, a, r, 1048576, 1, 1, 291.857304
r, a, s, 1048576, 15, 1, 465.237984
r, a, r, 1048576, 15, 1, 276.414879
r, a, s, 1048576, 15, 1, 464.525862
r, a, r, 1048576, 15, 1, 280.540168
r, a, s, 1048576, 31, 1, 450.434891
r, a, r, 1048576, 31, 1, 271.082946
r, a, s, 1048576, 31, 1, 440.761611
r, a, r, 1048576, 31, 1, 280.812188
r, a, s, 1048576, 62, 1, 450.283073
r, a, r, 1048576, 62, 1, 265.903359
r, a, s, 1048576, 62, 1, 253.964144
r, a, r, 1048576, 62, 1, 283.120972
r, a, s, 10485760, 1, 1, 443.796081
r, a, r, 10485760, 1, 1, 352.151537
r, a, s, 10485760, 1, 1, 441.265557
r, a, r, 10485760, 1, 1, 321.741221
r, a, s, 10485760, 15, 1, 445.243578
r, a, r, 10485760, 15, 1, 306.206728
r, a, s, 10485760, 15, 1, 445.425955
r, a, r, 10485760, 15, 1, 319.644229
r, a, s, 10485760, 31, 1, 443.463972
r, a, r, 10485760, 31, 1, 301.764534
r, a, s, 10485760, 31, 1, 438.281417
r, a, r, 10485760, 31, 1, 302.910603
r, a, s, 10485760, 62, 1, 389.631887
r, a, r, 10485760, 62, 1, 310.021814
r, a, s, 10485760, 62, 1, 283.685434
r, a, r, 10485760, 62, 1, 309.523697
