1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.04612 s, 512 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.82631 s, 371 MB/s
2015-10-30 01:05:27.549161
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.5061 s, 418 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.97314 s, 353 MB/s
2015-10-30 01:05:34.461242
w, s, s, 1048576, 1, 0, 381.236038
w, s, r, 1048576, 1, 0, 382.720093
r, s, s, 1048576, 1, 0, 341.176754
r, s, r, 1048576, 1, 0, 332.976494
w, s, s, 1048576, 1, 0, 378.677546
w, s, r, 1048576, 1, 0, 385.582327
r, s, s, 1048576, 1, 0, 331.171831
r, s, r, 1048576, 1, 0, 319.552145
w, s, s, 10485760, 1, 0, 369.746805
w, s, r, 10485760, 1, 0, 378.241689
r, s, s, 10485760, 1, 0, 327.329402
r, s, r, 10485760, 1, 0, 326.139354
w, s, s, 10485760, 1, 0, 368.875573
w, s, r, 10485760, 1, 0, 379.341063
r, s, s, 10485760, 1, 0, 346.939695
r, s, r, 10485760, 1, 0, 320.597527
w, s, s, 1048576, 1, 1, 378.006417
w, s, r, 1048576, 1, 1, 406.675355
r, s, s, 1048576, 1, 1, 390.455225
r, s, r, 1048576, 1, 1, 389.095634
w, s, s, 1048576, 1, 1, 404.523190
w, s, r, 1048576, 1, 1, 402.476868
r, s, s, 1048576, 1, 1, 389.899600
r, s, r, 1048576, 1, 1, 388.802956
w, s, s, 10485760, 1, 1, 445.563548
w, s, r, 10485760, 1, 1, 443.293344
r, s, s, 10485760, 1, 1, 457.292236
r, s, r, 10485760, 1, 1, 451.518632
w, s, s, 10485760, 1, 1, 444.776375
w, s, r, 10485760, 1, 1, 440.320265
r, s, s, 10485760, 1, 1, 448.413790
r, s, r, 10485760, 1, 1, 460.460070
r, a, s, 1048576, 1, 0, 326.989055
r, a, r, 1048576, 1, 0, 319.671189
r, a, s, 1048576, 1, 0, 333.805811
r, a, r, 1048576, 1, 0, 316.427274
r, a, s, 1048576, 15, 0, 328.501536
r, a, r, 1048576, 15, 0, 317.916716
r, a, s, 1048576, 15, 0, 329.352609
r, a, r, 1048576, 15, 0, 316.240402
r, a, s, 1048576, 31, 0, 328.674384
r, a, r, 1048576, 31, 0, 317.233493
r, a, s, 1048576, 31, 0, 326.443658
r, a, r, 1048576, 31, 0, 315.732344
r, a, s, 1048576, 62, 0, 350.349995
r, a, r, 1048576, 62, 0, 316.287590
r, a, s, 1048576, 62, 0, 346.791686
r, a, r, 1048576, 62, 0, 315.585408
r, a, s, 10485760, 1, 0, 328.709279
r, a, r, 10485760, 1, 0, 325.265275
r, a, s, 10485760, 1, 0, 327.702322
r, a, r, 10485760, 1, 0, 328.077311
r, a, s, 10485760, 15, 0, 321.769230
r, a, r, 10485760, 15, 0, 319.529061
r, a, s, 10485760, 15, 0, 325.348025
r, a, r, 10485760, 15, 0, 322.816027
r, a, s, 10485760, 31, 0, 318.307033
r, a, r, 10485760, 31, 0, 319.017480
r, a, s, 10485760, 31, 0, 321.005119
r, a, r, 10485760, 31, 0, 319.269733
r, a, s, 10485760, 62, 0, 312.808997
r, a, r, 10485760, 62, 0, 313.718298
r, a, s, 10485760, 62, 0, 316.222586
r, a, r, 10485760, 62, 0, 313.819500
r, a, s, 1048576, 1, 1, 394.070802
r, a, r, 1048576, 1, 1, 321.223541
r, a, s, 1048576, 1, 1, 391.099880
r, a, r, 1048576, 1, 1, 321.652530
r, a, s, 1048576, 15, 1, 472.991678
r, a, r, 1048576, 15, 1, 319.068243
r, a, s, 1048576, 15, 1, 469.822225
r, a, r, 1048576, 15, 1, 316.570618
r, a, s, 1048576, 31, 1, 478.743369
r, a, r, 1048576, 31, 1, 317.097513
r, a, s, 1048576, 31, 1, 468.568955
r, a, r, 1048576, 31, 1, 314.369546
r, a, s, 1048576, 62, 1, 477.408537
r, a, r, 1048576, 62, 1, 317.131522
r, a, s, 1048576, 62, 1, 469.371082
r, a, r, 1048576, 62, 1, 310.396077
r, a, s, 10485760, 1, 1, 464.940289
r, a, r, 10485760, 1, 1, 323.218675
r, a, s, 10485760, 1, 1, 463.215654
r, a, r, 10485760, 1, 1, 325.375127
r, a, s, 10485760, 15, 1, 475.979311
r, a, r, 10485760, 15, 1, 321.087014
r, a, s, 10485760, 15, 1, 473.463913
r, a, r, 10485760, 15, 1, 323.164601
r, a, s, 10485760, 31, 1, 468.842221
r, a, r, 10485760, 31, 1, 325.823725
r, a, s, 10485760, 31, 1, 478.233989
r, a, r, 10485760, 31, 1, 336.389616
r, a, s, 10485760, 62, 1, 473.897277
r, a, r, 10485760, 62, 1, 318.562864
r, a, s, 10485760, 62, 1, 476.694067
r, a, r, 10485760, 62, 1, 312.063529
