1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 4.58952 s, 228 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 3.18416 s, 329 MB/s
2015-09-20 21:54:17.526784
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.7834 s, 377 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 3.32007 s, 316 MB/s
2015-09-20 21:54:27.363579
w, s, s, 1048576, 1, 0, 340.380738
w, s, r, 1048576, 1, 0, 347.426012
r, s, s, 1048576, 1, 0, 430.876388
r, s, r, 1048576, 1, 0, 409.700297
w, s, s, 1048576, 1, 0, 339.125696
w, s, r, 1048576, 1, 0, 347.455778
r, s, s, 1048576, 1, 0, 425.008184
r, s, r, 1048576, 1, 0, 390.234227
w, s, s, 10485760, 1, 0, 326.604640
w, s, r, 10485760, 1, 0, 327.627497
r, s, s, 10485760, 1, 0, 439.663940
r, s, r, 10485760, 1, 0, 423.771096
w, s, s, 10485760, 1, 0, 324.919687
w, s, r, 10485760, 1, 0, 334.937113
r, s, s, 10485760, 1, 0, 433.152202
r, s, r, 10485760, 1, 0, 422.751851
w, s, s, 1048576, 1, 1, 312.226420
w, s, r, 1048576, 1, 1, 326.632309
r, s, s, 1048576, 1, 1, 442.890237
r, s, r, 1048576, 1, 1, 399.107183
w, s, s, 1048576, 1, 1, 292.486232
w, s, r, 1048576, 1, 1, 302.749011
r, s, s, 1048576, 1, 1, 391.574862
r, s, r, 1048576, 1, 1, 395.130680
w, s, s, 10485760, 1, 1, 373.885101
w, s, r, 10485760, 1, 1, 384.666666
r, s, s, 10485760, 1, 1, 159.959292
r, a, r, 1048576, 31, 1, 431.678888
r, s, r, 10485760, 1, 1, 208.296264
w, s, s, 10485760, 1, 1, 386.545453
w, s, r, 10485760, 1, 1, 380.441218
r, s, s, 10485760, 1, 1, 197.283099
r, s, r, 10485760, 1, 1, 258.389154
r, a, s, 1048576, 1, 0, 432.355435
r, a, r, 1048576, 1, 0, 394.436284
r, a, s, 1048576, 1, 0, 460.524695
r, a, r, 1048576, 1, 0, 400.097196
r, a, s, 1048576, 15, 0, 447.754200
r, a, r, 1048576, 15, 0, 393.866972
r, a, s, 1048576, 15, 0, 463.672724
r, a, r, 1048576, 15, 0, 403.443322
r, a, s, 1048576, 31, 0, 447.317907
r, a, r, 1048576, 31, 0, 399.960757
r, a, s, 1048576, 31, 0, 434.293002
r, a, r, 1048576, 31, 0, 407.837982
r, a, s, 1048576, 62, 0, 429.583601
r, a, r, 1048576, 62, 0, 412.137886
r, a, s, 1048576, 62, 0, 441.135189
r, a, r, 1048576, 62, 0, 396.652559
r, a, s, 10485760, 1, 0, 437.698096
r, a, r, 10485760, 1, 0, 432.308538
r, a, s, 10485760, 1, 0, 457.618402
r, a, r, 10485760, 1, 0, 439.573923
r, a, s, 10485760, 15, 0, 415.438569
r, a, r, 10485760, 15, 0, 440.233338
r, a, s, 10485760, 15, 0, 443.880459
r, a, r, 10485760, 15, 0, 431.176900
r, a, s, 10485760, 31, 0, 415.698923
r, a, r, 10485760, 31, 0, 440.255269
r, a, s, 10485760, 31, 0, 420.143398
r, a, r, 10485760, 31, 0, 419.978119
r, a, s, 10485760, 62, 0, 316.132030
r, a, r, 10485760, 62, 0, 439.084699
r, a, s, 10485760, 62, 0, 449.066467
r, a, r, 10485760, 62, 0, 433.212093
r, a, s, 1048576, 1, 1, 546.180051
r, a, r, 1048576, 1, 1, 454.139346
r, a, s, 1048576, 1, 1, 569.021750
r, a, r, 1048576, 1, 1, 460.568465
r, a, s, 1048576, 15, 1, 620.176786
r, a, r, 1048576, 15, 1, 428.908243
r, a, s, 1048576, 15, 1, 520.022225
r, a, r, 1048576, 15, 1, 437.989264
r, a, s, 1048576, 31, 1, 521.721271
r, a, r, 1048576, 31, 1, 431.678888
r, a, s, 1048576, 31, 1, 524.656803
r, a, r, 1048576, 31, 1, 437.251437
r, a, s, 1048576, 62, 1, 534.882039
r, a, r, 1048576, 62, 1, 459.109212
r, a, s, 1048576, 62, 1, 538.734755
r, a, r, 1048576, 62, 1, 425.685182
r, a, s, 10485760, 1, 1, 214.973160
r, a, r, 10485760, 1, 1, 469.395256
r, a, s, 10485760, 1, 1, 305.700696
r, a, r, 10485760, 1, 1, 480.430311
r, a, s, 10485760, 15, 1, 486.459990
r, a, r, 10485760, 15, 1, 475.375301
r, a, s, 10485760, 15, 1, 461.989160
r, a, r, 10485760, 15, 1, 467.572900
r, a, s, 10485760, 31, 1, 457.811788
r, a, r, 10485760, 31, 1, 458.218484
r, a, s, 10485760, 31, 1, 535.779744
r, a, r, 10485760, 31, 1, 466.088593
r, a, s, 10485760, 62, 1, 422.140567
r, a, r, 10485760, 62, 1, 465.662541
r, a, s, 10485760, 62, 1, 437.972940
r, a, r, 10485760, 62, 1, 441.731281
