1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 4.56073 s, 230 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 3.16239 s, 332 MB/s
2015-09-20 21:54:17.526838
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.77085 s, 378 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 3.27296 s, 320 MB/s
2015-09-20 21:54:27.363644
w, s, s, 1048576, 1, 0, 332.670459
w, s, r, 1048576, 1, 0, 344.314711
r, s, s, 1048576, 1, 0, 292.216423
r, s, r, 1048576, 1, 0, 405.943990
w, s, s, 1048576, 1, 0, 331.837605
w, s, r, 1048576, 1, 0, 340.013570
r, s, s, 1048576, 1, 0, 326.048506
r, s, r, 1048576, 1, 0, 309.429595
w, s, s, 10485760, 1, 0, 315.512888
w, s, r, 10485760, 1, 0, 323.260730
r, a, s, 10485760, 15, 1, 467.261460
r, s, s, 10485760, 1, 0, 362.001011
r, s, r, 10485760, 1, 0, 367.017454
w, s, s, 10485760, 1, 0, 316.534057
w, s, r, 10485760, 1, 0, 324.016324
r, s, s, 10485760, 1, 0, 423.190493
r, s, r, 10485760, 1, 0, 401.933552
w, s, s, 1048576, 1, 1, 260.194952
w, s, r, 1048576, 1, 1, 266.241519
r, s, s, 1048576, 1, 1, 443.771320
r, s, r, 1048576, 1, 1, 399.891595
w, s, s, 1048576, 1, 1, 272.622581
w, s, r, 1048576, 1, 1, 251.123717
r, s, s, 1048576, 1, 1, 392.130386
r, s, r, 1048576, 1, 1, 393.492606
w, s, s, 10485760, 1, 1, 373.865773
w, s, r, 10485760, 1, 1, 355.527974
r, s, s, 10485760, 1, 1, 162.397228
r, s, r, 10485760, 1, 1, 215.196456
w, s, s, 10485760, 1, 1, 369.310905
w, s, r, 10485760, 1, 1, 368.063477
r, s, s, 10485760, 1, 1, 188.820443
r, s, r, 10485760, 1, 1, 255.251315
r, a, s, 1048576, 1, 0, 404.045416
r, a, r, 1048576, 1, 0, 368.854889
r, a, s, 1048576, 1, 0, 425.424167
r, a, r, 1048576, 1, 0, 378.483814
r, a, s, 1048576, 15, 0, 413.631365
r, a, r, 1048576, 15, 0, 372.151476
r, a, s, 1048576, 15, 0, 412.065003
r, a, r, 1048576, 15, 0, 367.249429
r, a, s, 1048576, 31, 0, 409.346566
r, a, r, 1048576, 31, 0, 376.669933
r, a, s, 1048576, 31, 0, 486.881925
r, a, r, 1048576, 31, 0, 431.290395
r, a, s, 1048576, 62, 0, 466.754388
r, a, r, 1048576, 62, 0, 453.268446
r, a, s, 1048576, 62, 0, 482.158254
r, a, r, 1048576, 62, 0, 444.378733
r, a, s, 10485760, 1, 0, 485.588675
r, a, r, 10485760, 1, 0, 471.875105
r, a, s, 10485760, 1, 0, 508.751162
r, a, r, 10485760, 1, 0, 485.628844
r, a, s, 10485760, 15, 0, 436.541103
r, a, r, 10485760, 15, 0, 492.754925
r, a, s, 10485760, 15, 0, 479.486977
r, a, r, 10485760, 15, 0, 473.053278
r, a, s, 10485760, 31, 0, 411.706264
r, a, r, 10485760, 31, 0, 498.117745
r, a, s, 10485760, 31, 0, 482.546078
r, a, r, 10485760, 31, 0, 464.722326
r, a, s, 10485760, 62, 0, 323.618509
r, a, r, 10485760, 62, 0, 456.226123
r, a, s, 10485760, 62, 0, 450.424412
r, a, r, 10485760, 62, 0, 430.058123
r, a, s, 1048576, 1, 1, 547.582622
r, a, r, 1048576, 1, 1, 434.370940
r, a, s, 1048576, 1, 1, 572.433574
r, a, r, 1048576, 1, 1, 460.809066
r, a, s, 1048576, 15, 1, 530.928774
r, a, r, 1048576, 15, 1, 429.532698
r, a, s, 1048576, 15, 1, 458.063791
r, a, r, 1048576, 15, 1, 453.991479
r, a, s, 1048576, 31, 1, 525.379153
r, a, r, 1048576, 31, 1, 434.939484
r, a, s, 1048576, 31, 1, 543.612658
r, a, r, 1048576, 31, 1, 441.624784
r, a, s, 1048576, 62, 1, 561.527205
r, a, r, 1048576, 62, 1, 440.678912
r, a, s, 1048576, 62, 1, 501.256296
r, a, r, 1048576, 62, 1, 437.395528
r, a, s, 10485760, 1, 1, 213.841568
r, a, r, 10485760, 1, 1, 476.332842
r, a, s, 10485760, 1, 1, 291.975186
r, a, r, 10485760, 1, 1, 477.959974
r, a, s, 10485760, 15, 1, 501.305154
r, a, r, 10485760, 15, 1, 464.426795
r, a, s, 10485760, 15, 1, 467.261460
r, a, r, 10485760, 15, 1, 485.229884
r, a, s, 10485760, 31, 1, 457.444080
r, a, r, 10485760, 31, 1, 478.836373
r, a, s, 10485760, 31, 1, 471.928063
r, a, r, 10485760, 31, 1, 453.962352
r, a, s, 10485760, 62, 1, 412.484121
r, a, r, 10485760, 62, 1, 465.637946
r, a, s, 10485760, 62, 1, 410.071200
r, a, r, 10485760, 62, 1, 442.635940
