# 1, 50, 6, false, read
size, 0, 0
read, 0, 281750
network, 0, 76920
read, 1, 266612
network, 1, 74125
read, 2, 253819
network, 2, 74052
read, 3, 239815
network, 3, 74005
read, 4, 227714
network, 4, 74128
read, 5, 203117
network, 5, 74121
read, 6, 180355
network, 6, 74041
read, 7, 156657
network, 7, 73967
read, 8, 151101
network, 8, 21892
