1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.04577 s, 513 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.74916 s, 381 MB/s
2016-01-12
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.73688 s, 383 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.7518 s, 381 MB/s
2016-01-12
w, s, s, 1048576, 1, 0, 391.783020
w, s, r, 1048576, 1, 0, 398.820220
r, s, s, 1048576, 1, 0, 343.797841
r, s, r, 1048576, 1, 0, 331.430660
w, s, s, 1048576, 1, 0, 388.469640
w, s, r, 1048576, 1, 0, 397.260375
r, s, s, 1048576, 1, 0, 336.876368
r, s, r, 1048576, 1, 0, 328.337559
w, s, s, 10485760, 1, 0, 386.318417
w, s, r, 10485760, 1, 0, 392.411109
r, s, s, 10485760, 1, 0, 360.813448
r, s, r, 10485760, 1, 0, 336.543104
w, s, s, 10485760, 1, 0, 383.969860
w, s, r, 10485760, 1, 0, 393.813556
r, s, s, 10485760, 1, 0, 325.173442
r, s, r, 10485760, 1, 0, 328.027035
w, s, s, 1048576, 1, 1, 409.850621
w, s, r, 1048576, 1, 1, 418.748294
r, s, s, 1048576, 1, 1, 382.087336
r, s, r, 1048576, 1, 1, 395.771793
w, s, s, 1048576, 1, 1, 423.172466
w, s, r, 1048576, 1, 1, 420.206774
r, s, s, 1048576, 1, 1, 388.023903
r, s, r, 1048576, 1, 1, 395.979029
w, s, s, 10485760, 1, 1, 434.001625
w, s, r, 10485760, 1, 1, 444.103897
r, s, s, 10485760, 1, 1, 450.340869
r, s, r, 10485760, 1, 1, 450.629942
w, s, s, 10485760, 1, 1, 447.341326
w, s, r, 10485760, 1, 1, 446.011842
r, s, s, 10485760, 1, 1, 460.634275
r, s, r, 10485760, 1, 1, 459.854997
r, a, s, 1048576, 1, 0, 331.333679
r, a, r, 1048576, 1, 0, 321.303942
r, a, s, 1048576, 1, 0, 331.362270
r, a, r, 1048576, 1, 0, 321.499154
r, a, s, 1048576, 15, 0, 330.380106
r, a, r, 1048576, 15, 0, 318.731232
r, a, s, 1048576, 15, 0, 329.652570
r, a, r, 1048576, 15, 0, 318.118909
r, a, s, 1048576, 31, 0, 328.477603
r, a, r, 1048576, 31, 0, 318.755529
r, a, s, 1048576, 31, 0, 328.446679
r, a, r, 1048576, 31, 0, 319.806112
r, a, s, 1048576, 62, 0, 327.680920
r, a, r, 1048576, 62, 0, 318.694577
r, a, s, 1048576, 62, 0, 349.021059
r, a, r, 1048576, 62, 0, 319.355159
r, a, s, 10485760, 1, 0, 326.704072
r, a, r, 10485760, 1, 0, 328.255036
r, a, s, 10485760, 1, 0, 326.394811
r, a, r, 10485760, 1, 0, 328.657147
r, a, s, 10485760, 15, 0, 325.739123
r, a, r, 10485760, 15, 0, 324.760202
r, a, s, 10485760, 15, 0, 324.711734
r, a, r, 10485760, 15, 0, 325.089080
r, a, s, 10485760, 31, 0, 324.324481
r, a, r, 10485760, 31, 0, 322.782133
r, a, s, 10485760, 31, 0, 321.815855
r, a, r, 10485760, 31, 0, 323.183790
r, a, s, 10485760, 62, 0, 320.788224
r, a, r, 10485760, 62, 0, 319.353505
r, a, s, 10485760, 62, 0, 317.702229
r, a, r, 10485760, 62, 0, 320.000970
r, a, s, 1048576, 1, 1, 392.593714
r, a, r, 1048576, 1, 1, 320.423272
r, a, s, 1048576, 1, 1, 390.145367
r, a, r, 1048576, 1, 1, 319.593699
r, a, s, 1048576, 15, 1, 477.358809
r, a, r, 1048576, 15, 1, 316.324246
r, a, s, 1048576, 15, 1, 479.188842
r, a, r, 1048576, 15, 1, 316.134446
r, a, s, 1048576, 31, 1, 480.156365
r, a, r, 1048576, 31, 1, 317.781584
r, a, s, 1048576, 31, 1, 476.459044
r, a, r, 1048576, 31, 1, 316.818155
r, a, s, 1048576, 62, 1, 471.718008
r, a, r, 1048576, 62, 1, 316.984725
r, a, s, 1048576, 62, 1, 472.477910
r, a, r, 1048576, 62, 1, 317.096630
r, a, s, 10485760, 1, 1, 460.739419
r, a, r, 10485760, 1, 1, 326.910266
r, a, s, 10485760, 1, 1, 460.087398
r, a, r, 10485760, 1, 1, 325.521939
r, a, s, 10485760, 15, 1, 477.352440
r, a, r, 10485760, 15, 1, 323.685367
r, a, s, 10485760, 15, 1, 479.794145
r, a, r, 10485760, 15, 1, 322.793121
r, a, s, 10485760, 31, 1, 480.141164
r, a, r, 10485760, 31, 1, 320.536325
r, a, s, 10485760, 31, 1, 475.211170
r, a, r, 10485760, 31, 1, 322.041952
r, a, s, 10485760, 62, 1, 473.945403
r, a, r, 10485760, 62, 1, 319.144996
r, a, s, 10485760, 62, 1, 472.670878
r, a, r, 10485760, 62, 1, 317.963852
