1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.04273 s, 513 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.75976 s, 380 MB/s
2016-01-14
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 3.12252 s, 336 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.7467 s, 382 MB/s
2016-01-14
w, s, s, 1048576, 1, 0, 398.116770
w, s, r, 1048576, 1, 0, 399.834160
r, s, s, 1048576, 1, 0, 339.843262
r, s, r, 1048576, 1, 0, 332.572274
w, s, s, 1048576, 1, 0, 385.974512
w, s, r, 1048576, 1, 0, 399.745053
r, s, s, 1048576, 1, 0, 333.331718
r, s, r, 1048576, 1, 0, 325.502665
w, s, s, 10485760, 1, 0, 386.327000
w, s, r, 10485760, 1, 0, 391.061531
r, s, s, 10485760, 1, 0, 338.656098
r, s, r, 10485760, 1, 0, 340.686554
w, s, s, 10485760, 1, 0, 387.431504
w, s, r, 10485760, 1, 0, 392.889917
r, s, s, 10485760, 1, 0, 344.007992
r, s, r, 10485760, 1, 0, 331.301331
w, s, s, 1048576, 1, 1, 415.674216
w, s, r, 1048576, 1, 1, 425.706051
r, s, s, 1048576, 1, 1, 395.357525
r, s, r, 1048576, 1, 1, 393.643970
w, s, s, 1048576, 1, 1, 422.555893
w, s, r, 1048576, 1, 1, 426.026238
r, s, s, 1048576, 1, 1, 390.539386
r, s, r, 1048576, 1, 1, 395.291315
w, s, s, 10485760, 1, 1, 444.127788
w, s, r, 10485760, 1, 1, 448.411415
r, s, s, 10485760, 1, 1, 450.789231
r, s, r, 10485760, 1, 1, 460.005587
w, s, s, 10485760, 1, 1, 447.370755
w, s, r, 10485760, 1, 1, 446.046578
r, s, s, 10485760, 1, 1, 464.071927
r, s, r, 10485760, 1, 1, 460.125044
r, a, s, 1048576, 1, 0, 329.469104
r, a, r, 1048576, 1, 0, 320.244026
r, a, s, 1048576, 1, 0, 329.815026
r, a, r, 1048576, 1, 0, 318.876309
r, a, s, 1048576, 15, 0, 327.791181
r, a, r, 1048576, 15, 0, 316.903984
r, a, s, 1048576, 15, 0, 328.011448
r, a, r, 1048576, 15, 0, 318.070676
r, a, s, 1048576, 31, 0, 326.942806
r, a, r, 1048576, 31, 0, 318.481158
r, a, s, 1048576, 31, 0, 327.031805
r, a, r, 1048576, 31, 0, 318.660923
r, a, s, 1048576, 62, 0, 328.295913
r, a, r, 1048576, 62, 0, 318.826348
r, a, s, 1048576, 62, 0, 328.961400
r, a, r, 1048576, 62, 0, 319.121495
r, a, s, 10485760, 1, 0, 328.355316
r, a, r, 10485760, 1, 0, 326.204113
r, a, s, 10485760, 1, 0, 328.428177
r, a, r, 10485760, 1, 0, 326.886556
r, a, s, 10485760, 15, 0, 325.867852
r, a, r, 10485760, 15, 0, 324.738671
r, a, s, 10485760, 15, 0, 326.327694
r, a, r, 10485760, 15, 0, 325.115355
r, a, s, 10485760, 31, 0, 323.221090
r, a, r, 10485760, 31, 0, 321.688585
r, a, s, 10485760, 31, 0, 322.493066
r, a, r, 10485760, 31, 0, 321.432403
r, a, s, 10485760, 62, 0, 317.525585
r, a, r, 10485760, 62, 0, 318.188839
r, a, s, 10485760, 62, 0, 318.315318
r, a, r, 10485760, 62, 0, 315.544890
r, a, s, 1048576, 1, 1, 391.061383
r, a, r, 1048576, 1, 1, 320.237719
r, a, s, 1048576, 1, 1, 390.621515
r, a, r, 1048576, 1, 1, 320.286063
r, a, s, 1048576, 15, 1, 475.298153
r, a, r, 1048576, 15, 1, 317.051796
r, a, s, 1048576, 15, 1, 473.868443
r, a, r, 1048576, 15, 1, 316.335006
r, a, s, 1048576, 31, 1, 468.517123
r, a, r, 1048576, 31, 1, 318.287936
r, a, s, 1048576, 31, 1, 473.919286
r, a, r, 1048576, 31, 1, 317.156669
r, a, s, 1048576, 62, 1, 475.655988
r, a, r, 1048576, 62, 1, 315.478838
r, a, s, 1048576, 62, 1, 473.540636
r, a, r, 1048576, 62, 1, 315.581430
r, a, s, 10485760, 1, 1, 459.825664
r, a, r, 10485760, 1, 1, 325.397934
r, a, s, 10485760, 1, 1, 464.313606
r, a, r, 10485760, 1, 1, 325.606660
r, a, s, 10485760, 15, 1, 471.156485
r, a, r, 10485760, 15, 1, 322.791511
r, a, s, 10485760, 15, 1, 469.610951
r, a, r, 10485760, 15, 1, 324.243742
r, a, s, 10485760, 31, 1, 474.480824
r, a, r, 10485760, 31, 1, 322.313394
r, a, s, 10485760, 31, 1, 473.201158
r, a, r, 10485760, 31, 1, 322.133657
r, a, s, 10485760, 62, 1, 472.301699
r, a, r, 10485760, 62, 1, 318.426570
r, a, s, 10485760, 62, 1, 475.026321
r, a, r, 10485760, 62, 1, 313.522141
