1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.05716 s, 510 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.78027 s, 377 MB/s
2015-10-09 22:11:01.408529
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.88737 s, 363 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.80187 s, 374 MB/s
2015-10-09 22:11:08.303861
w, s, s, 1048576, 1, 0, 392.888200
w, s, r, 1048576, 1, 0, 400.129299
r, s, s, 1048576, 1, 0, 334.419798
r, s, r, 1048576, 1, 0, 329.612352
w, s, s, 1048576, 1, 0, 388.802979
w, s, r, 1048576, 1, 0, 400.894675
r, s, s, 1048576, 1, 0, 330.793662
r, s, r, 1048576, 1, 0, 325.705847
w, s, s, 10485760, 1, 0, 384.723356
w, s, r, 10485760, 1, 0, 395.200090
r, s, s, 10485760, 1, 0, 355.136296
r, s, r, 10485760, 1, 0, 335.159819
w, s, s, 10485760, 1, 0, 386.758750
w, s, r, 10485760, 1, 0, 390.941968
r, s, s, 10485760, 1, 0, 345.804030
r, s, r, 10485760, 1, 0, 334.908959
w, s, s, 1048576, 1, 1, 410.812771
w, s, r, 1048576, 1, 1, 422.602080
r, s, s, 1048576, 1, 1, 391.107772
r, s, r, 1048576, 1, 1, 389.641880
w, s, s, 1048576, 1, 1, 423.988176
w, s, r, 1048576, 1, 1, 424.384325
r, s, s, 1048576, 1, 1, 391.302964
r, s, r, 1048576, 1, 1, 390.402339
w, s, s, 10485760, 1, 1, 446.578017
w, s, r, 10485760, 1, 1, 448.133499
r, s, s, 10485760, 1, 1, 456.115563
r, s, r, 10485760, 1, 1, 452.254787
w, s, s, 10485760, 1, 1, 440.850574
w, s, r, 10485760, 1, 1, 452.146800
r, s, s, 10485760, 1, 1, 460.622036
r, s, r, 10485760, 1, 1, 451.298057
r, a, s, 1048576, 1, 0, 330.734720
r, a, r, 1048576, 1, 0, 321.540279
r, a, s, 1048576, 1, 0, 331.706907
r, a, r, 1048576, 1, 0, 320.498939
r, a, s, 1048576, 15, 0, 329.110749
r, a, r, 1048576, 15, 0, 317.829782
r, a, s, 1048576, 15, 0, 337.492535
r, a, r, 1048576, 15, 0, 317.945132
r, a, s, 1048576, 31, 0, 350.241199
r, a, r, 1048576, 31, 0, 316.784929
r, a, s, 1048576, 31, 0, 335.578777
r, a, r, 1048576, 31, 0, 316.696314
r, a, s, 1048576, 62, 0, 329.194824
r, a, r, 1048576, 62, 0, 317.768518
r, a, s, 1048576, 62, 0, 332.265579
r, a, r, 1048576, 62, 0, 316.851822
r, a, s, 10485760, 1, 0, 333.972747
r, a, r, 10485760, 1, 0, 326.414665
r, a, s, 10485760, 1, 0, 339.668194
r, a, r, 10485760, 1, 0, 327.817287
r, a, s, 10485760, 15, 0, 326.530474
r, a, r, 10485760, 15, 0, 325.957385
r, a, s, 10485760, 15, 0, 325.670014
r, a, r, 10485760, 15, 0, 325.545007
r, a, s, 10485760, 31, 0, 324.649837
r, a, r, 10485760, 31, 0, 322.499754
r, a, s, 10485760, 31, 0, 323.164823
r, a, r, 10485760, 31, 0, 323.188162
r, a, s, 10485760, 62, 0, 320.433402
r, a, r, 10485760, 62, 0, 318.717665
r, a, s, 10485760, 62, 0, 321.054335
r, a, r, 10485760, 62, 0, 319.480594
r, a, s, 1048576, 1, 1, 396.718941
r, a, r, 1048576, 1, 1, 320.735254
r, a, s, 1048576, 1, 1, 396.541423
r, a, r, 1048576, 1, 1, 319.534121
r, a, s, 1048576, 15, 1, 473.145527
r, a, r, 1048576, 15, 1, 315.433735
r, a, s, 1048576, 15, 1, 474.176628
r, a, r, 1048576, 15, 1, 318.094111
r, a, s, 1048576, 31, 1, 472.297461
r, a, r, 1048576, 31, 1, 316.168038
r, a, s, 1048576, 31, 1, 472.659865
r, a, r, 1048576, 31, 1, 315.079860
r, a, s, 1048576, 62, 1, 470.987464
r, a, r, 1048576, 62, 1, 317.184943
r, a, s, 1048576, 62, 1, 475.746471
r, a, r, 1048576, 62, 1, 315.983728
r, a, s, 10485760, 1, 1, 466.612838
r, a, r, 10485760, 1, 1, 326.528615
r, a, s, 10485760, 1, 1, 464.188941
r, a, r, 10485760, 1, 1, 326.973297
r, a, s, 10485760, 15, 1, 474.098365
r, a, r, 10485760, 15, 1, 323.605595
r, a, s, 10485760, 15, 1, 470.964601
r, a, r, 10485760, 15, 1, 324.471326
r, a, s, 10485760, 31, 1, 476.059513
r, a, r, 10485760, 31, 1, 322.333950
r, a, s, 10485760, 31, 1, 473.990036
r, a, r, 10485760, 31, 1, 323.029565
r, a, s, 10485760, 62, 1, 471.653980
r, a, r, 10485760, 62, 1, 317.871460
r, a, s, 10485760, 62, 1, 473.895058
r, a, r, 10485760, 62, 1, 316.977450
