1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.09768 s, 500 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 3.15529 s, 332 MB/s
2015-08-19 01:13:57.767331
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.51728 s, 417 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 3.19989 s, 328 MB/s
2015-08-19 01:14:05.092791
w, s, s, 1048576, 1, 0, 330.826014
w, s, r, 1048576, 1, 0, 351.715523
r, s, s, 1048576, 1, 0, 281.455131
r, s, r, 1048576, 1, 0, 270.694446
w, s, s, 1048576, 1, 0, 360.240054
w, s, r, 1048576, 1, 0, 356.313961
r, s, s, 1048576, 1, 0, 287.970867
r, s, r, 1048576, 1, 0, 279.807206
w, s, s, 10485760, 1, 0, 336.412790
w, s, r, 10485760, 1, 0, 347.097640
r, s, s, 10485760, 1, 0, 301.503015
r, s, r, 10485760, 1, 0, 286.524695
w, s, s, 10485760, 1, 0, 338.244816
w, s, r, 10485760, 1, 0, 352.359590
r, s, s, 10485760, 1, 0, 304.372259
r, s, r, 10485760, 1, 0, 292.021806
w, s, s, 1048576, 1, 1, 319.666201
w, s, r, 1048576, 1, 1, 323.932595
r, s, s, 1048576, 1, 1, 321.834072
r, s, r, 1048576, 1, 1, 317.903351
w, s, s, 1048576, 1, 1, 323.502497
w, s, r, 1048576, 1, 1, 322.934468
r, s, s, 1048576, 1, 1, 317.860606
r, s, r, 1048576, 1, 1, 316.292605
w, s, s, 10485760, 1, 1, 369.388203
w, s, r, 10485760, 1, 1, 371.180393
r, s, s, 10485760, 1, 1, 412.306831
r, s, r, 10485760, 1, 1, 411.963344
w, s, s, 10485760, 1, 1, 374.699921
w, s, r, 10485760, 1, 1, 368.585885
r, s, s, 10485760, 1, 1, 392.689869
r, s, r, 10485760, 1, 1, 394.042259
r, a, s, 1048576, 1, 0, 297.650719
r, a, r, 1048576, 1, 0, 273.805127
r, a, s, 1048576, 1, 0, 297.545408
r, a, r, 1048576, 1, 0, 276.318438
r, a, s, 1048576, 15, 0, 311.525750
r, a, r, 1048576, 15, 0, 270.819118
r, a, s, 1048576, 15, 0, 298.475581
r, a, r, 1048576, 15, 0, 273.696642
r, a, s, 1048576, 31, 0, 304.681567
r, a, r, 1048576, 31, 0, 270.179876
r, a, s, 1048576, 31, 0, 315.010031
r, a, r, 1048576, 31, 0, 267.728938
r, a, s, 1048576, 62, 0, 313.462806
r, a, r, 1048576, 62, 0, 268.737772
r, a, s, 1048576, 62, 0, 314.367464
r, a, r, 1048576, 62, 0, 271.426362
r, a, s, 10485760, 1, 0, 298.507560
r, a, r, 10485760, 1, 0, 289.816275
r, a, s, 10485760, 1, 0, 305.744294
r, a, r, 10485760, 1, 0, 286.715226
r, a, s, 10485760, 15, 0, 295.203955
r, a, r, 10485760, 15, 0, 289.586220
r, a, s, 10485760, 15, 0, 298.901887
r, a, r, 10485760, 15, 0, 285.550852
r, a, s, 10485760, 31, 0, 292.117348
r, a, r, 10485760, 31, 0, 283.632130
r, a, s, 10485760, 31, 0, 292.413749
r, a, r, 10485760, 31, 0, 282.773666
r, a, s, 10485760, 62, 0, 285.118865
r, a, r, 10485760, 62, 0, 278.559963
r, a, s, 10485760, 62, 0, 282.919477
r, a, r, 10485760, 62, 0, 278.418891
r, a, s, 1048576, 1, 1, 353.425899
r, a, r, 1048576, 1, 1, 274.719969
r, a, s, 1048576, 1, 1, 355.442734
r, a, r, 1048576, 1, 1, 273.962591
r, a, s, 1048576, 15, 1, 454.689521
r, a, r, 1048576, 15, 1, 270.971703
r, a, s, 1048576, 15, 1, 455.690581
r, a, r, 1048576, 15, 1, 305.694543
r, a, s, 1048576, 31, 1, 436.505354
r, a, r, 1048576, 31, 1, 304.300289
r, a, s, 1048576, 31, 1, 428.837928
r, a, r, 1048576, 31, 1, 303.275907
r, a, s, 1048576, 62, 1, 431.298427
r, a, r, 1048576, 62, 1, 305.744018
r, a, s, 1048576, 62, 1, 430.694455
r, a, r, 1048576, 62, 1, 303.433438
r, a, s, 10485760, 1, 1, 457.149070
r, a, r, 10485760, 1, 1, 334.128725
r, a, s, 10485760, 1, 1, 455.629213
r, a, r, 10485760, 1, 1, 329.847816
r, a, s, 10485760, 15, 1, 435.273867
r, a, r, 10485760, 15, 1, 331.605646
r, a, s, 10485760, 15, 1, 433.219977
r, a, r, 10485760, 15, 1, 329.290563
r, a, s, 10485760, 31, 1, 434.096603
r, a, r, 10485760, 31, 1, 328.790613
r, a, s, 10485760, 31, 1, 448.281216
r, a, r, 10485760, 31, 1, 322.689846
r, a, s, 10485760, 62, 1, 444.947320
r, a, r, 10485760, 62, 1, 317.633464
r, a, s, 10485760, 62, 1, 440.850927
r, a, r, 10485760, 62, 1, 318.469992
