1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.09823 s, 500 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 3.11443 s, 337 MB/s
2015-08-19 01:13:57.767325
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.47057 s, 424 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 3.21336 s, 326 MB/s
2015-08-19 01:14:05.092785
w, s, s, 1048576, 1, 0, 336.326073
w, s, r, 1048576, 1, 0, 334.424568
r, s, s, 1048576, 1, 0, 282.981534
r, s, r, 1048576, 1, 0, 273.730862
w, s, s, 1048576, 1, 0, 362.397902
w, s, r, 1048576, 1, 0, 340.607358
r, s, s, 1048576, 1, 0, 285.015146
r, s, r, 1048576, 1, 0, 286.297293
w, s, s, 10485760, 1, 0, 334.648569
w, s, r, 10485760, 1, 0, 348.588558
r, s, s, 10485760, 1, 0, 299.127480
r, s, r, 10485760, 1, 0, 288.888585
w, s, s, 10485760, 1, 0, 336.422810
w, s, r, 10485760, 1, 0, 338.397161
r, s, s, 10485760, 1, 0, 288.377891
r, s, r, 10485760, 1, 0, 277.395332
w, s, s, 1048576, 1, 1, 322.871133
w, s, r, 1048576, 1, 1, 325.175526
r, s, s, 1048576, 1, 1, 329.719613
r, s, r, 1048576, 1, 1, 321.702201
w, s, s, 1048576, 1, 1, 326.356968
w, s, r, 1048576, 1, 1, 325.254436
r, s, s, 1048576, 1, 1, 319.714617
r, s, r, 1048576, 1, 1, 322.183494
w, s, s, 10485760, 1, 1, 373.362435
w, s, r, 10485760, 1, 1, 371.060622
r, s, s, 10485760, 1, 1, 405.412151
r, s, r, 10485760, 1, 1, 408.487670
w, s, s, 10485760, 1, 1, 372.977702
w, s, r, 10485760, 1, 1, 373.415666
r, s, s, 10485760, 1, 1, 394.474545
r, s, r, 10485760, 1, 1, 393.795438
r, a, s, 1048576, 1, 0, 285.287618
r, a, r, 1048576, 1, 0, 278.409153
r, a, s, 1048576, 1, 0, 287.566225
r, a, r, 1048576, 1, 0, 280.679862
r, a, s, 1048576, 15, 0, 288.281354
r, a, r, 1048576, 15, 0, 274.123743
r, a, s, 1048576, 15, 0, 290.947565
r, a, r, 1048576, 15, 0, 278.594626
r, a, s, 1048576, 31, 0, 287.079440
r, a, r, 1048576, 31, 0, 274.086833
r, a, s, 1048576, 31, 0, 288.925442
r, a, r, 1048576, 31, 0, 276.716070
r, a, s, 1048576, 62, 0, 290.049705
r, a, r, 1048576, 62, 0, 273.779178
r, a, s, 1048576, 62, 0, 290.732408
r, a, r, 1048576, 62, 0, 275.923026
r, a, s, 10485760, 1, 0, 292.142077
r, a, r, 10485760, 1, 0, 283.574754
r, a, s, 10485760, 1, 0, 292.088765
r, a, r, 10485760, 1, 0, 287.849887
r, a, s, 10485760, 15, 0, 285.332909
r, a, r, 10485760, 15, 0, 284.874051
r, a, s, 10485760, 15, 0, 285.135971
r, a, r, 10485760, 15, 0, 284.907985
r, a, s, 10485760, 31, 0, 285.810866
r, a, r, 10485760, 31, 0, 284.472801
r, a, s, 10485760, 31, 0, 283.252186
r, a, r, 10485760, 31, 0, 282.754227
r, a, s, 10485760, 62, 0, 279.543984
r, a, r, 10485760, 62, 0, 280.828823
r, a, s, 10485760, 62, 0, 277.382273
r, a, r, 10485760, 62, 0, 278.907295
r, a, s, 1048576, 1, 1, 354.352812
r, a, r, 1048576, 1, 1, 279.515360
r, a, s, 1048576, 1, 1, 359.793052
r, a, r, 1048576, 1, 1, 278.736417
r, a, s, 1048576, 15, 1, 454.922883
r, a, r, 1048576, 15, 1, 272.954407
r, a, s, 1048576, 15, 1, 454.831270
r, a, r, 1048576, 15, 1, 289.678123
r, a, s, 1048576, 31, 1, 435.690171
r, a, r, 1048576, 31, 1, 310.127953
r, a, s, 1048576, 31, 1, 427.601110
r, a, r, 1048576, 31, 1, 310.179547
r, a, s, 1048576, 62, 1, 433.137672
r, a, r, 1048576, 62, 1, 310.115745
r, a, s, 1048576, 62, 1, 429.389190
r, a, r, 1048576, 62, 1, 310.296008
r, a, s, 10485760, 1, 1, 455.347028
r, a, r, 10485760, 1, 1, 324.733424
r, a, s, 10485760, 1, 1, 456.476762
r, a, r, 10485760, 1, 1, 325.257948
r, a, s, 10485760, 15, 1, 435.010839
r, a, r, 10485760, 15, 1, 319.758087
r, a, s, 10485760, 15, 1, 431.238677
r, a, r, 10485760, 15, 1, 322.128053
r, a, s, 10485760, 31, 1, 435.566445
r, a, r, 10485760, 31, 1, 318.757592
r, a, s, 10485760, 31, 1, 447.281488
r, a, r, 10485760, 31, 1, 319.339284
r, a, s, 10485760, 62, 1, 442.951956
r, a, r, 10485760, 62, 1, 313.668672
r, a, s, 10485760, 62, 1, 438.604121
r, a, r, 10485760, 62, 1, 318.431767
