1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.04262 s, 513 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.77315 s, 378 MB/s
2015-10-31 01:19:26.709509
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.95038 s, 355 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.81697 s, 372 MB/s
2015-10-31 01:19:33.559386
w, s, s, 1048576, 1, 0, 389.351793
w, s, r, 1048576, 1, 0, 392.179219
r, s, s, 1048576, 1, 0, 390.863880
r, s, r, 1048576, 1, 0, 331.639527
w, s, s, 1048576, 1, 0, 383.899589
w, s, r, 1048576, 1, 0, 391.204151
r, s, s, 1048576, 1, 0, 334.003184
r, s, r, 1048576, 1, 0, 324.464187
w, s, s, 10485760, 1, 0, 382.195040
w, s, r, 10485760, 1, 0, 391.073188
r, s, s, 10485760, 1, 0, 435.901705
r, s, r, 10485760, 1, 0, 342.052309
w, s, s, 10485760, 1, 0, 384.925476
w, s, r, 10485760, 1, 0, 390.508302
r, s, s, 10485760, 1, 0, 326.144812
r, s, r, 10485760, 1, 0, 329.691281
w, s, s, 1048576, 1, 1, 397.935683
w, s, r, 1048576, 1, 1, 418.125566
r, s, s, 1048576, 1, 1, 389.332305
r, s, r, 1048576, 1, 1, 381.638874
w, s, s, 1048576, 1, 1, 405.441138
w, s, r, 1048576, 1, 1, 407.407455
r, s, s, 1048576, 1, 1, 381.265944
r, s, r, 1048576, 1, 1, 379.815688
w, s, s, 10485760, 1, 1, 437.669791
w, s, r, 10485760, 1, 1, 439.075136
r, s, s, 10485760, 1, 1, 451.131641
r, s, r, 10485760, 1, 1, 460.523286
w, s, s, 10485760, 1, 1, 447.042532
w, s, r, 10485760, 1, 1, 447.176710
r, s, s, 10485760, 1, 1, 451.712032
r, s, r, 10485760, 1, 1, 455.337215
r, a, s, 1048576, 1, 0, 326.740726
r, a, r, 1048576, 1, 0, 315.405975
r, a, s, 1048576, 1, 0, 323.910604
r, a, r, 1048576, 1, 0, 313.974370
r, a, s, 1048576, 15, 0, 321.393225
r, a, r, 1048576, 15, 0, 311.763518
r, a, s, 1048576, 15, 0, 320.787938
r, a, r, 1048576, 15, 0, 311.353923
r, a, s, 1048576, 31, 0, 333.044684
r, a, r, 1048576, 31, 0, 309.856491
r, a, s, 1048576, 31, 0, 356.957184
r, a, r, 1048576, 31, 0, 309.693045
r, a, s, 1048576, 62, 0, 345.045584
r, a, r, 1048576, 62, 0, 309.551340
r, a, s, 1048576, 62, 0, 359.747324
r, a, r, 1048576, 62, 0, 309.881076
r, a, s, 10485760, 1, 0, 322.352988
r, a, r, 10485760, 1, 0, 322.677060
r, a, s, 10485760, 1, 0, 322.370495
r, a, r, 10485760, 1, 0, 321.978180
r, a, s, 10485760, 15, 0, 320.679439
r, a, r, 10485760, 15, 0, 319.343481
r, a, s, 10485760, 15, 0, 330.882369
r, a, r, 10485760, 15, 0, 317.989767
r, a, s, 10485760, 31, 0, 326.977256
r, a, r, 10485760, 31, 0, 317.204568
r, a, s, 10485760, 31, 0, 328.077320
r, a, r, 10485760, 31, 0, 317.561837
r, a, s, 10485760, 62, 0, 319.305566
r, a, r, 10485760, 62, 0, 312.938536
r, a, s, 10485760, 62, 0, 327.113994
r, a, r, 10485760, 62, 0, 313.814637
r, a, s, 1048576, 1, 1, 388.830031
r, a, r, 1048576, 1, 1, 311.796088
r, a, s, 1048576, 1, 1, 388.547588
r, a, r, 1048576, 1, 1, 312.457157
r, a, s, 1048576, 15, 1, 474.441497
r, a, r, 1048576, 15, 1, 309.380660
r, a, s, 1048576, 15, 1, 477.041721
r, a, r, 1048576, 15, 1, 310.459030
r, a, s, 1048576, 31, 1, 473.451573
r, a, r, 1048576, 31, 1, 310.681380
r, a, s, 1048576, 31, 1, 468.098924
r, a, r, 1048576, 31, 1, 309.784199
r, a, s, 1048576, 62, 1, 469.699779
r, a, r, 1048576, 62, 1, 310.919347
r, a, s, 1048576, 62, 1, 469.742190
r, a, r, 1048576, 62, 1, 310.066268
r, a, s, 10485760, 1, 1, 453.250659
r, a, r, 10485760, 1, 1, 321.905324
r, a, s, 10485760, 1, 1, 457.350177
r, a, r, 10485760, 1, 1, 321.445990
r, a, s, 10485760, 15, 1, 472.738428
r, a, r, 10485760, 15, 1, 319.065898
r, a, s, 10485760, 15, 1, 473.612779
r, a, r, 10485760, 15, 1, 317.826668
r, a, s, 10485760, 31, 1, 471.618503
r, a, r, 10485760, 31, 1, 316.293294
r, a, s, 10485760, 31, 1, 472.914007
r, a, r, 10485760, 31, 1, 314.262660
r, a, s, 10485760, 62, 1, 476.136230
r, a, r, 10485760, 62, 1, 310.725427
r, a, s, 10485760, 62, 1, 476.305370
r, a, r, 10485760, 62, 1, 313.582381
