1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.04488 s, 513 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.79986 s, 375 MB/s
2015-08-20 20:15:14.297987
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.83887 s, 369 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.8541 s, 367 MB/s
2015-08-20 20:15:21.181433
w, s, s, 1048576, 1, 0, 392.224828
w, s, r, 1048576, 1, 0, 395.721300
r, s, s, 1048576, 1, 0, 336.333442
r, s, r, 1048576, 1, 0, 331.531903
w, s, s, 1048576, 1, 0, 371.657900
w, s, r, 1048576, 1, 0, 383.656923
r, s, s, 1048576, 1, 0, 327.140294
r, s, r, 1048576, 1, 0, 320.987431
w, s, s, 10485760, 1, 0, 368.097133
w, s, r, 10485760, 1, 0, 371.765550
r, s, s, 10485760, 1, 0, 324.406924
r, s, r, 10485760, 1, 0, 323.990503
w, s, s, 10485760, 1, 0, 374.754144
w, s, r, 10485760, 1, 0, 382.123469
r, s, s, 10485760, 1, 0, 363.943916
r, s, r, 10485760, 1, 0, 337.011503
w, s, s, 1048576, 1, 1, 409.796350
w, s, r, 1048576, 1, 1, 423.286718
r, s, s, 1048576, 1, 1, 390.843185
r, s, r, 1048576, 1, 1, 387.015089
w, s, s, 1048576, 1, 1, 421.738607
w, s, r, 1048576, 1, 1, 426.454446
r, s, s, 1048576, 1, 1, 397.082468
r, s, r, 1048576, 1, 1, 392.845236
w, s, s, 10485760, 1, 1, 445.091746
w, s, r, 10485760, 1, 1, 446.060681
r, s, s, 10485760, 1, 1, 461.417151
r, s, r, 10485760, 1, 1, 458.660096
w, s, s, 10485760, 1, 1, 446.482968
w, s, r, 10485760, 1, 1, 447.744462
r, s, s, 10485760, 1, 1, 449.068515
r, s, r, 10485760, 1, 1, 457.774839
r, a, s, 1048576, 1, 0, 330.283584
r, a, r, 1048576, 1, 0, 318.436395
r, a, s, 1048576, 1, 0, 333.773558
r, a, r, 1048576, 1, 0, 319.753585
r, a, s, 1048576, 15, 0, 371.486537
r, a, r, 1048576, 15, 0, 312.882897
r, a, s, 1048576, 15, 0, 366.182063
r, a, r, 1048576, 15, 0, 313.280575
r, a, s, 1048576, 31, 0, 345.098963
r, a, r, 1048576, 31, 0, 313.148208
r, a, s, 1048576, 31, 0, 347.036297
r, a, r, 1048576, 31, 0, 313.105877
r, a, s, 1048576, 62, 0, 354.690489
r, a, r, 1048576, 62, 0, 313.668244
r, a, s, 1048576, 62, 0, 368.786661
r, a, r, 1048576, 62, 0, 312.935985
r, a, s, 10485760, 1, 0, 325.679212
r, a, r, 10485760, 1, 0, 326.477233
r, a, s, 10485760, 1, 0, 330.453278
r, a, r, 10485760, 1, 0, 323.575883
r, a, s, 10485760, 15, 0, 322.382211
r, a, r, 10485760, 15, 0, 322.056628
r, a, s, 10485760, 15, 0, 322.800166
r, a, r, 10485760, 15, 0, 321.622974
r, a, s, 10485760, 31, 0, 343.139802
r, a, r, 10485760, 31, 0, 319.539088
r, a, s, 10485760, 31, 0, 332.050669
r, a, r, 10485760, 31, 0, 319.121609
r, a, s, 10485760, 62, 0, 316.008015
r, a, r, 10485760, 62, 0, 316.786265
r, a, s, 10485760, 62, 0, 317.574215
r, a, r, 10485760, 62, 0, 316.897494
r, a, s, 1048576, 1, 1, 391.761137
r, a, r, 1048576, 1, 1, 317.750412
r, a, s, 1048576, 1, 1, 393.536318
r, a, r, 1048576, 1, 1, 319.228901
r, a, s, 1048576, 15, 1, 471.647139
r, a, r, 1048576, 15, 1, 312.300172
r, a, s, 1048576, 15, 1, 478.324433
r, a, r, 1048576, 15, 1, 313.225310
r, a, s, 1048576, 31, 1, 476.880552
r, a, r, 1048576, 31, 1, 311.362234
r, a, s, 1048576, 31, 1, 474.808153
r, a, r, 1048576, 31, 1, 312.746263
r, a, s, 1048576, 62, 1, 475.160944
r, a, r, 1048576, 62, 1, 312.732163
r, a, s, 1048576, 62, 1, 474.514414
r, a, r, 1048576, 62, 1, 311.589281
r, a, s, 10485760, 1, 1, 462.591912
r, a, r, 10485760, 1, 1, 323.606556
r, a, s, 10485760, 1, 1, 459.680039
r, a, r, 10485760, 1, 1, 322.746601
r, a, s, 10485760, 15, 1, 472.436751
r, a, r, 10485760, 15, 1, 321.557922
r, a, s, 10485760, 15, 1, 476.596968
r, a, r, 10485760, 15, 1, 320.967240
r, a, s, 10485760, 31, 1, 474.576427
r, a, r, 10485760, 31, 1, 319.377612
r, a, s, 10485760, 31, 1, 479.603424
r, a, r, 10485760, 31, 1, 318.862552
r, a, s, 10485760, 62, 1, 475.441664
r, a, r, 10485760, 62, 1, 313.465015
r, a, s, 10485760, 62, 1, 474.896325
r, a, r, 10485760, 62, 1, 315.740598
