1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.7438 s, 382 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 3.11151 s, 337 MB/s
2015-09-08 02:58:23.497237
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.95226 s, 355 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 3.73582 s, 281 MB/s
2015-09-08 02:58:35.455108
w, s, s, 1048576, 1, 0, 343.737467
w, s, r, 1048576, 1, 0, 346.741637
r, s, s, 1048576, 1, 0, 307.422034
r, s, r, 1048576, 1, 0, 257.632550
w, s, s, 1048576, 1, 0, 337.505737
w, s, r, 1048576, 1, 0, 351.041869
r, s, s, 1048576, 1, 0, 290.614793
r, s, r, 1048576, 1, 0, 254.283074
w, s, s, 10485760, 1, 0, 343.682471
w, s, r, 10485760, 1, 0, 327.105700
r, s, s, 10485760, 1, 0, 309.635502
r, s, r, 10485760, 1, 0, 294.656930
w, s, s, 10485760, 1, 0, 330.424159
w, s, r, 10485760, 1, 0, 333.396331
r, s, s, 10485760, 1, 0, 322.999826
r, s, r, 10485760, 1, 0, 286.675161
w, s, s, 1048576, 1, 1, 342.355937
w, s, r, 1048576, 1, 1, 352.714140
r, s, s, 1048576, 1, 1, 345.119989
r, s, r, 1048576, 1, 1, 344.800084
w, s, s, 1048576, 1, 1, 345.479664
w, s, r, 1048576, 1, 1, 347.777743
r, s, s, 1048576, 1, 1, 334.500642
r, s, r, 1048576, 1, 1, 336.715251
w, s, s, 10485760, 1, 1, 382.131333
w, s, r, 10485760, 1, 1, 375.710025
r, s, s, 10485760, 1, 1, 388.772264
r, s, r, 10485760, 1, 1, 388.227686
w, s, s, 10485760, 1, 1, 376.614085
w, s, r, 10485760, 1, 1, 378.419969
r, s, s, 10485760, 1, 1, 392.415578
r, s, r, 10485760, 1, 1, 398.191803
r, a, s, 1048576, 1, 0, 314.251247
r, a, r, 1048576, 1, 0, 259.872492
r, a, s, 1048576, 1, 0, 278.460180
r, a, r, 1048576, 1, 0, 258.426095
r, a, s, 1048576, 15, 0, 288.881366
r, a, r, 1048576, 15, 0, 261.601846
r, a, s, 1048576, 15, 0, 313.888990
r, a, r, 1048576, 15, 0, 270.086973
r, a, s, 1048576, 31, 0, 315.935423
r, a, r, 1048576, 31, 0, 259.295408
r, a, s, 1048576, 31, 0, 318.346670
r, a, r, 1048576, 31, 0, 262.778871
r, a, s, 1048576, 62, 0, 306.708146
r, a, r, 1048576, 62, 0, 259.701088
r, a, s, 1048576, 62, 0, 309.570426
r, a, r, 1048576, 62, 0, 263.384600
r, a, s, 10485760, 1, 0, 311.714428
r, a, r, 10485760, 1, 0, 281.873958
r, a, s, 10485760, 1, 0, 317.934543
r, a, r, 10485760, 1, 0, 289.505558
r, a, s, 10485760, 15, 0, 304.427801
r, a, r, 10485760, 15, 0, 266.726380
r, a, s, 10485760, 15, 0, 307.027529
r, a, r, 10485760, 15, 0, 274.637934
r, a, s, 10485760, 31, 0, 309.838222
r, a, r, 10485760, 31, 0, 273.763563
r, a, s, 10485760, 31, 0, 296.328883
r, a, r, 10485760, 31, 0, 304.110387
r, a, s, 10485760, 62, 0, 330.133701
r, a, r, 10485760, 62, 0, 295.200704
r, a, s, 10485760, 62, 0, 337.531477
r, a, r, 10485760, 62, 0, 295.772201
r, a, s, 1048576, 1, 1, 396.157252
r, a, r, 1048576, 1, 1, 304.740975
r, a, s, 1048576, 1, 1, 396.493603
r, a, r, 1048576, 1, 1, 298.497901
r, a, s, 1048576, 15, 1, 466.261055
r, a, r, 1048576, 15, 1, 285.823968
r, a, s, 1048576, 15, 1, 465.405843
r, a, r, 1048576, 15, 1, 289.392668
r, a, s, 1048576, 31, 1, 445.353566
r, a, r, 1048576, 31, 1, 295.552944
r, a, s, 1048576, 31, 1, 424.987327
r, a, r, 1048576, 31, 1, 289.383738
r, a, s, 1048576, 62, 1, 417.916890
r, a, r, 1048576, 62, 1, 294.311468
r, a, s, 1048576, 62, 1, 404.037039
r, a, r, 1048576, 62, 1, 288.496176
r, a, s, 10485760, 1, 1, 455.163670
r, a, r, 10485760, 1, 1, 327.501750
r, a, s, 10485760, 1, 1, 453.626283
r, a, r, 10485760, 1, 1, 326.901590
r, a, s, 10485760, 15, 1, 415.116334
r, a, r, 10485760, 15, 1, 323.611488
r, a, s, 10485760, 15, 1, 427.659420
r, a, r, 10485760, 15, 1, 320.245723
r, a, s, 10485760, 31, 1, 408.168794
r, a, r, 10485760, 31, 1, 316.616696
r, a, s, 10485760, 31, 1, 418.614681
r, a, r, 10485760, 31, 1, 301.558785
r, a, s, 10485760, 62, 1, 426.085491
r, a, r, 10485760, 62, 1, 306.472190
r, a, s, 10485760, 62, 1, 405.592182
r, a, r, 10485760, 62, 1, 310.071206
