1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 3.42479 s, 306 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 3.09773 s, 338 MB/s
2015-09-08 02:58:23.497270
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 3.00193 s, 349 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 3.75342 s, 279 MB/s
2015-09-08 02:58:35.455141
w, s, s, 1048576, 1, 0, 329.187759
w, s, r, 1048576, 1, 0, 345.272984
r, s, s, 1048576, 1, 0, 307.341877
r, s, r, 1048576, 1, 0, 274.839509
w, s, s, 1048576, 1, 0, 340.557377
w, s, r, 1048576, 1, 0, 333.053338
r, s, s, 1048576, 1, 0, 331.735492
r, s, r, 1048576, 1, 0, 271.850164
w, s, s, 10485760, 1, 0, 337.807077
w, s, r, 10485760, 1, 0, 355.384155
r, s, s, 10485760, 1, 0, 324.113521
r, s, r, 10485760, 1, 0, 290.451329
w, s, s, 10485760, 1, 0, 340.391467
w, s, r, 10485760, 1, 0, 335.131124
r, s, s, 10485760, 1, 0, 305.196350
r, s, r, 10485760, 1, 0, 275.744033
w, s, s, 1048576, 1, 1, 342.631193
w, s, r, 1048576, 1, 1, 352.838000
r, s, s, 1048576, 1, 1, 339.571869
r, s, r, 1048576, 1, 1, 335.759580
w, s, s, 1048576, 1, 1, 349.150760
w, s, r, 1048576, 1, 1, 350.298127
r, s, s, 1048576, 1, 1, 337.428329
r, s, r, 1048576, 1, 1, 327.969520
w, s, s, 10485760, 1, 1, 371.724378
w, s, r, 10485760, 1, 1, 376.283533
r, s, s, 10485760, 1, 1, 393.243284
r, s, r, 10485760, 1, 1, 403.980897
w, s, s, 10485760, 1, 1, 374.581763
w, s, r, 10485760, 1, 1, 379.043820
r, s, s, 10485760, 1, 1, 393.861373
r, s, r, 10485760, 1, 1, 396.586496
r, a, s, 1048576, 1, 0, 305.520376
r, a, r, 1048576, 1, 0, 255.841877
r, a, s, 1048576, 1, 0, 282.149299
r, a, r, 1048576, 1, 0, 269.873005
r, a, s, 1048576, 15, 0, 310.547650
r, a, r, 1048576, 15, 0, 259.424450
r, a, s, 1048576, 15, 0, 311.473911
r, a, r, 1048576, 15, 0, 258.071770
r, a, s, 1048576, 31, 0, 286.738983
r, a, r, 1048576, 31, 0, 261.874345
r, a, s, 1048576, 31, 0, 315.054272
r, a, r, 1048576, 31, 0, 265.011801
r, a, s, 1048576, 62, 0, 307.227794
r, a, r, 1048576, 62, 0, 257.270017
r, a, s, 1048576, 62, 0, 307.079815
r, a, r, 1048576, 62, 0, 263.290911
r, a, s, 10485760, 1, 0, 241.752865
r, a, r, 10485760, 1, 0, 274.961205
r, a, s, 10485760, 1, 0, 311.472219
r, a, r, 10485760, 1, 0, 280.783746
r, a, s, 10485760, 15, 0, 283.176026
r, a, r, 10485760, 15, 0, 279.109570
r, a, s, 10485760, 15, 0, 302.653061
r, a, r, 10485760, 15, 0, 271.671423
r, a, s, 10485760, 31, 0, 289.863712
r, a, r, 10485760, 31, 0, 267.066026
r, a, s, 10485760, 31, 0, 267.419633
r, a, r, 10485760, 31, 0, 289.501239
r, a, s, 10485760, 62, 0, 307.710568
r, a, r, 10485760, 62, 0, 291.400184
r, a, s, 10485760, 62, 0, 343.995209
r, a, r, 10485760, 62, 0, 296.262703
r, a, s, 1048576, 1, 1, 394.352981
r, a, r, 1048576, 1, 1, 306.115005
r, a, s, 1048576, 1, 1, 396.380706
r, a, r, 1048576, 1, 1, 299.057654
r, a, s, 1048576, 15, 1, 464.941116
r, a, r, 1048576, 15, 1, 287.964341
r, a, s, 1048576, 15, 1, 465.633825
r, a, r, 1048576, 15, 1, 289.675719
r, a, s, 1048576, 31, 1, 445.931435
r, a, r, 1048576, 31, 1, 294.863216
r, a, s, 1048576, 31, 1, 424.801035
r, a, r, 1048576, 31, 1, 290.259503
r, a, s, 1048576, 62, 1, 417.200558
r, a, r, 1048576, 62, 1, 283.190966
r, a, s, 1048576, 62, 1, 391.769586
r, a, r, 1048576, 62, 1, 286.092916
r, a, s, 10485760, 1, 1, 456.160725
r, a, r, 10485760, 1, 1, 314.441214
r, a, s, 10485760, 1, 1, 451.404533
r, a, r, 10485760, 1, 1, 320.121764
r, a, s, 10485760, 15, 1, 461.468004
r, a, r, 10485760, 15, 1, 317.952732
r, a, s, 10485760, 15, 1, 427.162385
r, a, r, 10485760, 15, 1, 316.483238
r, a, s, 10485760, 31, 1, 407.959324
r, a, r, 10485760, 31, 1, 310.237606
r, a, s, 10485760, 31, 1, 419.842878
r, a, r, 10485760, 31, 1, 300.657215
r, a, s, 10485760, 62, 1, 428.837242
r, a, r, 10485760, 62, 1, 307.013708
r, a, s, 10485760, 62, 1, 406.966775
r, a, r, 10485760, 62, 1, 306.024863
