1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.04573 s, 513 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.86233 s, 366 MB/s
2016-01-06 12:00:17.498117
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.92924 s, 358 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.91473 s, 360 MB/s
2016-01-06 12:00:24.445252
w, s, s, 1048576, 1, 0, 377.002845
w, s, r, 1048576, 1, 0, 385.570614
r, s, s, 1048576, 1, 0, 300.529341
r, s, r, 1048576, 1, 0, 294.784425
w, s, s, 1048576, 1, 0, 379.795541
w, s, r, 1048576, 1, 0, 387.153052
r, s, s, 1048576, 1, 0, 298.133155
r, s, r, 1048576, 1, 0, 288.195243
w, s, s, 10485760, 1, 0, 362.415278
w, s, r, 10485760, 1, 0, 373.049182
r, s, s, 10485760, 1, 0, 289.580948
r, s, r, 10485760, 1, 0, 288.199981
w, s, s, 10485760, 1, 0, 371.998613
w, s, r, 10485760, 1, 0, 381.314138
r, s, s, 10485760, 1, 0, 302.236128
r, s, r, 10485760, 1, 0, 292.495738
w, s, s, 1048576, 1, 1, 375.848758
w, s, r, 1048576, 1, 1, 383.716272
r, s, s, 1048576, 1, 1, 346.140769
r, s, r, 1048576, 1, 1, 344.467568
w, s, s, 1048576, 1, 1, 383.415064
w, s, r, 1048576, 1, 1, 386.058367
r, s, s, 1048576, 1, 1, 342.687208
r, s, r, 1048576, 1, 1, 340.357968
w, s, s, 10485760, 1, 1, 408.616325
w, s, r, 10485760, 1, 1, 410.729041
r, s, s, 10485760, 1, 1, 419.349396
r, s, r, 10485760, 1, 1, 416.441054
w, s, s, 10485760, 1, 1, 412.484711
w, s, r, 10485760, 1, 1, 410.867471
r, s, s, 10485760, 1, 1, 413.043322
r, s, r, 10485760, 1, 1, 415.397295
r, a, s, 1048576, 1, 0, 301.445034
r, a, r, 1048576, 1, 0, 296.144849
r, a, s, 1048576, 1, 0, 305.247322
r, a, r, 1048576, 1, 0, 289.147295
r, a, s, 1048576, 15, 0, 317.522805
r, a, r, 1048576, 15, 0, 279.118899
r, a, s, 1048576, 15, 0, 306.574925
r, a, r, 1048576, 15, 0, 277.245893
r, a, s, 1048576, 31, 0, 316.422685
r, a, r, 1048576, 31, 0, 278.393592
r, a, s, 1048576, 31, 0, 311.531000
r, a, r, 1048576, 31, 0, 279.564086
r, a, s, 1048576, 62, 0, 291.717325
r, a, r, 1048576, 62, 0, 264.225633
r, a, s, 1048576, 62, 0, 279.327156
r, a, r, 1048576, 62, 0, 265.632186
r, a, s, 10485760, 1, 0, 278.062376
r, a, r, 10485760, 1, 0, 282.001696
r, a, s, 10485760, 1, 0, 286.475567
r, a, r, 10485760, 1, 0, 279.007309
r, a, s, 10485760, 15, 0, 276.615517
r, a, r, 10485760, 15, 0, 273.121652
r, a, s, 10485760, 15, 0, 273.750483
r, a, r, 10485760, 15, 0, 275.437408
r, a, s, 10485760, 31, 0, 277.391616
r, a, r, 10485760, 31, 0, 270.306578
r, a, s, 10485760, 31, 0, 270.060054
r, a, r, 10485760, 31, 0, 272.207011
r, a, s, 10485760, 62, 0, 274.607864
r, a, r, 10485760, 62, 0, 267.294502
r, a, s, 10485760, 62, 0, 279.470869
r, a, r, 10485760, 62, 0, 284.186038
r, a, s, 1048576, 1, 1, 351.980752
r, a, r, 1048576, 1, 1, 291.906486
r, a, s, 1048576, 1, 1, 354.238765
r, a, r, 1048576, 1, 1, 292.442115
r, a, s, 1048576, 15, 1, 461.016395
r, a, r, 1048576, 15, 1, 285.595835
r, a, s, 1048576, 15, 1, 437.942890
r, a, r, 1048576, 15, 1, 278.321446
r, a, s, 1048576, 31, 1, 453.551437
r, a, r, 1048576, 31, 1, 285.747574
r, a, s, 1048576, 31, 1, 440.271897
r, a, r, 1048576, 31, 1, 291.473900
r, a, s, 1048576, 62, 1, 481.834929
r, a, r, 1048576, 62, 1, 321.853493
r, a, s, 1048576, 62, 1, 482.085816
r, a, r, 1048576, 62, 1, 317.676827
r, a, s, 10485760, 1, 1, 469.586617
r, a, r, 10485760, 1, 1, 356.519058
r, a, s, 10485760, 1, 1, 470.435346
r, a, r, 10485760, 1, 1, 349.342109
r, a, s, 10485760, 15, 1, 482.105472
r, a, r, 10485760, 15, 1, 339.346507
r, a, s, 10485760, 15, 1, 482.110181
r, a, r, 10485760, 15, 1, 339.526660
r, a, s, 10485760, 31, 1, 482.692793
r, a, r, 10485760, 31, 1, 333.986554
r, a, s, 10485760, 31, 1, 482.849488
r, a, r, 10485760, 31, 1, 338.581965
r, a, s, 10485760, 62, 1, 482.830964
r, a, r, 10485760, 62, 1, 325.606486
r, a, s, 10485760, 62, 1, 482.161966
r, a, r, 10485760, 62, 1, 333.795968
