1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.35912 s, 444 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 3.07411 s, 341 MB/s
2015-08-31 16:52:37.918811
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.56666 s, 409 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 3.27869 s, 320 MB/s
2015-08-31 17:09:12.160336
w, s, s, 1048576, 1, 0, 379.428673
w, s, r, 1048576, 1, 0, 367.250480
r, s, s, 1048576, 1, 0, 288.085226
r, s, r, 1048576, 1, 0, 272.668378
w, s, s, 1048576, 1, 0, 374.964023
w, s, r, 1048576, 1, 0, 380.851775
r, s, s, 1048576, 1, 0, 313.867255
r, s, r, 1048576, 1, 0, 270.965937
w, s, s, 10485760, 1, 0, 368.936116
w, s, r, 10485760, 1, 0, 375.131278
r, s, s, 10485760, 1, 0, 344.759858
r, s, r, 10485760, 1, 0, 318.932489
w, s, s, 10485760, 1, 0, 367.709804
w, s, r, 10485760, 1, 0, 380.981876
r, s, s, 10485760, 1, 0, 330.740456
r, s, r, 10485760, 1, 0, 314.416533
w, s, s, 1048576, 1, 1, 351.715996
w, s, r, 1048576, 1, 1, 369.841977
r, s, s, 1048576, 1, 1, 331.695980
r, s, r, 1048576, 1, 1, 333.168964
w, s, s, 1048576, 1, 1, 370.319846
w, s, r, 1048576, 1, 1, 370.051906
r, s, s, 1048576, 1, 1, 328.348228
r, s, r, 1048576, 1, 1, 329.878707
w, s, s, 10485760, 1, 1, 395.391888
w, s, r, 10485760, 1, 1, 388.138314
r, s, s, 10485760, 1, 1, 405.987145
r, s, r, 10485760, 1, 1, 401.424064
w, s, s, 10485760, 1, 1, 399.431397
w, s, r, 10485760, 1, 1, 392.655263
r, s, s, 10485760, 1, 1, 449.130406
r, s, r, 10485760, 1, 1, 452.826567
r, a, s, 1048576, 1, 0, 426.399766
r, a, r, 1048576, 1, 0, 308.752877
r, a, s, 1048576, 1, 0, 415.527491
r, a, r, 1048576, 1, 0, 306.604518
r, a, s, 1048576, 15, 0, 434.526023
r, a, r, 1048576, 15, 0, 296.327807
r, a, s, 1048576, 15, 0, 436.606583
r, a, r, 1048576, 15, 0, 287.705615
r, a, s, 1048576, 31, 0, 400.082422
r, a, r, 1048576, 31, 0, 291.741031
r, a, s, 1048576, 31, 0, 430.103489
r, a, r, 1048576, 31, 0, 297.740026
r, a, s, 1048576, 62, 0, 381.631983
r, a, r, 1048576, 62, 0, 313.315449
r, a, s, 1048576, 62, 0, 431.144947
r, a, r, 1048576, 62, 0, 295.200444
r, a, s, 10485760, 1, 0, 433.239821
r, a, r, 10485760, 1, 0, 374.790570
r, a, s, 10485760, 1, 0, 414.079510
r, a, r, 10485760, 1, 0, 383.853182
r, a, s, 10485760, 15, 0, 407.349989
r, a, r, 10485760, 15, 0, 361.145585
r, a, s, 10485760, 15, 0, 403.014965
r, a, r, 10485760, 15, 0, 354.218549
r, a, s, 10485760, 31, 0, 376.547425
r, a, r, 10485760, 31, 0, 346.908842
r, a, s, 10485760, 31, 0, 384.987350
r, a, r, 10485760, 31, 0, 344.642588
r, a, s, 10485760, 62, 0, 338.689023
r, a, r, 10485760, 62, 0, 319.683214
r, a, s, 10485760, 62, 0, 340.447650
r, a, r, 10485760, 62, 0, 319.276724
r, a, s, 1048576, 1, 1, 385.856913
r, a, r, 1048576, 1, 1, 305.519060
r, a, s, 1048576, 1, 1, 382.738982
r, a, r, 1048576, 1, 1, 305.313908
r, a, s, 1048576, 15, 1, 477.365459
r, a, r, 1048576, 15, 1, 295.272494
r, a, s, 1048576, 15, 1, 468.275955
r, a, r, 1048576, 15, 1, 288.890660
r, a, s, 1048576, 31, 1, 474.275849
r, a, r, 1048576, 31, 1, 294.500697
r, a, s, 1048576, 31, 1, 478.110162
r, a, r, 1048576, 31, 1, 304.906415
r, a, s, 1048576, 62, 1, 464.093687
r, a, r, 1048576, 62, 1, 288.145892
r, a, s, 1048576, 62, 1, 474.346714
r, a, r, 1048576, 62, 1, 293.955316
r, a, s, 10485760, 1, 1, 458.971112
r, a, r, 10485760, 1, 1, 351.971962
r, a, s, 10485760, 1, 1, 457.791617
r, a, r, 10485760, 1, 1, 357.274853
r, a, s, 10485760, 15, 1, 478.880592
r, a, r, 10485760, 15, 1, 352.892530
r, a, s, 10485760, 15, 1, 465.879961
r, a, r, 10485760, 15, 1, 348.939678
r, a, s, 10485760, 31, 1, 475.206925
r, a, r, 10485760, 31, 1, 336.677678
r, a, s, 10485760, 31, 1, 475.750146
r, a, r, 10485760, 31, 1, 341.167369
r, a, s, 10485760, 62, 1, 470.513028
r, a, r, 10485760, 62, 1, 319.494012
r, a, s, 10485760, 62, 1, 478.982065
r, a, r, 10485760, 62, 1, 321.540534
