1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.13773 s, 491 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 3.07241 s, 341 MB/s
2015-08-19 01:13:57.471117
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.45902 s, 426 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 3.18539 s, 329 MB/s
2015-08-19 01:14:04.731473
w, s, s, 1048576, 1, 0, 338.471266
w, s, r, 1048576, 1, 0, 347.143338
r, s, s, 1048576, 1, 0, 282.743161
r, s, r, 1048576, 1, 0, 279.566731
w, s, s, 1048576, 1, 0, 319.044550
w, s, r, 1048576, 1, 0, 337.560851
r, s, s, 1048576, 1, 0, 291.872345
r, s, r, 1048576, 1, 0, 277.644425
w, s, s, 10485760, 1, 0, 307.522925
w, s, r, 10485760, 1, 0, 332.568325
r, s, s, 10485760, 1, 0, 280.748763
r, s, r, 10485760, 1, 0, 288.353053
w, s, s, 10485760, 1, 0, 313.643707
w, s, r, 10485760, 1, 0, 346.039122
r, s, s, 10485760, 1, 0, 280.284309
r, s, r, 10485760, 1, 0, 283.961952
w, s, s, 1048576, 1, 1, 330.185950
w, s, r, 1048576, 1, 1, 326.443542
r, s, s, 1048576, 1, 1, 317.784845
r, s, r, 1048576, 1, 1, 318.848608
w, s, s, 1048576, 1, 1, 325.016101
w, s, r, 1048576, 1, 1, 321.123357
r, s, s, 1048576, 1, 1, 315.245455
r, s, r, 1048576, 1, 1, 318.178921
w, s, s, 10485760, 1, 1, 365.397817
w, s, r, 10485760, 1, 1, 366.309526
r, s, s, 10485760, 1, 1, 386.491063
r, s, r, 10485760, 1, 1, 384.505229
w, s, s, 10485760, 1, 1, 367.270332
w, s, r, 10485760, 1, 1, 369.341331
r, s, s, 10485760, 1, 1, 387.165194
r, s, r, 10485760, 1, 1, 384.273407
r, a, s, 1048576, 1, 0, 290.017878
r, a, r, 1048576, 1, 0, 274.025918
r, a, s, 1048576, 1, 0, 288.448169
r, a, r, 1048576, 1, 0, 275.626000
r, a, s, 1048576, 15, 0, 291.908456
r, a, r, 1048576, 15, 0, 272.700693
r, a, s, 1048576, 15, 0, 289.058009
r, a, r, 1048576, 15, 0, 276.211961
r, a, s, 1048576, 31, 0, 295.634687
r, a, r, 1048576, 31, 0, 274.641425
r, a, s, 1048576, 31, 0, 293.676447
r, a, r, 1048576, 31, 0, 275.340257
r, a, s, 1048576, 62, 0, 292.661740
r, a, r, 1048576, 62, 0, 270.932665
r, a, s, 1048576, 62, 0, 288.754727
r, a, r, 1048576, 62, 0, 273.223835
r, a, s, 10485760, 1, 0, 289.481920
r, a, r, 10485760, 1, 0, 285.381601
r, a, s, 10485760, 1, 0, 295.528496
r, a, r, 10485760, 1, 0, 284.990533
r, a, s, 10485760, 15, 0, 284.485683
r, a, r, 10485760, 15, 0, 283.789249
r, a, s, 10485760, 15, 0, 284.932880
r, a, r, 10485760, 15, 0, 280.658507
r, a, s, 10485760, 31, 0, 281.569072
r, a, r, 10485760, 31, 0, 279.464051
r, a, s, 10485760, 31, 0, 284.020116
r, a, r, 10485760, 31, 0, 277.997557
r, a, s, 10485760, 62, 0, 279.300451
r, a, r, 10485760, 62, 0, 274.804952
r, a, s, 10485760, 62, 0, 281.690937
r, a, r, 10485760, 62, 0, 277.076121
r, a, s, 1048576, 1, 1, 354.454255
r, a, r, 1048576, 1, 1, 276.000598
r, a, s, 1048576, 1, 1, 393.331748
r, a, r, 1048576, 1, 1, 315.491429
r, a, s, 1048576, 15, 1, 468.553861
r, a, r, 1048576, 15, 1, 313.399042
r, a, s, 1048576, 15, 1, 468.406782
r, a, r, 1048576, 15, 1, 311.420127
r, a, s, 1048576, 31, 1, 443.508586
r, a, r, 1048576, 31, 1, 312.636167
r, a, s, 1048576, 31, 1, 459.007566
r, a, r, 1048576, 31, 1, 311.467224
r, a, s, 1048576, 62, 1, 446.441505
r, a, r, 1048576, 62, 1, 311.870399
r, a, s, 1048576, 62, 1, 443.626719
r, a, r, 1048576, 62, 1, 309.942659
r, a, s, 10485760, 1, 1, 454.510295
r, a, r, 10485760, 1, 1, 326.737040
r, a, s, 10485760, 1, 1, 456.046428
r, a, r, 10485760, 1, 1, 325.631700
r, a, s, 10485760, 15, 1, 442.568673
r, a, r, 10485760, 15, 1, 325.257087
r, a, s, 10485760, 15, 1, 444.512069
r, a, r, 10485760, 15, 1, 323.990794
r, a, s, 10485760, 31, 1, 458.120497
r, a, r, 10485760, 31, 1, 318.798053
r, a, s, 10485760, 31, 1, 450.613351
r, a, r, 10485760, 31, 1, 322.018970
r, a, s, 10485760, 62, 1, 457.754447
r, a, r, 10485760, 62, 1, 314.300509
r, a, s, 10485760, 62, 1, 443.089564
r, a, r, 10485760, 62, 1, 313.032991
