1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.10712 s, 498 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.82386 s, 371 MB/s
2016-07-14 07:26:52.965569
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.90168 s, 361 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.94053 s, 357 MB/s
2016-07-14 07:27:00.221724
w, s, s, 1048576, 1, 0, 387.135063
w, s, r, 1048576, 1, 0, 385.397414
r, s, s, 1048576, 1, 0, 291.191822
r, s, r, 1048576, 1, 0, 282.116735
w, s, s, 1048576, 1, 0, 375.678632
w, s, r, 1048576, 1, 0, 386.158533
r, s, s, 1048576, 1, 0, 292.705167
r, s, r, 1048576, 1, 0, 288.109249
w, s, s, 10485760, 1, 0, 371.363132
w, s, r, 10485760, 1, 0, 381.579508
r, s, s, 10485760, 1, 0, 283.077278
r, s, r, 10485760, 1, 0, 284.674485
w, s, s, 10485760, 1, 0, 340.393109
w, s, r, 10485760, 1, 0, 378.824980
r, s, s, 10485760, 1, 0, 292.745310
r, s, r, 10485760, 1, 0, 288.252930
w, s, s, 1048576, 1, 1, 353.077876
w, s, r, 1048576, 1, 1, 365.187188
r, s, s, 1048576, 1, 1, 342.189417
r, s, r, 1048576, 1, 1, 344.394787
w, s, s, 1048576, 1, 1, 363.039426
w, s, r, 1048576, 1, 1, 365.586688
r, s, s, 1048576, 1, 1, 341.904388
r, s, r, 1048576, 1, 1, 340.819725
w, s, s, 10485760, 1, 1, 399.850044
w, s, r, 10485760, 1, 1, 396.977724
r, s, s, 10485760, 1, 1, 419.094873
r, s, r, 10485760, 1, 1, 416.056652
w, s, s, 10485760, 1, 1, 398.261005
w, s, r, 10485760, 1, 1, 402.172868
r, s, s, 10485760, 1, 1, 411.167311
r, s, r, 10485760, 1, 1, 414.338446
r, a, s, 1048576, 1, 0, 292.637860
r, a, r, 1048576, 1, 0, 284.743415
r, a, s, 1048576, 1, 0, 292.974106
r, a, r, 1048576, 1, 0, 285.035103
r, a, s, 1048576, 15, 0, 298.524929
r, a, r, 1048576, 15, 0, 277.691057
r, a, s, 1048576, 15, 0, 293.100741
r, a, r, 1048576, 15, 0, 281.555653
r, a, s, 1048576, 31, 0, 292.684759
r, a, r, 1048576, 31, 0, 280.534783
r, a, s, 1048576, 31, 0, 294.539110
r, a, r, 1048576, 31, 0, 280.926940
r, a, s, 1048576, 62, 0, 294.404198
r, a, r, 1048576, 62, 0, 282.404865
r, a, s, 1048576, 62, 0, 291.483201
r, a, r, 1048576, 62, 0, 280.575007
r, a, s, 10485760, 1, 0, 291.906324
r, a, r, 10485760, 1, 0, 288.204496
r, a, s, 10485760, 1, 0, 294.256104
r, a, r, 10485760, 1, 0, 290.310326
r, a, s, 10485760, 15, 0, 292.075654
r, a, r, 10485760, 15, 0, 289.521669
r, a, s, 10485760, 15, 0, 292.789103
r, a, r, 10485760, 15, 0, 288.374427
r, a, s, 10485760, 31, 0, 293.012701
r, a, r, 10485760, 31, 0, 288.802068
r, a, s, 10485760, 31, 0, 290.786571
r, a, r, 10485760, 31, 0, 273.118592
r, a, s, 10485760, 62, 0, 267.740177
r, a, r, 10485760, 62, 0, 264.326936
r, a, s, 10485760, 62, 0, 267.676331
r, a, r, 10485760, 62, 0, 264.969920
r, a, s, 1048576, 1, 1, 338.310823
r, a, r, 1048576, 1, 1, 265.537216
r, a, s, 1048576, 1, 1, 337.700719
r, a, r, 1048576, 1, 1, 268.383815
r, a, s, 1048576, 15, 1, 430.052305
r, a, r, 1048576, 15, 1, 261.606897
r, a, s, 1048576, 15, 1, 438.225610
r, a, r, 1048576, 15, 1, 290.894340
r, a, s, 1048576, 31, 1, 469.434882
r, a, r, 1048576, 31, 1, 319.835222
r, a, s, 1048576, 31, 1, 469.636739
r, a, r, 1048576, 31, 1, 319.776473
r, a, s, 1048576, 62, 1, 469.468071
r, a, r, 1048576, 62, 1, 319.699343
r, a, s, 1048576, 62, 1, 471.326065
r, a, r, 1048576, 62, 1, 321.190119
r, a, s, 10485760, 1, 1, 464.601544
r, a, r, 10485760, 1, 1, 331.805103
r, a, s, 10485760, 1, 1, 455.771608
r, a, r, 10485760, 1, 1, 331.893460
r, a, s, 10485760, 15, 1, 459.402025
r, a, r, 10485760, 15, 1, 329.693157
r, a, s, 10485760, 15, 1, 469.230823
r, a, r, 10485760, 15, 1, 328.873293
r, a, s, 10485760, 31, 1, 470.586259
r, a, r, 10485760, 31, 1, 328.749980
r, a, s, 10485760, 31, 1, 471.004033
r, a, r, 10485760, 31, 1, 327.256275
r, a, s, 10485760, 62, 1, 471.169734
r, a, r, 10485760, 62, 1, 321.053430
r, a, s, 10485760, 62, 1, 470.887394
r, a, r, 10485760, 62, 1, 323.369917
