1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.05396 s, 511 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.88124 s, 364 MB/s
2016-07-16 02:50:23.632772
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.91772 s, 359 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 3.1244 s, 336 MB/s
2016-07-16 02:50:30.623504
w, s, s, 1048576, 1, 0, 394.648114
w, s, r, 1048576, 1, 0, 390.392667
r, s, s, 1048576, 1, 0, 353.197885
r, s, r, 1048576, 1, 0, 323.431155
w, s, s, 1048576, 1, 0, 379.558759
w, s, r, 1048576, 1, 0, 394.692903
r, s, s, 1048576, 1, 0, 327.885542
r, s, r, 1048576, 1, 0, 321.198671
w, s, s, 10485760, 1, 0, 377.638376
w, s, r, 10485760, 1, 0, 390.716470
r, s, s, 10485760, 1, 0, 333.496252
r, s, r, 10485760, 1, 0, 334.487055
w, s, s, 10485760, 1, 0, 379.315117
w, s, r, 10485760, 1, 0, 386.399109
r, s, s, 10485760, 1, 0, 331.243173
r, s, r, 10485760, 1, 0, 322.046165
w, s, s, 1048576, 1, 1, 389.575700
w, s, r, 1048576, 1, 1, 403.404258
r, s, s, 1048576, 1, 1, 378.617372
r, s, r, 1048576, 1, 1, 379.221845
w, s, s, 1048576, 1, 1, 405.123338
w, s, r, 1048576, 1, 1, 400.297102
r, s, s, 1048576, 1, 1, 377.223281
r, s, r, 1048576, 1, 1, 382.002639
w, s, s, 10485760, 1, 1, 443.612566
w, s, r, 10485760, 1, 1, 443.736214
r, s, s, 10485760, 1, 1, 459.162384
r, s, r, 10485760, 1, 1, 449.571896
w, s, s, 10485760, 1, 1, 440.226301
w, s, r, 10485760, 1, 1, 431.591814
r, s, s, 10485760, 1, 1, 461.242142
r, s, r, 10485760, 1, 1, 450.841351
r, a, s, 1048576, 1, 0, 324.378308
r, a, r, 1048576, 1, 0, 313.800030
r, a, s, 1048576, 1, 0, 326.850868
r, a, r, 1048576, 1, 0, 314.087047
r, a, s, 1048576, 15, 0, 333.037948
r, a, r, 1048576, 15, 0, 306.329606
r, a, s, 1048576, 15, 0, 357.049617
r, a, r, 1048576, 15, 0, 305.869946
r, a, s, 1048576, 31, 0, 329.446134
r, a, r, 1048576, 31, 0, 302.185217
r, a, s, 1048576, 31, 0, 330.059973
r, a, r, 1048576, 31, 0, 305.120854
r, a, s, 1048576, 62, 0, 328.499274
r, a, r, 1048576, 62, 0, 305.724696
r, a, s, 1048576, 62, 0, 339.611179
r, a, r, 1048576, 62, 0, 302.592944
r, a, s, 10485760, 1, 0, 346.878611
r, a, r, 10485760, 1, 0, 322.300463
r, a, s, 10485760, 1, 0, 342.546943
r, a, r, 10485760, 1, 0, 323.876531
r, a, s, 10485760, 15, 0, 327.893632
r, a, r, 10485760, 15, 0, 322.042901
r, a, s, 10485760, 15, 0, 322.421954
r, a, r, 10485760, 15, 0, 321.025487
r, a, s, 10485760, 31, 0, 322.709654
r, a, r, 10485760, 31, 0, 318.099092
r, a, s, 10485760, 31, 0, 317.509580
r, a, r, 10485760, 31, 0, 319.117245
r, a, s, 10485760, 62, 0, 329.078934
r, a, r, 10485760, 62, 0, 314.047826
r, a, s, 10485760, 62, 0, 333.772850
r, a, r, 10485760, 62, 0, 314.078318
r, a, s, 1048576, 1, 1, 381.353763
r, a, r, 1048576, 1, 1, 310.958307
r, a, s, 1048576, 1, 1, 383.400994
r, a, r, 1048576, 1, 1, 312.517006
r, a, s, 1048576, 15, 1, 473.723174
r, a, r, 1048576, 15, 1, 309.080064
r, a, s, 1048576, 15, 1, 475.729060
r, a, r, 1048576, 15, 1, 309.857916
r, a, s, 1048576, 31, 1, 472.317576
r, a, r, 1048576, 31, 1, 309.596233
r, a, s, 1048576, 31, 1, 473.468603
r, a, r, 1048576, 31, 1, 310.624426
r, a, s, 1048576, 62, 1, 477.064115
r, a, r, 1048576, 62, 1, 311.561304
r, a, s, 1048576, 62, 1, 471.639787
r, a, r, 1048576, 62, 1, 310.384702
r, a, s, 10485760, 1, 1, 464.931624
r, a, r, 10485760, 1, 1, 322.953861
r, a, s, 10485760, 1, 1, 463.401273
r, a, r, 10485760, 1, 1, 322.397829
r, a, s, 10485760, 15, 1, 476.411281
r, a, r, 10485760, 15, 1, 321.857724
r, a, s, 10485760, 15, 1, 476.394245
r, a, r, 10485760, 15, 1, 320.821390
r, a, s, 10485760, 31, 1, 470.043850
r, a, r, 10485760, 31, 1, 318.884442
r, a, s, 10485760, 31, 1, 474.841475
r, a, r, 10485760, 31, 1, 318.095179
r, a, s, 10485760, 62, 1, 477.023315
r, a, r, 10485760, 62, 1, 314.767721
r, a, s, 10485760, 62, 1, 472.830117
r, a, r, 10485760, 62, 1, 314.379527
