1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.16482 s, 484 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.80047 s, 374 MB/s
2015-08-31 10:18:03.389854
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.56567 s, 409 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.82308 s, 371 MB/s
2015-08-31 10:18:10.394799
w, s, s, 1048576, 1, 0, 395.326504
w, s, r, 1048576, 1, 0, 396.882757
r, s, s, 1048576, 1, 0, 303.314472
r, s, r, 1048576, 1, 0, 285.615837
w, s, s, 1048576, 1, 0, 384.314049
w, s, r, 1048576, 1, 0, 399.686054
r, s, s, 1048576, 1, 0, 298.567184
r, s, r, 1048576, 1, 0, 284.910404
w, s, s, 10485760, 1, 0, 382.856213
w, s, r, 10485760, 1, 0, 390.470174
r, s, s, 10485760, 1, 0, 299.101698
r, s, r, 10485760, 1, 0, 289.969913
w, s, s, 10485760, 1, 0, 382.802526
w, s, r, 10485760, 1, 0, 391.905840
r, s, s, 10485760, 1, 0, 311.245027
r, s, r, 10485760, 1, 0, 304.106938
w, s, s, 1048576, 1, 1, 370.685675
w, s, r, 1048576, 1, 1, 380.276752
r, s, s, 1048576, 1, 1, 342.609636
r, s, r, 1048576, 1, 1, 344.634960
w, s, s, 1048576, 1, 1, 381.931933
w, s, r, 1048576, 1, 1, 381.057105
r, s, s, 1048576, 1, 1, 343.282826
r, s, r, 1048576, 1, 1, 342.911882
w, s, s, 10485760, 1, 1, 410.558497
w, s, r, 10485760, 1, 1, 408.724687
r, s, s, 10485760, 1, 1, 409.386811
r, s, r, 10485760, 1, 1, 408.518228
w, s, s, 10485760, 1, 1, 400.586372
w, s, r, 10485760, 1, 1, 403.056015
r, s, s, 10485760, 1, 1, 406.713723
r, s, r, 10485760, 1, 1, 406.395277
r, a, s, 1048576, 1, 0, 261.151470
r, a, r, 1048576, 1, 0, 261.504721
r, a, s, 1048576, 1, 0, 278.435027
r, a, r, 1048576, 1, 0, 264.010826
r, a, s, 1048576, 15, 0, 291.180813
r, a, r, 1048576, 15, 0, 262.645478
r, a, s, 1048576, 15, 0, 283.959659
r, a, r, 1048576, 15, 0, 263.498474
r, a, s, 1048576, 31, 0, 296.626739
r, a, r, 1048576, 31, 0, 278.906936
r, a, s, 1048576, 31, 0, 310.494529
r, a, r, 1048576, 31, 0, 279.472566
r, a, s, 1048576, 62, 0, 307.889158
r, a, r, 1048576, 62, 0, 283.147098
r, a, s, 1048576, 62, 0, 314.283024
r, a, r, 1048576, 62, 0, 277.689950
r, a, s, 10485760, 1, 0, 310.733215
r, a, r, 10485760, 1, 0, 298.297299
r, a, s, 10485760, 1, 0, 311.842272
r, a, r, 10485760, 1, 0, 299.764036
r, a, s, 10485760, 15, 0, 303.763794
r, a, r, 10485760, 15, 0, 293.417893
r, a, s, 10485760, 15, 0, 303.698965
r, a, r, 10485760, 15, 0, 292.979870
r, a, s, 10485760, 31, 0, 295.612100
r, a, r, 10485760, 31, 0, 286.516843
r, a, s, 10485760, 31, 0, 301.304886
r, a, r, 10485760, 31, 0, 292.057666
r, a, s, 10485760, 62, 0, 294.378869
r, a, r, 10485760, 62, 0, 285.432479
r, a, s, 10485760, 62, 0, 292.917785
r, a, r, 10485760, 62, 0, 289.058836
r, a, s, 1048576, 1, 1, 344.409103
r, a, r, 1048576, 1, 1, 286.726959
r, a, s, 1048576, 1, 1, 346.540699
r, a, r, 1048576, 1, 1, 281.205342
r, a, s, 1048576, 15, 1, 444.580516
r, a, r, 1048576, 15, 1, 278.117558
r, a, s, 1048576, 15, 1, 439.613143
r, a, r, 1048576, 15, 1, 279.767392
r, a, s, 1048576, 31, 1, 439.625870
r, a, r, 1048576, 31, 1, 279.545761
r, a, s, 1048576, 31, 1, 478.350728
r, a, r, 1048576, 31, 1, 310.940676
r, a, s, 1048576, 62, 1, 477.937871
r, a, r, 1048576, 62, 1, 315.133319
r, a, s, 1048576, 62, 1, 478.765278
r, a, r, 1048576, 62, 1, 316.053792
r, a, s, 10485760, 1, 1, 466.741831
r, a, r, 10485760, 1, 1, 339.408197
r, a, s, 10485760, 1, 1, 466.708304
r, a, r, 10485760, 1, 1, 341.888520
r, a, s, 10485760, 15, 1, 479.514837
r, a, r, 10485760, 15, 1, 339.170299
r, a, s, 10485760, 15, 1, 477.196851
r, a, r, 10485760, 15, 1, 337.480043
r, a, s, 10485760, 31, 1, 479.097131
r, a, r, 10485760, 31, 1, 332.947816
r, a, s, 10485760, 31, 1, 476.375118
r, a, r, 10485760, 31, 1, 331.314303
r, a, s, 10485760, 62, 1, 477.276158
r, a, r, 10485760, 62, 1, 327.435684
r, a, s, 10485760, 62, 1, 479.847596
r, a, r, 10485760, 62, 1, 329.995269
