1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.09828 s, 500 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 3.08338 s, 340 MB/s
2015-08-19 01:13:57.487441
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.7431 s, 382 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 3.18098 s, 330 MB/s
2015-08-19 01:14:04.752002
w, s, s, 1048576, 1, 0, 350.927313
w, s, r, 1048576, 1, 0, 350.202603
r, s, s, 1048576, 1, 0, 407.005083
r, s, r, 1048576, 1, 0, 315.392767
w, s, s, 1048576, 1, 0, 346.031689
w, s, r, 1048576, 1, 0, 342.076674
r, s, s, 1048576, 1, 0, 404.902147
r, s, r, 1048576, 1, 0, 311.480723
w, s, s, 10485760, 1, 0, 344.716360
w, s, r, 10485760, 1, 0, 332.339190
r, s, s, 10485760, 1, 0, 399.848474
r, s, r, 10485760, 1, 0, 321.223432
w, s, s, 10485760, 1, 0, 341.776019
w, s, r, 10485760, 1, 0, 334.707104
r, s, s, 10485760, 1, 0, 393.783821
r, s, r, 10485760, 1, 0, 319.989232
w, s, s, 1048576, 1, 1, 348.288818
w, s, r, 1048576, 1, 1, 354.474339
r, s, s, 1048576, 1, 1, 358.060725
r, s, r, 1048576, 1, 1, 360.439083
w, s, s, 1048576, 1, 1, 351.135125
w, s, r, 1048576, 1, 1, 353.153960
r, s, s, 1048576, 1, 1, 361.758065
r, s, r, 1048576, 1, 1, 357.218932
w, s, s, 10485760, 1, 1, 380.950482
w, s, r, 10485760, 1, 1, 379.957568
r, s, s, 10485760, 1, 1, 414.999885
r, s, r, 10485760, 1, 1, 437.612959
w, s, s, 10485760, 1, 1, 384.160842
w, s, r, 10485760, 1, 1, 380.733103
r, s, s, 10485760, 1, 1, 413.720746
r, s, r, 10485760, 1, 1, 409.542539
r, a, s, 1048576, 1, 0, 408.056345
r, a, r, 1048576, 1, 0, 308.832888
r, a, s, 1048576, 1, 0, 394.443498
r, a, r, 1048576, 1, 0, 309.321274
r, a, s, 1048576, 15, 0, 420.313755
r, a, r, 1048576, 15, 0, 304.620678
r, a, s, 1048576, 15, 0, 422.202956
r, a, r, 1048576, 15, 0, 302.115987
r, a, s, 1048576, 31, 0, 413.276872
r, a, r, 1048576, 31, 0, 303.924126
r, a, s, 1048576, 31, 0, 420.287038
r, a, r, 1048576, 31, 0, 303.291217
r, a, s, 1048576, 62, 0, 401.654737
r, a, r, 1048576, 62, 0, 303.465206
r, a, s, 1048576, 62, 0, 406.490515
r, a, r, 1048576, 62, 0, 310.407448
r, a, s, 10485760, 1, 0, 393.808970
r, a, r, 10485760, 1, 0, 331.558513
r, a, s, 10485760, 1, 0, 379.397867
r, a, r, 10485760, 1, 0, 331.399617
r, a, s, 10485760, 15, 0, 358.568726
r, a, r, 10485760, 15, 0, 332.064972
r, a, s, 10485760, 15, 0, 387.386321
r, a, r, 10485760, 15, 0, 324.767027
r, a, s, 10485760, 31, 0, 362.403141
r, a, r, 10485760, 31, 0, 323.417687
r, a, s, 10485760, 31, 0, 372.614841
r, a, r, 10485760, 31, 0, 323.918630
r, a, s, 10485760, 62, 0, 344.951568
r, a, r, 10485760, 62, 0, 318.691070
r, a, s, 10485760, 62, 0, 334.560157
r, a, r, 10485760, 62, 0, 314.352141
r, a, s, 1048576, 1, 1, 392.808061
r, a, r, 1048576, 1, 1, 307.778155
r, a, s, 1048576, 1, 1, 388.637215
r, a, r, 1048576, 1, 1, 306.364614
r, a, s, 1048576, 15, 1, 462.138375
r, a, r, 1048576, 15, 1, 302.138611
r, a, s, 1048576, 15, 1, 466.470772
r, a, r, 1048576, 15, 1, 304.751423
r, a, s, 1048576, 31, 1, 427.368307
r, a, r, 1048576, 31, 1, 302.325834
r, a, s, 1048576, 31, 1, 442.694137
r, a, r, 1048576, 31, 1, 300.754772
r, a, s, 1048576, 62, 1, 448.862924
r, a, r, 1048576, 62, 1, 304.574325
r, a, s, 1048576, 62, 1, 433.764501
r, a, r, 1048576, 62, 1, 300.806967
r, a, s, 10485760, 1, 1, 454.148744
r, a, r, 10485760, 1, 1, 324.682943
r, a, s, 10485760, 1, 1, 455.070399
r, a, r, 10485760, 1, 1, 323.266298
r, a, s, 10485760, 15, 1, 438.089484
r, a, r, 10485760, 15, 1, 324.849264
r, a, s, 10485760, 15, 1, 432.414615
r, a, r, 10485760, 15, 1, 315.828929
r, a, s, 10485760, 31, 1, 462.051998
r, a, r, 10485760, 31, 1, 321.239494
r, a, s, 10485760, 31, 1, 444.630034
r, a, r, 10485760, 31, 1, 317.721463
r, a, s, 10485760, 62, 1, 444.072671
r, a, r, 10485760, 62, 1, 310.434677
r, a, s, 10485760, 62, 1, 443.907841
r, a, r, 10485760, 62, 1, 310.641938
