1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 4.06553 s, 258 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 3.14361 s, 334 MB/s
2015-09-20 21:01:02.317869
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.92238 s, 359 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 3.50838 s, 299 MB/s
2015-09-20 21:01:11.617287
w, s, s, 1048576, 1, 0, 333.875399
w, s, r, 1048576, 1, 0, 339.706088
r, s, s, 1048576, 1, 0, 348.140562
r, s, r, 1048576, 1, 0, 316.663970
w, s, s, 1048576, 1, 0, 333.232496
w, s, r, 1048576, 1, 0, 337.089071
r, s, s, 1048576, 1, 0, 290.177984
r, s, r, 1048576, 1, 0, 360.937545
w, s, s, 10485760, 1, 0, 319.122333
w, s, r, 10485760, 1, 0, 322.684716
r, s, s, 10485760, 1, 0, 354.006519
r, s, r, 10485760, 1, 0, 360.156949
w, s, s, 10485760, 1, 0, 318.493862
w, s, r, 10485760, 1, 0, 322.377942
r, s, s, 10485760, 1, 0, 314.215391
r, s, r, 10485760, 1, 0, 310.838976
w, s, s, 1048576, 1, 1, 264.488505
w, s, r, 1048576, 1, 1, 302.037342
r, s, s, 1048576, 1, 1, 394.064038
r, s, r, 1048576, 1, 1, 384.512063
w, s, s, 1048576, 1, 1, 264.734059
w, s, r, 1048576, 1, 1, 253.861950
r, s, s, 1048576, 1, 1, 295.003143
r, s, r, 1048576, 1, 1, 289.892715
w, s, s, 10485760, 1, 1, 350.720346
w, s, r, 10485760, 1, 1, 363.107757
r, s, s, 10485760, 1, 1, 183.164130
r, s, r, 10485760, 1, 1, 195.471648
w, s, s, 10485760, 1, 1, 366.588776
w, s, r, 10485760, 1, 1, 350.181545
r, s, s, 10485760, 1, 1, 150.259826
r, s, r, 10485760, 1, 1, 149.801244
r, a, s, 1048576, 1, 0, 314.701780
r, a, r, 1048576, 1, 0, 301.101440
r, a, s, 1048576, 1, 0, 385.706687
r, a, r, 1048576, 1, 0, 360.984477
r, a, s, 1048576, 15, 0, 372.568943
r, a, r, 1048576, 15, 0, 336.011414
r, a, s, 1048576, 15, 0, 368.047099
r, a, r, 1048576, 15, 0, 346.340297
r, a, s, 1048576, 31, 0, 369.086469
r, a, r, 1048576, 31, 0, 339.496497
r, a, s, 1048576, 31, 0, 372.015702
r, a, r, 1048576, 31, 0, 342.155457
r, a, s, 1048576, 62, 0, 368.357152
r, a, r, 1048576, 62, 0, 330.755207
r, a, s, 1048576, 62, 0, 335.167769
r, a, r, 1048576, 62, 0, 317.984972
r, a, s, 10485760, 1, 0, 362.579543
r, a, r, 10485760, 1, 0, 372.615656
r, a, s, 10485760, 1, 0, 375.020179
r, a, r, 10485760, 1, 0, 367.100059
r, a, s, 10485760, 15, 0, 353.998264
r, a, r, 10485760, 15, 0, 376.432188
r, a, s, 10485760, 15, 0, 369.588727
r, a, r, 10485760, 15, 0, 364.254261
r, a, s, 10485760, 31, 0, 321.691579
r, a, r, 10485760, 31, 0, 345.536384
r, a, s, 10485760, 31, 0, 366.649624
r, a, r, 10485760, 31, 0, 349.912595
r, a, s, 10485760, 62, 0, 254.114216
r, a, r, 10485760, 62, 0, 318.241467
r, a, s, 10485760, 62, 0, 343.852164
r, a, r, 10485760, 62, 0, 356.226525
r, a, s, 1048576, 1, 1, 449.580940
r, a, r, 1048576, 1, 1, 349.228303
r, a, s, 1048576, 1, 1, 474.127885
r, a, r, 1048576, 1, 1, 388.036233
r, a, s, 1048576, 15, 1, 442.141717
r, a, r, 1048576, 15, 1, 369.118050
r, a, s, 1048576, 15, 1, 426.676766
r, a, r, 1048576, 15, 1, 367.251853
r, a, s, 1048576, 31, 1, 436.382123
r, a, r, 1048576, 31, 1, 371.159069
r, a, s, 1048576, 31, 1, 437.027386
r, a, r, 1048576, 31, 1, 350.088935
r, a, s, 1048576, 62, 1, 405.027647
r, a, r, 1048576, 62, 1, 364.701574
r, a, s, 1048576, 62, 1, 426.821815
r, a, r, 1048576, 62, 1, 365.898801
r, a, s, 10485760, 1, 1, 207.733673
r, a, r, 10485760, 1, 1, 398.283803
r, a, s, 10485760, 1, 1, 204.530144
r, a, r, 10485760, 1, 1, 396.449822
r, a, s, 10485760, 15, 1, 413.475620
r, a, r, 10485760, 15, 1, 395.506977
r, a, s, 10485760, 15, 1, 409.063647
r, a, r, 10485760, 15, 1, 394.821330
r, a, s, 10485760, 31, 1, 373.075699
r, a, r, 10485760, 31, 1, 351.857682
r, a, s, 10485760, 31, 1, 354.531055
r, a, r, 10485760, 31, 1, 387.498168
r, a, s, 10485760, 62, 1, 329.142322
r, a, r, 10485760, 62, 1, 369.000742
r, a, s, 10485760, 62, 1, 372.332690
r, a, r, 10485760, 62, 1, 368.682322
