1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 4.09334 s, 256 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 3.13771 s, 334 MB/s
2015-09-20 21:01:02.317851
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.92167 s, 359 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 3.51688 s, 298 MB/s
2015-09-20 21:01:11.617269
w, s, s, 1048576, 1, 0, 342.216745
w, s, r, 1048576, 1, 0, 344.473168
r, s, s, 1048576, 1, 0, 410.760421
r, s, r, 1048576, 1, 0, 375.646688
w, s, s, 1048576, 1, 0, 335.635666
w, s, r, 1048576, 1, 0, 340.607650
r, s, s, 1048576, 1, 0, 406.768398
r, s, r, 1048576, 1, 0, 379.352467
w, s, s, 10485760, 1, 0, 318.608641
w, s, r, 10485760, 1, 0, 322.482998
r, s, s, 10485760, 1, 0, 389.837943
r, s, r, 10485760, 1, 0, 391.919160
w, s, s, 10485760, 1, 0, 324.226520
w, s, r, 10485760, 1, 0, 329.645627
r, s, s, 10485760, 1, 0, 400.381105
r, s, r, 10485760, 1, 0, 392.747569
w, s, s, 1048576, 1, 1, 305.316900
w, s, r, 1048576, 1, 1, 290.256907
r, s, s, 1048576, 1, 1, 397.270706
r, s, r, 1048576, 1, 1, 405.100826
w, s, s, 1048576, 1, 1, 286.743307
w, s, r, 1048576, 1, 1, 285.744831
r, s, s, 1048576, 1, 1, 332.405813
r, s, r, 1048576, 1, 1, 333.218624
w, s, s, 10485760, 1, 1, 362.505219
w, s, r, 10485760, 1, 1, 382.823521
r, s, s, 10485760, 1, 1, 184.773941
r, s, r, 10485760, 1, 1, 193.653442
w, s, s, 10485760, 1, 1, 373.740385
w, s, r, 10485760, 1, 1, 378.749262
r, s, s, 10485760, 1, 1, 152.236654
r, s, r, 10485760, 1, 1, 148.720621
r, a, r, 1048576, 31, 1, 346.392807
r, a, s, 1048576, 1, 0, 345.651941
r, a, r, 1048576, 1, 0, 331.323780
r, a, s, 1048576, 1, 0, 394.436070
r, a, r, 1048576, 1, 0, 364.267567
r, a, s, 1048576, 15, 0, 380.403849
r, a, r, 1048576, 15, 0, 339.023013
r, a, s, 1048576, 15, 0, 385.649290
r, a, r, 1048576, 15, 0, 347.381610
r, a, s, 1048576, 31, 0, 373.673318
r, a, r, 1048576, 31, 0, 345.408016
r, a, s, 1048576, 31, 0, 376.250732
r, a, r, 1048576, 31, 0, 347.513302
r, a, s, 1048576, 62, 0, 370.619620
r, a, r, 1048576, 62, 0, 335.723368
r, a, s, 1048576, 62, 0, 347.336651
r, a, r, 1048576, 62, 0, 323.360361
r, a, s, 10485760, 1, 0, 368.020870
r, a, r, 10485760, 1, 0, 375.622076
r, a, s, 10485760, 1, 0, 377.963008
r, a, r, 10485760, 1, 0, 377.472693
r, a, s, 10485760, 15, 0, 359.964565
r, a, r, 10485760, 15, 0, 378.204615
r, a, s, 10485760, 15, 0, 376.899388
r, a, r, 10485760, 15, 0, 370.778596
r, a, s, 10485760, 31, 0, 337.058445
r, a, r, 10485760, 31, 0, 353.446892
r, a, s, 10485760, 31, 0, 373.265971
r, a, r, 10485760, 31, 0, 358.985984
r, a, s, 10485760, 62, 0, 260.210714
r, a, r, 10485760, 62, 0, 328.285130
r, a, s, 10485760, 62, 0, 349.616653
r, a, r, 10485760, 62, 0, 357.754405
r, a, s, 1048576, 1, 1, 448.347054
r, a, r, 1048576, 1, 1, 350.211599
r, a, s, 1048576, 1, 1, 468.109554
r, a, r, 1048576, 1, 1, 359.923284
r, a, s, 1048576, 15, 1, 433.688852
r, a, r, 1048576, 15, 1, 343.134676
r, a, s, 1048576, 15, 1, 429.659036
r, a, r, 1048576, 15, 1, 346.795102
r, a, s, 1048576, 31, 1, 432.966736
r, a, r, 1048576, 31, 1, 364.666108
r, a, s, 1048576, 31, 1, 431.187046
r, a, r, 1048576, 31, 1, 346.392807
r, a, s, 1048576, 62, 1, 405.239846
r, a, r, 1048576, 62, 1, 358.469451
r, a, s, 1048576, 62, 1, 425.051052
r, a, r, 1048576, 62, 1, 363.647786
r, a, s, 10485760, 1, 1, 207.200912
r, a, r, 10485760, 1, 1, 390.928653
r, a, s, 10485760, 1, 1, 204.014077
r, a, r, 10485760, 1, 1, 396.931045
r, a, s, 10485760, 15, 1, 412.676159
r, a, r, 10485760, 15, 1, 383.107412
r, a, s, 10485760, 15, 1, 409.069372
r, a, r, 10485760, 15, 1, 383.099538
r, a, s, 10485760, 31, 1, 373.757125
r, a, r, 10485760, 31, 1, 346.157115
r, a, s, 10485760, 31, 1, 353.362539
r, a, r, 10485760, 31, 1, 379.030805
r, a, s, 10485760, 62, 1, 326.940420
r, a, r, 10485760, 62, 1, 361.589278
r, a, s, 10485760, 62, 1, 371.822937
r, a, r, 10485760, 62, 1, 361.419085
