1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.09766 s, 500 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 3.17633 s, 330 MB/s
2015-08-29 02:55:03.927925
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.54851 s, 411 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 3.16904 s, 331 MB/s
2015-08-29 02:55:11.279187
w, s, s, 1048576, 1, 0, 348.941805
w, s, r, 1048576, 1, 0, 349.987391
r, s, s, 1048576, 1, 0, 279.751148
r, s, r, 1048576, 1, 0, 267.011909
w, s, s, 1048576, 1, 0, 329.510230
w, s, r, 1048576, 1, 0, 341.644914
r, s, s, 1048576, 1, 0, 291.119936
r, s, r, 1048576, 1, 0, 273.278110
w, s, s, 10485760, 1, 0, 342.970959
w, s, r, 10485760, 1, 0, 332.776388
r, s, s, 10485760, 1, 0, 291.025942
r, s, r, 10485760, 1, 0, 280.485546
w, s, s, 10485760, 1, 0, 336.517094
w, s, r, 10485760, 1, 0, 336.088239
r, s, s, 10485760, 1, 0, 301.941263
r, s, r, 10485760, 1, 0, 280.579935
w, s, s, 1048576, 1, 1, 317.069963
w, s, r, 1048576, 1, 1, 319.685212
r, s, s, 1048576, 1, 1, 324.296884
r, s, r, 1048576, 1, 1, 317.321903
w, s, s, 1048576, 1, 1, 321.087238
w, s, r, 1048576, 1, 1, 318.812563
r, s, s, 1048576, 1, 1, 321.259200
r, s, r, 1048576, 1, 1, 321.023261
w, s, s, 10485760, 1, 1, 372.883432
w, s, r, 10485760, 1, 1, 369.253124
r, s, s, 10485760, 1, 1, 402.590612
r, s, r, 10485760, 1, 1, 399.541764
w, s, s, 10485760, 1, 1, 373.432103
w, s, r, 10485760, 1, 1, 370.262166
r, s, s, 10485760, 1, 1, 398.804342
r, s, r, 10485760, 1, 1, 403.913156
r, a, s, 1048576, 1, 0, 284.709425
r, a, r, 1048576, 1, 0, 273.193533
r, a, s, 1048576, 1, 0, 290.019705
r, a, r, 1048576, 1, 0, 273.834948
r, a, s, 1048576, 15, 0, 298.883213
r, a, r, 1048576, 15, 0, 269.808812
r, a, s, 1048576, 15, 0, 304.393248
r, a, r, 1048576, 15, 0, 270.660871
r, a, s, 1048576, 31, 0, 273.006232
r, a, r, 1048576, 31, 0, 254.528520
r, a, s, 1048576, 31, 0, 274.925717
r, a, r, 1048576, 31, 0, 260.804820
r, a, s, 1048576, 62, 0, 272.886665
r, a, r, 1048576, 62, 0, 255.135590
r, a, s, 1048576, 62, 0, 275.658022
r, a, r, 1048576, 62, 0, 253.078351
r, a, s, 10485760, 1, 0, 269.913733
r, a, r, 10485760, 1, 0, 263.623520
r, a, s, 10485760, 1, 0, 271.710955
r, a, r, 10485760, 1, 0, 262.600635
r, a, s, 10485760, 15, 0, 267.945241
r, a, r, 10485760, 15, 0, 263.217753
r, a, s, 10485760, 15, 0, 268.699842
r, a, r, 10485760, 15, 0, 259.402018
r, a, s, 10485760, 31, 0, 290.407384
r, a, r, 10485760, 31, 0, 279.532067
r, a, s, 10485760, 31, 0, 294.561961
r, a, r, 10485760, 31, 0, 282.205053
r, a, s, 10485760, 62, 0, 280.891799
r, a, r, 10485760, 62, 0, 272.878713
r, a, s, 10485760, 62, 0, 275.720896
r, a, r, 10485760, 62, 0, 275.539405
r, a, s, 1048576, 1, 1, 350.980965
r, a, r, 1048576, 1, 1, 272.789167
r, a, s, 1048576, 1, 1, 393.168035
r, a, r, 1048576, 1, 1, 308.333151
r, a, s, 1048576, 15, 1, 467.664878
r, a, r, 1048576, 15, 1, 305.662447
r, a, s, 1048576, 15, 1, 465.934834
r, a, r, 1048576, 15, 1, 305.620853
r, a, s, 1048576, 31, 1, 430.512803
r, a, r, 1048576, 31, 1, 309.092838
r, a, s, 1048576, 31, 1, 432.069935
r, a, r, 1048576, 31, 1, 305.116210
r, a, s, 1048576, 62, 1, 430.884942
r, a, r, 1048576, 62, 1, 305.391477
r, a, s, 1048576, 62, 1, 431.214947
r, a, r, 1048576, 62, 1, 301.853375
r, a, s, 10485760, 1, 1, 457.059871
r, a, r, 10485760, 1, 1, 327.269557
r, a, s, 10485760, 1, 1, 457.610001
r, a, r, 10485760, 1, 1, 329.277101
r, a, s, 10485760, 15, 1, 436.552248
r, a, r, 10485760, 15, 1, 320.657163
r, a, s, 10485760, 15, 1, 444.227792
r, a, r, 10485760, 15, 1, 322.093998
r, a, s, 10485760, 31, 1, 438.656965
r, a, r, 10485760, 31, 1, 315.676171
r, a, s, 10485760, 31, 1, 437.400898
r, a, r, 10485760, 31, 1, 318.462206
r, a, s, 10485760, 62, 1, 440.051660
r, a, r, 10485760, 62, 1, 312.066862
r, a, s, 10485760, 62, 1, 441.517612
r, a, r, 10485760, 62, 1, 313.600900
