1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.04109 s, 514 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.77587 s, 378 MB/s
2015-11-03 01:33:33.640668
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 3.17678 s, 330 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.7806 s, 377 MB/s
2015-11-03 01:33:40.493165
w, s, s, 1048576, 1, 0, 392.130431
w, s, r, 1048576, 1, 0, 395.260803
r, s, s, 1048576, 1, 0, 296.709076
r, s, r, 1048576, 1, 0, 290.263500
w, s, s, 1048576, 1, 0, 388.619756
w, s, r, 1048576, 1, 0, 389.873268
r, s, s, 1048576, 1, 0, 294.932819
r, s, r, 1048576, 1, 0, 289.521127
w, s, s, 10485760, 1, 0, 373.825968
w, s, r, 10485760, 1, 0, 388.654304
r, s, s, 10485760, 1, 0, 291.749051
r, s, r, 10485760, 1, 0, 295.018645
w, s, s, 10485760, 1, 0, 381.292750
w, s, r, 10485760, 1, 0, 377.677924
r, s, s, 10485760, 1, 0, 275.310154
r, s, r, 10485760, 1, 0, 270.390918
w, s, s, 1048576, 1, 1, 367.940975
w, s, r, 1048576, 1, 1, 377.743907
r, s, s, 1048576, 1, 1, 337.538813
r, s, r, 1048576, 1, 1, 339.922614
w, s, s, 1048576, 1, 1, 379.886051
w, s, r, 1048576, 1, 1, 382.552299
r, s, s, 1048576, 1, 1, 336.078826
r, s, r, 1048576, 1, 1, 336.356364
w, s, s, 10485760, 1, 1, 409.095845
w, s, r, 10485760, 1, 1, 405.959506
r, s, s, 10485760, 1, 1, 398.183358
r, s, r, 10485760, 1, 1, 397.840738
w, s, s, 10485760, 1, 1, 404.132573
w, s, r, 10485760, 1, 1, 398.103633
r, s, s, 10485760, 1, 1, 419.769611
r, s, r, 10485760, 1, 1, 415.110587
r, a, s, 1048576, 1, 0, 295.586315
r, a, r, 1048576, 1, 0, 289.632585
r, a, s, 1048576, 1, 0, 297.380168
r, a, r, 1048576, 1, 0, 285.808106
r, a, s, 1048576, 15, 0, 292.313973
r, a, r, 1048576, 15, 0, 284.633451
r, a, s, 1048576, 15, 0, 289.720414
r, a, r, 1048576, 15, 0, 280.157275
r, a, s, 1048576, 31, 0, 293.362282
r, a, r, 1048576, 31, 0, 283.343078
r, a, s, 1048576, 31, 0, 292.923142
r, a, r, 1048576, 31, 0, 282.690881
r, a, s, 1048576, 62, 0, 292.158914
r, a, r, 1048576, 62, 0, 282.464304
r, a, s, 1048576, 62, 0, 289.727227
r, a, r, 1048576, 62, 0, 283.259297
r, a, s, 10485760, 1, 0, 291.435578
r, a, r, 10485760, 1, 0, 292.524136
r, a, s, 10485760, 1, 0, 292.933966
r, a, r, 10485760, 1, 0, 290.551560
r, a, s, 10485760, 15, 0, 289.412576
r, a, r, 10485760, 15, 0, 289.859852
r, a, s, 10485760, 15, 0, 290.091396
r, a, r, 10485760, 15, 0, 286.658609
r, a, s, 10485760, 31, 0, 286.449382
r, a, r, 10485760, 31, 0, 287.378703
r, a, s, 10485760, 31, 0, 284.728911
r, a, r, 10485760, 31, 0, 286.940017
r, a, s, 10485760, 62, 0, 283.744116
r, a, r, 10485760, 62, 0, 282.090688
r, a, s, 10485760, 62, 0, 283.351516
r, a, r, 10485760, 62, 0, 279.753980
r, a, s, 1048576, 1, 1, 342.541927
r, a, r, 1048576, 1, 1, 285.170876
r, a, s, 1048576, 1, 1, 344.072823
r, a, r, 1048576, 1, 1, 283.130792
r, a, s, 1048576, 15, 1, 435.235427
r, a, r, 1048576, 15, 1, 279.565332
r, a, s, 1048576, 15, 1, 440.712335
r, a, r, 1048576, 15, 1, 283.412118
r, a, s, 1048576, 31, 1, 433.297665
r, a, r, 1048576, 31, 1, 282.661977
r, a, s, 1048576, 31, 1, 436.955260
r, a, r, 1048576, 31, 1, 281.755692
r, a, s, 1048576, 62, 1, 478.039428
r, a, r, 1048576, 62, 1, 324.301543
r, a, s, 1048576, 62, 1, 478.249835
r, a, r, 1048576, 62, 1, 324.827693
r, a, s, 10485760, 1, 1, 467.536318
r, a, r, 10485760, 1, 1, 334.538837
r, a, s, 10485760, 1, 1, 466.577678
r, a, r, 10485760, 1, 1, 334.087102
r, a, s, 10485760, 15, 1, 477.483892
r, a, r, 10485760, 15, 1, 330.762829
r, a, s, 10485760, 15, 1, 474.846977
r, a, r, 10485760, 15, 1, 330.358211
r, a, s, 10485760, 31, 1, 475.997889
r, a, r, 10485760, 31, 1, 326.078679
r, a, s, 10485760, 31, 1, 476.592925
r, a, r, 10485760, 31, 1, 327.878179
r, a, s, 10485760, 62, 1, 477.055652
r, a, r, 10485760, 62, 1, 323.813016
r, a, s, 10485760, 62, 1, 477.535980
r, a, r, 10485760, 62, 1, 324.480899
