1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.09234 s, 501 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 3.12555 s, 335 MB/s
2015-08-29 02:55:03.759845
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.84054 s, 369 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 3.29861 s, 318 MB/s
2015-08-29 02:55:11.057598
w, s, s, 1048576, 1, 0, 351.284233
w, s, r, 1048576, 1, 0, 355.262856
r, s, s, 1048576, 1, 0, 283.102327
r, s, r, 1048576, 1, 0, 267.831531
w, s, s, 1048576, 1, 0, 330.570655
w, s, r, 1048576, 1, 0, 342.244414
r, s, s, 1048576, 1, 0, 294.894265
r, s, r, 1048576, 1, 0, 274.257754
w, s, s, 10485760, 1, 0, 350.025410
w, s, r, 10485760, 1, 0, 345.655246
r, s, s, 10485760, 1, 0, 291.552893
r, s, r, 10485760, 1, 0, 286.069311
w, s, s, 10485760, 1, 0, 340.553086
w, s, r, 10485760, 1, 0, 334.167546
r, s, s, 10485760, 1, 0, 297.739743
r, s, r, 10485760, 1, 0, 295.203049
w, s, s, 1048576, 1, 1, 318.669354
w, s, r, 1048576, 1, 1, 320.886040
r, s, s, 1048576, 1, 1, 325.866718
r, s, r, 1048576, 1, 1, 329.600462
w, s, s, 1048576, 1, 1, 321.868788
w, s, r, 1048576, 1, 1, 323.112310
r, s, s, 1048576, 1, 1, 327.725983
r, s, r, 1048576, 1, 1, 328.038122
w, s, s, 10485760, 1, 1, 378.167718
w, s, r, 10485760, 1, 1, 374.722626
r, s, s, 10485760, 1, 1, 401.073012
r, s, r, 10485760, 1, 1, 404.768849
w, s, s, 10485760, 1, 1, 372.605405
w, s, r, 10485760, 1, 1, 387.365761
r, s, s, 10485760, 1, 1, 402.920700
r, s, r, 10485760, 1, 1, 407.165062
r, a, s, 1048576, 1, 0, 295.658824
r, a, r, 1048576, 1, 0, 273.313460
r, a, s, 1048576, 1, 0, 295.631893
r, a, r, 1048576, 1, 0, 273.511619
r, a, s, 1048576, 15, 0, 303.670488
r, a, r, 1048576, 15, 0, 268.510542
r, a, s, 1048576, 15, 0, 302.369159
r, a, r, 1048576, 15, 0, 269.775588
r, a, s, 1048576, 31, 0, 300.788459
r, a, r, 1048576, 31, 0, 268.255962
r, a, s, 1048576, 31, 0, 312.802931
r, a, r, 1048576, 31, 0, 269.721952
r, a, s, 1048576, 62, 0, 307.845099
r, a, r, 1048576, 62, 0, 267.824370
r, a, s, 1048576, 62, 0, 311.685949
r, a, r, 1048576, 62, 0, 270.278487
r, a, s, 10485760, 1, 0, 304.241938
r, a, r, 10485760, 1, 0, 288.746703
r, a, s, 10485760, 1, 0, 302.044799
r, a, r, 10485760, 1, 0, 289.286297
r, a, s, 10485760, 15, 0, 293.102022
r, a, r, 10485760, 15, 0, 289.954021
r, a, s, 10485760, 15, 0, 302.634666
r, a, r, 10485760, 15, 0, 289.630876
r, a, s, 10485760, 31, 0, 295.809334
r, a, r, 10485760, 31, 0, 284.684256
r, a, s, 10485760, 31, 0, 268.310993
r, a, r, 10485760, 31, 0, 263.794041
r, a, s, 10485760, 62, 0, 263.301599
r, a, r, 10485760, 62, 0, 261.383383
r, a, s, 10485760, 62, 0, 263.327754
r, a, r, 10485760, 62, 0, 260.365620
r, a, s, 1048576, 1, 1, 346.984351
r, a, r, 1048576, 1, 1, 255.529242
r, a, s, 1048576, 1, 1, 348.512849
r, a, r, 1048576, 1, 1, 253.959421
r, a, s, 1048576, 15, 1, 439.278278
r, a, r, 1048576, 15, 1, 282.341402
r, a, s, 1048576, 15, 1, 467.091702
r, a, r, 1048576, 15, 1, 303.404154
r, a, s, 1048576, 31, 1, 443.717415
r, a, r, 1048576, 31, 1, 308.889701
r, a, s, 1048576, 31, 1, 436.768410
r, a, r, 1048576, 31, 1, 304.722356
r, a, s, 1048576, 62, 1, 444.536805
r, a, r, 1048576, 62, 1, 301.839094
r, a, s, 1048576, 62, 1, 439.507198
r, a, r, 1048576, 62, 1, 303.533404
r, a, s, 10485760, 1, 1, 453.579912
r, a, r, 10485760, 1, 1, 334.307284
r, a, s, 10485760, 1, 1, 455.884842
r, a, r, 10485760, 1, 1, 334.554648
r, a, s, 10485760, 15, 1, 447.888980
r, a, r, 10485760, 15, 1, 330.295095
r, a, s, 10485760, 15, 1, 449.197333
r, a, r, 10485760, 15, 1, 327.227398
r, a, s, 10485760, 31, 1, 449.632441
r, a, r, 10485760, 31, 1, 324.948864
r, a, s, 10485760, 31, 1, 450.648582
r, a, r, 10485760, 31, 1, 322.818757
r, a, s, 10485760, 62, 1, 457.434221
r, a, r, 10485760, 62, 1, 315.146642
r, a, s, 10485760, 62, 1, 454.202232
r, a, r, 10485760, 62, 1, 318.936690
