1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.14045 s, 490 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 3.10865 s, 337 MB/s
2015-08-29 02:55:03.715864
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.41569 s, 434 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 3.06173 s, 342 MB/s
2015-08-29 02:55:11.026774
w, s, s, 1048576, 1, 0, 345.373994
w, s, r, 1048576, 1, 0, 342.483443
r, s, s, 1048576, 1, 0, 287.139400
r, s, r, 1048576, 1, 0, 277.287524
w, s, s, 1048576, 1, 0, 341.320741
w, s, r, 1048576, 1, 0, 364.494857
r, s, s, 1048576, 1, 0, 300.750442
r, s, r, 1048576, 1, 0, 290.675594
w, s, s, 10485760, 1, 0, 331.326047
w, s, r, 10485760, 1, 0, 362.685390
r, s, s, 10485760, 1, 0, 280.086528
r, s, r, 10485760, 1, 0, 284.007371
w, s, s, 10485760, 1, 0, 337.010537
w, s, r, 10485760, 1, 0, 344.093065
r, s, s, 10485760, 1, 0, 294.683444
r, s, r, 10485760, 1, 0, 288.702209
w, s, s, 1048576, 1, 1, 344.587334
w, s, r, 1048576, 1, 1, 348.810625
r, s, s, 1048576, 1, 1, 344.844196
r, s, r, 1048576, 1, 1, 347.260486
w, s, s, 1048576, 1, 1, 346.159430
w, s, r, 1048576, 1, 1, 352.382720
r, s, s, 1048576, 1, 1, 349.621456
r, s, r, 1048576, 1, 1, 349.968754
w, s, s, 10485760, 1, 1, 392.603646
w, s, r, 10485760, 1, 1, 390.497387
r, s, s, 10485760, 1, 1, 423.513389
r, s, r, 10485760, 1, 1, 425.302414
w, s, s, 10485760, 1, 1, 390.821324
w, s, r, 10485760, 1, 1, 393.143939
r, s, s, 10485760, 1, 1, 417.363785
r, s, r, 10485760, 1, 1, 424.650142
r, a, s, 1048576, 1, 0, 291.303958
r, a, r, 1048576, 1, 0, 281.975430
r, a, s, 1048576, 1, 0, 292.488431
r, a, r, 1048576, 1, 0, 282.321948
r, a, s, 1048576, 15, 0, 297.072441
r, a, r, 1048576, 15, 0, 278.486684
r, a, s, 1048576, 15, 0, 295.318148
r, a, r, 1048576, 15, 0, 279.775966
r, a, s, 1048576, 31, 0, 295.240924
r, a, r, 1048576, 31, 0, 278.539374
r, a, s, 1048576, 31, 0, 292.992564
r, a, r, 1048576, 31, 0, 278.686228
r, a, s, 1048576, 62, 0, 295.961884
r, a, r, 1048576, 62, 0, 277.333236
r, a, s, 1048576, 62, 0, 293.321184
r, a, r, 1048576, 62, 0, 279.420953
r, a, s, 10485760, 1, 0, 290.948186
r, a, r, 10485760, 1, 0, 287.573302
r, a, s, 10485760, 1, 0, 289.355652
r, a, r, 10485760, 1, 0, 287.275177
r, a, s, 10485760, 15, 0, 291.220999
r, a, r, 10485760, 15, 0, 292.665503
r, a, s, 10485760, 15, 0, 290.741319
r, a, r, 10485760, 15, 0, 286.258551
r, a, s, 10485760, 31, 0, 290.636306
r, a, r, 10485760, 31, 0, 284.588516
r, a, s, 10485760, 31, 0, 286.193363
r, a, r, 10485760, 31, 0, 287.768826
r, a, s, 10485760, 62, 0, 285.096464
r, a, r, 10485760, 62, 0, 280.505334
r, a, s, 10485760, 62, 0, 283.444644
r, a, r, 10485760, 62, 0, 282.463094
r, a, s, 1048576, 1, 1, 358.329965
r, a, r, 1048576, 1, 1, 264.650759
r, a, s, 1048576, 1, 1, 346.536637
r, a, r, 1048576, 1, 1, 284.242167
r, a, s, 1048576, 15, 1, 455.850716
r, a, r, 1048576, 15, 1, 296.991437
r, a, s, 1048576, 15, 1, 465.709996
r, a, r, 1048576, 15, 1, 316.823582
r, a, s, 1048576, 31, 1, 453.471391
r, a, r, 1048576, 31, 1, 315.864119
r, a, s, 1048576, 31, 1, 453.715114
r, a, r, 1048576, 31, 1, 316.003203
r, a, s, 1048576, 62, 1, 452.343566
r, a, r, 1048576, 62, 1, 314.595132
r, a, s, 1048576, 62, 1, 452.246545
r, a, r, 1048576, 62, 1, 316.198827
r, a, s, 10485760, 1, 1, 454.896955
r, a, r, 10485760, 1, 1, 328.242310
r, a, s, 10485760, 1, 1, 454.774840
r, a, r, 10485760, 1, 1, 331.968963
r, a, s, 10485760, 15, 1, 453.018585
r, a, r, 10485760, 15, 1, 326.958535
r, a, s, 10485760, 15, 1, 453.020389
r, a, r, 10485760, 15, 1, 331.873602
r, a, s, 10485760, 31, 1, 459.001223
r, a, r, 10485760, 31, 1, 324.248280
r, a, s, 10485760, 31, 1, 453.730965
r, a, r, 10485760, 31, 1, 324.763544
r, a, s, 10485760, 62, 1, 454.655532
r, a, r, 10485760, 62, 1, 319.305507
r, a, s, 10485760, 62, 1, 455.683327
r, a, r, 10485760, 62, 1, 318.814699
