1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.0638 s, 508 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.90174 s, 361 MB/s
2015-10-09 17:24:56.234111
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.57316 s, 408 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 3.16815 s, 331 MB/s
2015-10-09 17:25:03.292726
w, s, s, 1048576, 1, 0, 364.266324
w, s, r, 1048576, 1, 0, 396.584595
r, s, s, 1048576, 1, 0, 325.362807
r, s, r, 1048576, 1, 0, 305.565382
w, s, s, 1048576, 1, 0, 383.114050
w, s, r, 1048576, 1, 0, 365.060280
r, s, s, 1048576, 1, 0, 325.287865
r, s, r, 1048576, 1, 0, 309.009116
w, s, s, 10485760, 1, 0, 376.763940
w, s, r, 10485760, 1, 0, 359.603840
r, s, s, 10485760, 1, 0, 335.230027
r, s, r, 10485760, 1, 0, 314.497692
w, s, s, 10485760, 1, 0, 374.968964
w, s, r, 10485760, 1, 0, 387.389401
r, s, s, 10485760, 1, 0, 349.879794
r, s, r, 10485760, 1, 0, 320.817705
w, s, s, 1048576, 1, 1, 388.205153
w, s, r, 1048576, 1, 1, 398.373182
r, s, s, 1048576, 1, 1, 362.607670
r, s, r, 1048576, 1, 1, 362.997430
w, s, s, 1048576, 1, 1, 400.176153
w, s, r, 1048576, 1, 1, 403.295674
r, s, s, 1048576, 1, 1, 361.886111
r, s, r, 1048576, 1, 1, 367.189856
w, s, s, 10485760, 1, 1, 423.426431
w, s, r, 10485760, 1, 1, 422.682557
r, s, s, 10485760, 1, 1, 436.287054
r, s, r, 10485760, 1, 1, 439.311556
w, s, s, 10485760, 1, 1, 421.688338
w, s, r, 10485760, 1, 1, 426.074864
r, s, s, 10485760, 1, 1, 433.318126
r, s, r, 10485760, 1, 1, 430.142424
r, a, s, 1048576, 1, 0, 314.681916
r, a, r, 1048576, 1, 0, 300.787639
r, a, s, 1048576, 1, 0, 309.874098
r, a, r, 1048576, 1, 0, 297.445130
r, a, s, 1048576, 15, 0, 311.158549
r, a, r, 1048576, 15, 0, 289.343897
r, a, s, 1048576, 15, 0, 326.641307
r, a, r, 1048576, 15, 0, 295.301592
r, a, s, 1048576, 31, 0, 318.142785
r, a, r, 1048576, 31, 0, 289.159802
r, a, s, 1048576, 31, 0, 321.637105
r, a, r, 1048576, 31, 0, 292.783447
r, a, s, 1048576, 62, 0, 319.982184
r, a, r, 1048576, 62, 0, 291.515848
r, a, s, 1048576, 62, 0, 338.845282
r, a, r, 1048576, 62, 0, 291.504957
r, a, s, 10485760, 1, 0, 313.438827
r, a, r, 10485760, 1, 0, 308.356829
r, a, s, 10485760, 1, 0, 309.003187
r, a, r, 10485760, 1, 0, 306.909973
r, a, s, 10485760, 15, 0, 318.883811
r, a, r, 10485760, 15, 0, 305.355324
r, a, s, 10485760, 15, 0, 321.668227
r, a, r, 10485760, 15, 0, 305.391241
r, a, s, 10485760, 31, 0, 312.205335
r, a, r, 10485760, 31, 0, 303.522886
r, a, s, 10485760, 31, 0, 307.010484
r, a, r, 10485760, 31, 0, 302.687829
r, a, s, 10485760, 62, 0, 299.929977
r, a, r, 10485760, 62, 0, 297.601333
r, a, s, 10485760, 62, 0, 300.360512
r, a, r, 10485760, 62, 0, 298.243534
r, a, s, 1048576, 1, 1, 369.336726
r, a, r, 1048576, 1, 1, 298.912289
r, a, s, 1048576, 1, 1, 370.150505
r, a, r, 1048576, 1, 1, 298.330513
r, a, s, 1048576, 15, 1, 460.785902
r, a, r, 1048576, 15, 1, 290.850322
r, a, s, 1048576, 15, 1, 459.644867
r, a, r, 1048576, 15, 1, 291.540739
r, a, s, 1048576, 31, 1, 454.714079
r, a, r, 1048576, 31, 1, 289.109044
r, a, s, 1048576, 31, 1, 458.043857
r, a, r, 1048576, 31, 1, 289.397062
r, a, s, 1048576, 62, 1, 453.228733
r, a, r, 1048576, 62, 1, 289.714102
r, a, s, 1048576, 62, 1, 447.146474
r, a, r, 1048576, 62, 1, 290.299961
r, a, s, 10485760, 1, 1, 442.559267
r, a, r, 10485760, 1, 1, 307.243925
r, a, s, 10485760, 1, 1, 441.562086
r, a, r, 10485760, 1, 1, 309.777956
r, a, s, 10485760, 15, 1, 453.923716
r, a, r, 10485760, 15, 1, 304.160824
r, a, s, 10485760, 15, 1, 457.495987
r, a, r, 10485760, 15, 1, 304.486209
r, a, s, 10485760, 31, 1, 455.647346
r, a, r, 10485760, 31, 1, 299.485329
r, a, s, 10485760, 31, 1, 452.990559
r, a, r, 10485760, 31, 1, 301.993262
r, a, s, 10485760, 62, 1, 445.656397
r, a, r, 10485760, 62, 1, 295.857234
r, a, s, 10485760, 62, 1, 454.663485
r, a, r, 10485760, 62, 1, 295.771625
