1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.08921 s, 502 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 3.12004 s, 336 MB/s
2015-08-26 16:32:56.124360
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.49978 s, 419 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 3.19442 s, 328 MB/s
2015-08-26 16:33:03.399628
w, s, s, 1048576, 1, 0, 348.738994
w, s, r, 1048576, 1, 0, 340.134741
r, s, s, 1048576, 1, 0, 285.025936
r, s, r, 1048576, 1, 0, 270.177051
w, s, s, 1048576, 1, 0, 343.077913
w, s, r, 1048576, 1, 0, 354.844134
r, s, s, 1048576, 1, 0, 283.314908
r, s, r, 1048576, 1, 0, 274.059771
w, s, s, 10485760, 1, 0, 337.808597
w, s, r, 10485760, 1, 0, 347.694041
r, s, s, 10485760, 1, 0, 286.992705
r, s, r, 10485760, 1, 0, 278.275057
w, s, s, 10485760, 1, 0, 344.902017
w, s, r, 10485760, 1, 0, 344.183163
r, s, s, 10485760, 1, 0, 309.222185
r, s, r, 10485760, 1, 0, 282.207408
w, s, s, 1048576, 1, 1, 319.477016
w, s, r, 1048576, 1, 1, 320.809405
r, s, s, 1048576, 1, 1, 326.929111
r, s, r, 1048576, 1, 1, 326.624029
w, s, s, 1048576, 1, 1, 315.082012
w, s, r, 1048576, 1, 1, 324.276525
r, s, s, 1048576, 1, 1, 321.193112
r, s, r, 1048576, 1, 1, 319.398032
w, s, s, 10485760, 1, 1, 370.218014
w, s, r, 10485760, 1, 1, 375.770936
r, s, s, 10485760, 1, 1, 403.612052
r, s, r, 10485760, 1, 1, 403.757275
w, s, s, 10485760, 1, 1, 373.659857
w, s, r, 10485760, 1, 1, 373.373958
r, s, s, 10485760, 1, 1, 400.338182
r, s, r, 10485760, 1, 1, 399.775617
r, a, s, 1048576, 1, 0, 289.977550
r, a, r, 1048576, 1, 0, 271.502310
r, a, s, 1048576, 1, 0, 298.421171
r, a, r, 1048576, 1, 0, 272.172700
r, a, s, 1048576, 15, 0, 311.204315
r, a, r, 1048576, 15, 0, 269.231935
r, a, s, 1048576, 15, 0, 304.919873
r, a, r, 1048576, 15, 0, 268.301558
r, a, s, 1048576, 31, 0, 302.159177
r, a, r, 1048576, 31, 0, 254.070254
r, a, s, 1048576, 31, 0, 278.839461
r, a, r, 1048576, 31, 0, 249.598258
r, a, s, 1048576, 62, 0, 276.046439
r, a, r, 1048576, 62, 0, 256.797721
r, a, s, 1048576, 62, 0, 274.799229
r, a, r, 1048576, 62, 0, 251.229987
r, a, s, 10485760, 1, 0, 279.627191
r, a, r, 10485760, 1, 0, 265.874553
r, a, s, 10485760, 1, 0, 268.894163
r, a, r, 10485760, 1, 0, 267.176581
r, a, s, 10485760, 15, 0, 271.911413
r, a, r, 10485760, 15, 0, 268.331841
r, a, s, 10485760, 15, 0, 274.643379
r, a, r, 10485760, 15, 0, 264.226394
r, a, s, 10485760, 31, 0, 282.978782
r, a, r, 10485760, 31, 0, 287.976901
r, a, s, 10485760, 31, 0, 291.862758
r, a, r, 10485760, 31, 0, 283.437158
r, a, s, 10485760, 62, 0, 281.418948
r, a, r, 10485760, 62, 0, 276.834988
r, a, s, 10485760, 62, 0, 280.753486
r, a, r, 10485760, 62, 0, 272.243189
r, a, s, 1048576, 1, 1, 359.293618
r, a, r, 1048576, 1, 1, 271.597816
r, a, s, 1048576, 1, 1, 359.436289
r, a, r, 1048576, 1, 1, 274.094096
r, a, s, 1048576, 15, 1, 449.770476
r, a, r, 1048576, 15, 1, 279.278648
r, a, s, 1048576, 15, 1, 466.410735
r, a, r, 1048576, 15, 1, 302.834966
r, a, s, 1048576, 31, 1, 429.407656
r, a, r, 1048576, 31, 1, 305.529412
r, a, s, 1048576, 31, 1, 447.882347
r, a, r, 1048576, 31, 1, 304.501849
r, a, s, 1048576, 62, 1, 433.810926
r, a, r, 1048576, 62, 1, 305.032837
r, a, s, 1048576, 62, 1, 438.761489
r, a, r, 1048576, 62, 1, 303.998445
r, a, s, 10485760, 1, 1, 453.385344
r, a, r, 10485760, 1, 1, 329.468900
r, a, s, 10485760, 1, 1, 453.396514
r, a, r, 10485760, 1, 1, 331.136051
r, a, s, 10485760, 15, 1, 444.170279
r, a, r, 10485760, 15, 1, 328.963053
r, a, s, 10485760, 15, 1, 439.130009
r, a, r, 10485760, 15, 1, 328.662579
r, a, s, 10485760, 31, 1, 442.811909
r, a, r, 10485760, 31, 1, 324.163320
r, a, s, 10485760, 31, 1, 448.373340
r, a, r, 10485760, 31, 1, 323.580231
r, a, s, 10485760, 62, 1, 446.988936
r, a, r, 10485760, 62, 1, 317.040661
r, a, s, 10485760, 62, 1, 448.312707
r, a, r, 10485760, 62, 1, 318.013280
