1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.70596 s, 388 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 3.22685 s, 325 MB/s
2015-09-08 02:58:23.532439
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.85046 s, 368 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 3.75602 s, 279 MB/s
2015-09-08 02:58:34.719571
w, s, s, 1048576, 1, 0, 264.876569
w, s, r, 1048576, 1, 0, 258.260758
r, s, s, 1048576, 1, 0, 286.954718
r, s, r, 1048576, 1, 0, 263.817844
w, s, s, 1048576, 1, 0, 361.605505
w, s, r, 1048576, 1, 0, 350.382355
r, s, s, 1048576, 1, 0, 309.023674
r, s, r, 1048576, 1, 0, 264.468779
w, s, s, 10485760, 1, 0, 331.807200
w, s, r, 10485760, 1, 0, 308.968873
r, s, s, 10485760, 1, 0, 299.160952
r, s, r, 10485760, 1, 0, 256.698629
w, s, s, 10485760, 1, 0, 200.011948
w, s, r, 10485760, 1, 0, 342.224898
r, s, s, 10485760, 1, 0, 326.581623
r, s, r, 10485760, 1, 0, 274.603596
w, s, s, 1048576, 1, 1, 338.104899
w, s, r, 1048576, 1, 1, 348.133497
r, s, s, 1048576, 1, 1, 334.045715
r, s, r, 1048576, 1, 1, 335.570176
w, s, s, 1048576, 1, 1, 348.506116
w, s, r, 1048576, 1, 1, 342.210724
r, s, s, 1048576, 1, 1, 326.821346
r, s, r, 1048576, 1, 1, 329.983489
w, s, s, 10485760, 1, 1, 361.606398
w, s, r, 10485760, 1, 1, 366.003107
r, s, s, 10485760, 1, 1, 400.059671
r, s, r, 10485760, 1, 1, 372.876047
w, s, s, 10485760, 1, 1, 380.386287
w, s, r, 10485760, 1, 1, 372.403456
r, s, s, 10485760, 1, 1, 382.563503
r, s, r, 10485760, 1, 1, 374.309033
r, a, s, 1048576, 1, 0, 305.894866
r, a, r, 1048576, 1, 0, 270.991759
r, a, s, 1048576, 1, 0, 281.196818
r, a, r, 1048576, 1, 0, 265.631930
r, a, s, 1048576, 15, 0, 274.830116
r, a, r, 1048576, 15, 0, 255.934816
r, a, s, 1048576, 15, 0, 287.362417
r, a, r, 1048576, 15, 0, 266.385399
r, a, s, 1048576, 31, 0, 275.886773
r, a, r, 1048576, 31, 0, 254.610060
r, a, s, 1048576, 31, 0, 282.913568
r, a, r, 1048576, 31, 0, 246.626280
r, a, s, 1048576, 62, 0, 273.139830
r, a, r, 1048576, 62, 0, 262.237438
r, a, s, 1048576, 62, 0, 274.888053
r, a, r, 1048576, 62, 0, 252.910825
r, a, s, 10485760, 1, 0, 286.034124
r, a, r, 10485760, 1, 0, 272.761983
r, a, s, 10485760, 1, 0, 303.269341
r, a, r, 10485760, 1, 0, 246.223551
r, a, s, 10485760, 15, 0, 285.153754
r, a, r, 10485760, 15, 0, 281.502830
r, a, s, 10485760, 15, 0, 267.366955
r, a, r, 10485760, 15, 0, 282.748293
r, a, s, 10485760, 31, 0, 261.320033
r, a, r, 10485760, 31, 0, 271.884797
r, a, s, 10485760, 31, 0, 223.245390
r, a, r, 10485760, 31, 0, 275.554686
r, a, s, 10485760, 62, 0, 262.435446
r, a, r, 10485760, 62, 0, 267.505556
r, a, s, 10485760, 62, 0, 279.909079
r, a, r, 10485760, 62, 0, 264.085188
r, a, s, 1048576, 1, 1, 396.388494
r, a, r, 1048576, 1, 1, 292.171517
r, a, s, 1048576, 1, 1, 397.140945
r, a, r, 1048576, 1, 1, 290.560958
r, a, s, 1048576, 15, 1, 465.611454
r, a, r, 1048576, 15, 1, 286.983984
r, a, s, 1048576, 15, 1, 465.628888
r, a, r, 1048576, 15, 1, 287.092182
r, a, s, 1048576, 31, 1, 428.631701
r, a, r, 1048576, 31, 1, 294.743492
r, a, s, 1048576, 31, 1, 417.615214
r, a, r, 1048576, 31, 1, 293.263090
r, a, s, 1048576, 62, 1, 406.194823
r, a, r, 1048576, 62, 1, 293.651634
r, a, s, 1048576, 62, 1, 436.213041
r, a, r, 1048576, 62, 1, 302.075033
r, a, s, 10485760, 1, 1, 450.919564
r, a, r, 10485760, 1, 1, 318.633912
r, a, s, 10485760, 1, 1, 448.098425
r, a, r, 10485760, 1, 1, 320.827489
r, a, s, 10485760, 15, 1, 451.703332
r, a, r, 10485760, 15, 1, 312.121329
r, a, s, 10485760, 15, 1, 452.974419
r, a, r, 10485760, 15, 1, 297.655120
r, a, s, 10485760, 31, 1, 433.848362
r, a, r, 10485760, 31, 1, 295.858795
r, a, s, 10485760, 31, 1, 451.838285
r, a, r, 10485760, 31, 1, 296.745638
r, a, s, 10485760, 62, 1, 369.748504
r, a, r, 10485760, 62, 1, 288.038904
r, a, s, 10485760, 62, 1, 395.293348
r, a, r, 10485760, 62, 1, 277.625995
