1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.84001 s, 369 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 3.16167 s, 332 MB/s
2015-09-08 02:58:23.532408
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.91851 s, 359 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 3.67869 s, 285 MB/s
2015-09-08 02:58:34.719538
w, s, s, 1048576, 1, 0, 334.129121
w, s, r, 1048576, 1, 0, 367.006436
r, s, s, 1048576, 1, 0, 379.436280
r, s, r, 1048576, 1, 0, 288.305199
w, s, s, 1048576, 1, 0, 342.458718
w, s, r, 1048576, 1, 0, 336.875719
r, s, s, 1048576, 1, 0, 387.955852
r, s, r, 1048576, 1, 0, 285.093389
w, s, s, 10485760, 1, 0, 330.642307
w, s, r, 10485760, 1, 0, 317.533714
r, s, s, 10485760, 1, 0, 367.665284
r, s, r, 10485760, 1, 0, 353.219969
w, s, s, 10485760, 1, 0, 332.384726
w, s, r, 10485760, 1, 0, 355.896307
r, s, s, 10485760, 1, 0, 414.648279
r, s, r, 10485760, 1, 0, 367.431292
w, s, s, 1048576, 1, 1, 358.563302
w, s, r, 1048576, 1, 1, 372.406787
r, s, s, 1048576, 1, 1, 375.607882
r, s, r, 1048576, 1, 1, 373.299045
w, s, s, 1048576, 1, 1, 379.556517
w, s, r, 1048576, 1, 1, 376.930027
r, s, s, 1048576, 1, 1, 371.181934
r, s, r, 1048576, 1, 1, 370.982893
w, s, s, 10485760, 1, 1, 390.071564
w, s, r, 10485760, 1, 1, 388.827366
r, s, s, 10485760, 1, 1, 416.040587
r, s, r, 10485760, 1, 1, 418.337018
w, s, s, 10485760, 1, 1, 394.455002
w, s, r, 10485760, 1, 1, 383.101710
r, s, s, 10485760, 1, 1, 419.900604
r, s, r, 10485760, 1, 1, 421.012521
r, a, s, 1048576, 1, 0, 396.592935
r, a, r, 1048576, 1, 0, 297.946014
r, a, s, 1048576, 1, 0, 327.924588
r, a, r, 1048576, 1, 0, 276.893059
r, a, s, 1048576, 15, 0, 353.165413
r, a, r, 1048576, 15, 0, 282.676405
r, a, s, 1048576, 15, 0, 345.449163
r, a, r, 1048576, 15, 0, 288.348126
r, a, s, 1048576, 31, 0, 341.909761
r, a, r, 1048576, 31, 0, 286.515085
r, a, s, 1048576, 31, 0, 328.952330
r, a, r, 1048576, 31, 0, 284.581986
r, a, s, 1048576, 62, 0, 329.081600
r, a, r, 1048576, 62, 0, 277.396979
r, a, s, 1048576, 62, 0, 329.767717
r, a, r, 1048576, 62, 0, 285.959220
r, a, s, 10485760, 1, 0, 337.053559
r, a, r, 10485760, 1, 0, 354.239280
r, a, s, 10485760, 1, 0, 327.465664
r, a, r, 10485760, 1, 0, 353.547324
r, a, s, 10485760, 15, 0, 388.855545
r, a, r, 10485760, 15, 0, 340.292931
r, a, s, 10485760, 15, 0, 321.405058
r, a, r, 10485760, 15, 0, 351.450425
r, a, s, 10485760, 31, 0, 320.685785
r, a, r, 10485760, 31, 0, 302.225376
r, a, s, 10485760, 31, 0, 371.474242
r, a, r, 10485760, 31, 0, 282.062268
r, a, s, 10485760, 62, 0, 304.186636
r, a, r, 10485760, 62, 0, 307.531633
r, a, s, 10485760, 62, 0, 314.633361
r, a, r, 10485760, 62, 0, 308.195320
r, a, s, 1048576, 1, 1, 389.669614
r, a, r, 1048576, 1, 1, 283.377090
r, a, s, 1048576, 1, 1, 390.061225
r, a, r, 1048576, 1, 1, 276.502206
r, a, s, 1048576, 15, 1, 465.695482
r, a, r, 1048576, 15, 1, 283.904983
r, a, s, 1048576, 15, 1, 461.232213
r, a, r, 1048576, 15, 1, 275.971753
r, a, s, 1048576, 31, 1, 426.543855
r, a, r, 1048576, 31, 1, 277.793674
r, a, s, 1048576, 31, 1, 417.714729
r, a, r, 1048576, 31, 1, 274.771217
r, a, s, 1048576, 62, 1, 446.780934
r, a, r, 1048576, 62, 1, 273.173411
r, a, s, 1048576, 62, 1, 437.557314
r, a, r, 1048576, 62, 1, 261.884121
r, a, s, 10485760, 1, 1, 453.782175
r, a, r, 10485760, 1, 1, 333.155218
r, a, s, 10485760, 1, 1, 442.648870
r, a, r, 10485760, 1, 1, 305.698987
r, a, s, 10485760, 15, 1, 448.274819
r, a, r, 10485760, 15, 1, 300.178176
r, a, s, 10485760, 15, 1, 450.557543
r, a, r, 10485760, 15, 1, 315.213274
r, a, s, 10485760, 31, 1, 434.318663
r, a, r, 10485760, 31, 1, 297.239019
r, a, s, 10485760, 31, 1, 451.321485
r, a, r, 10485760, 31, 1, 325.028640
r, a, s, 10485760, 62, 1, 386.172315
r, a, r, 10485760, 62, 1, 297.448690
r, a, s, 10485760, 62, 1, 334.438401
r, a, r, 10485760, 62, 1, 315.253691
