1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.09418 s, 501 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.98847 s, 351 MB/s
2015-08-26 01:21:22.240074
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.59573 s, 404 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 3.16646 s, 331 MB/s
2015-08-26 01:21:29.398760
w, s, s, 1048576, 1, 0, 327.632345
w, s, r, 1048576, 1, 0, 358.336661
r, s, s, 1048576, 1, 0, 283.246462
r, s, r, 1048576, 1, 0, 269.556278
w, s, s, 1048576, 1, 0, 347.123869
w, s, r, 1048576, 1, 0, 358.044566
r, s, s, 1048576, 1, 0, 276.389362
r, s, r, 1048576, 1, 0, 259.384331
w, s, s, 10485760, 1, 0, 344.342581
w, s, r, 10485760, 1, 0, 355.426689
r, s, s, 10485760, 1, 0, 280.146388
r, s, r, 10485760, 1, 0, 262.426256
w, s, s, 10485760, 1, 0, 345.639927
w, s, r, 10485760, 1, 0, 349.759328
r, s, s, 10485760, 1, 0, 292.893772
r, s, r, 10485760, 1, 0, 282.097399
w, s, s, 1048576, 1, 1, 333.219734
w, s, r, 1048576, 1, 1, 353.340792
r, s, s, 1048576, 1, 1, 333.924134
r, s, r, 1048576, 1, 1, 332.964812
w, s, s, 1048576, 1, 1, 350.310427
w, s, r, 1048576, 1, 1, 355.580511
r, s, s, 1048576, 1, 1, 333.129253
r, s, r, 1048576, 1, 1, 331.307552
w, s, s, 10485760, 1, 1, 394.303894
w, s, r, 10485760, 1, 1, 402.504840
r, s, s, 10485760, 1, 1, 417.417332
r, s, r, 10485760, 1, 1, 415.271966
w, s, s, 10485760, 1, 1, 388.850108
w, s, r, 10485760, 1, 1, 400.782646
r, s, s, 10485760, 1, 1, 424.047446
r, s, r, 10485760, 1, 1, 414.897823
r, a, s, 1048576, 1, 0, 302.653247
r, a, r, 1048576, 1, 0, 277.562068
r, a, s, 1048576, 1, 0, 299.786792
r, a, r, 1048576, 1, 0, 283.866607
r, a, s, 1048576, 15, 0, 319.532941
r, a, r, 1048576, 15, 0, 273.432388
r, a, s, 1048576, 15, 0, 308.514141
r, a, r, 1048576, 15, 0, 277.617800
r, a, s, 1048576, 31, 0, 309.987608
r, a, r, 1048576, 31, 0, 277.237826
r, a, s, 1048576, 31, 0, 305.349515
r, a, r, 1048576, 31, 0, 278.591287
r, a, s, 1048576, 62, 0, 304.754020
r, a, r, 1048576, 62, 0, 277.701482
r, a, s, 1048576, 62, 0, 311.261107
r, a, r, 1048576, 62, 0, 276.619717
r, a, s, 10485760, 1, 0, 303.487460
r, a, r, 10485760, 1, 0, 292.462818
r, a, s, 10485760, 1, 0, 308.946957
r, a, r, 10485760, 1, 0, 297.460149
r, a, s, 10485760, 15, 0, 302.688790
r, a, r, 10485760, 15, 0, 296.287594
r, a, s, 10485760, 15, 0, 302.412803
r, a, r, 10485760, 15, 0, 290.840679
r, a, s, 10485760, 31, 0, 294.190343
r, a, r, 10485760, 31, 0, 287.615970
r, a, s, 10485760, 31, 0, 298.334780
r, a, r, 10485760, 31, 0, 290.735201
r, a, s, 10485760, 62, 0, 285.317795
r, a, r, 10485760, 62, 0, 281.327526
r, a, s, 10485760, 62, 0, 288.303411
r, a, r, 10485760, 62, 0, 280.815231
r, a, s, 1048576, 1, 1, 340.862297
r, a, r, 1048576, 1, 1, 281.701005
r, a, s, 1048576, 1, 1, 342.163664
r, a, r, 1048576, 1, 1, 276.086222
r, a, s, 1048576, 15, 1, 439.838292
r, a, r, 1048576, 15, 1, 273.383891
r, a, s, 1048576, 15, 1, 455.486220
r, a, r, 1048576, 15, 1, 269.452282
r, a, s, 1048576, 31, 1, 449.456061
r, a, r, 1048576, 31, 1, 265.705431
r, a, s, 1048576, 31, 1, 466.701085
r, a, r, 1048576, 31, 1, 307.995451
r, a, s, 1048576, 62, 1, 477.580114
r, a, r, 1048576, 62, 1, 309.454372
r, a, s, 1048576, 62, 1, 477.597456
r, a, r, 1048576, 62, 1, 312.345830
r, a, s, 10485760, 1, 1, 465.626386
r, a, r, 10485760, 1, 1, 334.637261
r, a, s, 10485760, 1, 1, 468.056308
r, a, r, 10485760, 1, 1, 336.327167
r, a, s, 10485760, 15, 1, 479.001241
r, a, r, 10485760, 15, 1, 330.701335
r, a, s, 10485760, 15, 1, 478.098250
r, a, r, 10485760, 15, 1, 339.118457
r, a, s, 10485760, 31, 1, 478.009452
r, a, r, 10485760, 31, 1, 328.135206
r, a, s, 10485760, 31, 1, 478.110675
r, a, r, 10485760, 31, 1, 328.518774
r, a, s, 10485760, 62, 1, 479.391520
r, a, r, 10485760, 62, 1, 320.313633
r, a, s, 10485760, 62, 1, 479.588509
r, a, r, 10485760, 62, 1, 318.863643
