1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.04735 s, 512 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.80295 s, 374 MB/s
2016-01-14
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.83765 s, 370 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.87168 s, 365 MB/s
2016-01-14
w, s, s, 1048576, 1, 0, 388.970450
w, s, r, 1048576, 1, 0, 382.973202
r, s, s, 1048576, 1, 0, 292.509326
r, s, r, 1048576, 1, 0, 291.259041
w, s, s, 1048576, 1, 0, 376.667372
w, s, r, 1048576, 1, 0, 384.876090
r, s, s, 1048576, 1, 0, 297.385243
r, s, r, 1048576, 1, 0, 288.985055
w, s, s, 10485760, 1, 0, 374.231888
w, s, r, 10485760, 1, 0, 380.686064
r, s, s, 10485760, 1, 0, 296.900914
r, s, r, 10485760, 1, 0, 293.990275
w, s, s, 10485760, 1, 0, 376.193592
w, s, r, 10485760, 1, 0, 379.733142
r, s, s, 10485760, 1, 0, 295.378725
r, s, r, 10485760, 1, 0, 293.814095
w, s, s, 1048576, 1, 1, 368.250768
w, s, r, 1048576, 1, 1, 382.774275
r, s, s, 1048576, 1, 1, 350.739723
r, s, r, 1048576, 1, 1, 349.687546
w, s, s, 1048576, 1, 1, 381.184717
w, s, r, 1048576, 1, 1, 385.029069
r, s, s, 1048576, 1, 1, 347.676657
r, s, r, 1048576, 1, 1, 346.503615
w, s, s, 10485760, 1, 1, 415.213484
w, s, r, 10485760, 1, 1, 413.105945
r, s, s, 10485760, 1, 1, 411.423440
r, s, r, 10485760, 1, 1, 416.548928
w, s, s, 10485760, 1, 1, 412.942424
w, s, r, 10485760, 1, 1, 410.551196
r, s, s, 10485760, 1, 1, 420.760451
r, s, r, 10485760, 1, 1, 413.743933
r, a, s, 1048576, 1, 0, 293.864680
r, a, r, 1048576, 1, 0, 286.044325
r, a, s, 1048576, 1, 0, 298.360048
r, a, r, 1048576, 1, 0, 288.977193
r, a, s, 1048576, 15, 0, 292.118701
r, a, r, 1048576, 15, 0, 271.801974
r, a, s, 1048576, 15, 0, 270.170317
r, a, r, 1048576, 15, 0, 266.447009
r, a, s, 1048576, 31, 0, 272.351083
r, a, r, 1048576, 31, 0, 264.200150
r, a, s, 1048576, 31, 0, 272.504793
r, a, r, 1048576, 31, 0, 263.846047
r, a, s, 1048576, 62, 0, 269.917610
r, a, r, 1048576, 62, 0, 264.329935
r, a, s, 1048576, 62, 0, 274.987777
r, a, r, 1048576, 62, 0, 264.787158
r, a, s, 10485760, 1, 0, 270.993629
r, a, r, 10485760, 1, 0, 270.042852
r, a, s, 10485760, 1, 0, 276.760152
r, a, r, 10485760, 1, 0, 270.706484
r, a, s, 10485760, 15, 0, 273.474691
r, a, r, 10485760, 15, 0, 268.377699
r, a, s, 10485760, 15, 0, 273.450489
r, a, r, 10485760, 15, 0, 287.153543
r, a, s, 10485760, 31, 0, 290.699818
r, a, r, 10485760, 31, 0, 286.008770
r, a, s, 10485760, 31, 0, 294.895914
r, a, r, 10485760, 31, 0, 283.964310
r, a, s, 10485760, 62, 0, 279.333984
r, a, r, 10485760, 62, 0, 281.132365
r, a, s, 10485760, 62, 0, 280.863760
r, a, r, 10485760, 62, 0, 280.640878
r, a, s, 1048576, 1, 1, 352.330769
r, a, r, 1048576, 1, 1, 285.879660
r, a, s, 1048576, 1, 1, 351.686351
r, a, r, 1048576, 1, 1, 287.513679
r, a, s, 1048576, 15, 1, 442.021485
r, a, r, 1048576, 15, 1, 279.248233
r, a, s, 1048576, 15, 1, 435.368358
r, a, r, 1048576, 15, 1, 279.799552
r, a, s, 1048576, 31, 1, 449.616079
r, a, r, 1048576, 31, 1, 282.846044
r, a, s, 1048576, 31, 1, 441.826977
r, a, r, 1048576, 31, 1, 312.105568
r, a, s, 1048576, 62, 1, 478.610290
r, a, r, 1048576, 62, 1, 318.072943
r, a, s, 1048576, 62, 1, 478.556325
r, a, r, 1048576, 62, 1, 317.005740
r, a, s, 10485760, 1, 1, 467.714107
r, a, r, 10485760, 1, 1, 335.012614
r, a, s, 10485760, 1, 1, 470.105320
r, a, r, 10485760, 1, 1, 335.387688
r, a, s, 10485760, 15, 1, 479.267421
r, a, r, 10485760, 15, 1, 328.226574
r, a, s, 10485760, 15, 1, 480.225196
r, a, r, 10485760, 15, 1, 327.700986
r, a, s, 10485760, 31, 1, 479.831363
r, a, r, 10485760, 31, 1, 325.955900
r, a, s, 10485760, 31, 1, 480.152014
r, a, r, 10485760, 31, 1, 324.640886
r, a, s, 10485760, 62, 1, 480.513467
r, a, r, 10485760, 62, 1, 319.073690
r, a, s, 10485760, 62, 1, 480.300034
r, a, r, 10485760, 62, 1, 317.557440
