1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.11685 s, 495 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 3.1463 s, 333 MB/s
2016-07-14 07:26:53.089145
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.57674 s, 407 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 3.44948 s, 304 MB/s
2016-07-14 07:27:00.400296
w, s, s, 1048576, 1, 0, 365.811937
w, s, r, 1048576, 1, 0, 332.482471
r, s, s, 1048576, 1, 0, 288.443373
r, s, r, 1048576, 1, 0, 271.934975
w, s, s, 1048576, 1, 0, 350.318761
w, s, r, 1048576, 1, 0, 350.722587
r, s, s, 1048576, 1, 0, 291.445005
r, s, r, 1048576, 1, 0, 283.605530
w, s, s, 10485760, 1, 0, 314.165850
w, s, r, 10485760, 1, 0, 349.663522
r, s, s, 10485760, 1, 0, 308.548229
r, s, r, 10485760, 1, 0, 286.462628
w, s, s, 10485760, 1, 0, 348.369188
w, s, r, 10485760, 1, 0, 316.076756
r, s, s, 10485760, 1, 0, 311.115104
r, s, r, 10485760, 1, 0, 291.729360
w, s, s, 1048576, 1, 1, 334.194027
w, s, r, 1048576, 1, 1, 336.557411
r, s, s, 1048576, 1, 1, 324.735423
r, s, r, 1048576, 1, 1, 323.134259
w, s, s, 1048576, 1, 1, 330.813759
w, s, r, 1048576, 1, 1, 331.493514
r, s, s, 1048576, 1, 1, 327.361050
r, s, r, 1048576, 1, 1, 322.507043
w, s, s, 10485760, 1, 1, 378.195693
w, s, r, 10485760, 1, 1, 382.137713
r, s, s, 10485760, 1, 1, 406.956419
r, s, r, 10485760, 1, 1, 399.971789
w, s, s, 10485760, 1, 1, 385.106357
w, s, r, 10485760, 1, 1, 376.659604
r, s, s, 10485760, 1, 1, 406.082545
r, s, r, 10485760, 1, 1, 400.988700
r, a, s, 1048576, 1, 0, 266.170959
r, a, r, 1048576, 1, 0, 259.089070
r, a, s, 1048576, 1, 0, 271.914753
r, a, r, 1048576, 1, 0, 256.189480
r, a, s, 1048576, 15, 0, 281.949285
r, a, r, 1048576, 15, 0, 250.549762
r, a, s, 1048576, 15, 0, 291.520677
r, a, r, 1048576, 15, 0, 249.733606
r, a, s, 1048576, 31, 0, 288.230135
r, a, r, 1048576, 31, 0, 249.222417
r, a, s, 1048576, 31, 0, 291.608485
r, a, r, 1048576, 31, 0, 251.790857
r, a, s, 1048576, 62, 0, 289.453890
r, a, r, 1048576, 62, 0, 257.785551
r, a, s, 1048576, 62, 0, 286.897494
r, a, r, 1048576, 62, 0, 270.158250
r, a, s, 10485760, 1, 0, 312.300493
r, a, r, 10485760, 1, 0, 297.025894
r, a, s, 10485760, 1, 0, 315.058875
r, a, r, 10485760, 1, 0, 292.793104
r, a, s, 10485760, 15, 0, 295.477832
r, a, r, 10485760, 15, 0, 285.717627
r, a, s, 10485760, 15, 0, 307.579139
r, a, r, 10485760, 15, 0, 291.319046
r, a, s, 10485760, 31, 0, 300.172040
r, a, r, 10485760, 31, 0, 284.754953
r, a, s, 10485760, 31, 0, 295.165174
r, a, r, 10485760, 31, 0, 289.808882
r, a, s, 10485760, 62, 0, 276.276627
r, a, r, 10485760, 62, 0, 276.691897
r, a, s, 10485760, 62, 0, 284.802849
r, a, r, 10485760, 62, 0, 283.529819
r, a, s, 1048576, 1, 1, 344.731036
r, a, r, 1048576, 1, 1, 276.286254
r, a, s, 1048576, 1, 1, 344.814410
r, a, r, 1048576, 1, 1, 271.281119
r, a, s, 1048576, 15, 1, 444.070867
r, a, r, 1048576, 15, 1, 273.588061
r, a, s, 1048576, 15, 1, 455.010731
r, a, r, 1048576, 15, 1, 287.544659
r, a, s, 1048576, 31, 1, 443.083370
r, a, r, 1048576, 31, 1, 302.788701
r, a, s, 1048576, 31, 1, 439.736002
r, a, r, 1048576, 31, 1, 303.436304
r, a, s, 1048576, 62, 1, 438.393986
r, a, r, 1048576, 62, 1, 309.327945
r, a, s, 1048576, 62, 1, 432.372757
r, a, r, 1048576, 62, 1, 307.702964
r, a, s, 10485760, 1, 1, 461.565256
r, a, r, 10485760, 1, 1, 343.105628
r, a, s, 10485760, 1, 1, 460.211463
r, a, r, 10485760, 1, 1, 348.916776
r, a, s, 10485760, 15, 1, 442.622576
r, a, r, 10485760, 15, 1, 337.905455
r, a, s, 10485760, 15, 1, 448.796201
r, a, r, 10485760, 15, 1, 334.452496
r, a, s, 10485760, 31, 1, 449.020904
r, a, r, 10485760, 31, 1, 321.848311
r, a, s, 10485760, 31, 1, 450.857095
r, a, r, 10485760, 31, 1, 325.713397
r, a, s, 10485760, 62, 1, 455.802347
r, a, r, 10485760, 62, 1, 319.829629
r, a, s, 10485760, 62, 1, 462.341070
r, a, r, 10485760, 62, 1, 317.913898
