1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.07661 s, 505 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.79902 s, 375 MB/s
2015-08-31 10:18:03.166437
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.6313 s, 399 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.86042 s, 367 MB/s
2015-08-31 10:18:10.078535
w, s, s, 1048576, 1, 0, 389.434192
w, s, r, 1048576, 1, 0, 393.594969
r, s, s, 1048576, 1, 0, 441.928038
r, s, r, 1048576, 1, 0, 308.166552
w, s, s, 1048576, 1, 0, 387.065732
w, s, r, 1048576, 1, 0, 394.001314
r, s, s, 1048576, 1, 0, 350.471887
r, s, r, 1048576, 1, 0, 305.923050
w, s, s, 10485760, 1, 0, 381.667658
w, s, r, 10485760, 1, 0, 361.181970
r, s, s, 10485760, 1, 0, 431.179186
r, s, r, 10485760, 1, 0, 360.824358
w, s, s, 10485760, 1, 0, 381.757307
w, s, r, 10485760, 1, 0, 363.093688
r, s, s, 10485760, 1, 0, 413.219374
r, s, r, 10485760, 1, 0, 338.665211
w, s, s, 1048576, 1, 1, 403.360379
w, s, r, 1048576, 1, 1, 404.807259
r, s, s, 1048576, 1, 1, 375.608208
r, s, r, 1048576, 1, 1, 380.309237
w, s, s, 1048576, 1, 1, 395.933419
w, s, r, 1048576, 1, 1, 392.385965
r, s, s, 1048576, 1, 1, 378.128975
r, s, r, 1048576, 1, 1, 383.717544
w, s, s, 10485760, 1, 1, 440.757194
w, s, r, 10485760, 1, 1, 444.046392
r, s, s, 10485760, 1, 1, 459.057263
r, s, r, 10485760, 1, 1, 456.397828
w, s, s, 10485760, 1, 1, 445.623425
w, s, r, 10485760, 1, 1, 442.967357
r, s, s, 10485760, 1, 1, 458.679118
r, s, r, 10485760, 1, 1, 454.607913
r, a, s, 1048576, 1, 0, 377.823834
r, a, r, 1048576, 1, 0, 298.459871
r, a, s, 1048576, 1, 0, 368.667323
r, a, r, 1048576, 1, 0, 302.980727
r, a, s, 1048576, 15, 0, 380.167496
r, a, r, 1048576, 15, 0, 294.725512
r, a, s, 1048576, 15, 0, 366.853065
r, a, r, 1048576, 15, 0, 291.651198
r, a, s, 1048576, 31, 0, 367.729397
r, a, r, 1048576, 31, 0, 288.874857
r, a, s, 1048576, 31, 0, 386.601594
r, a, r, 1048576, 31, 0, 285.676958
r, a, s, 1048576, 62, 0, 385.101450
r, a, r, 1048576, 62, 0, 293.336051
r, a, s, 1048576, 62, 0, 380.865543
r, a, r, 1048576, 62, 0, 293.211614
r, a, s, 10485760, 1, 0, 354.658538
r, a, r, 10485760, 1, 0, 342.348792
r, a, s, 10485760, 1, 0, 382.299898
r, a, r, 10485760, 1, 0, 333.279263
r, a, s, 10485760, 15, 0, 372.490395
r, a, r, 10485760, 15, 0, 331.760885
r, a, s, 10485760, 15, 0, 387.009813
r, a, r, 10485760, 15, 0, 323.457570
r, a, s, 10485760, 31, 0, 359.580006
r, a, r, 10485760, 31, 0, 327.930843
r, a, s, 10485760, 31, 0, 360.294772
r, a, r, 10485760, 31, 0, 328.202100
r, a, s, 10485760, 62, 0, 339.963459
r, a, r, 10485760, 62, 0, 314.367625
r, a, s, 10485760, 62, 0, 326.494931
r, a, r, 10485760, 62, 0, 310.682082
r, a, s, 1048576, 1, 1, 386.843348
r, a, r, 1048576, 1, 1, 297.411886
r, a, s, 1048576, 1, 1, 383.356241
r, a, r, 1048576, 1, 1, 298.370232
r, a, s, 1048576, 15, 1, 470.812019
r, a, r, 1048576, 15, 1, 291.589646
r, a, s, 1048576, 15, 1, 477.188988
r, a, r, 1048576, 15, 1, 290.546753
r, a, s, 1048576, 31, 1, 476.955954
r, a, r, 1048576, 31, 1, 292.170589
r, a, s, 1048576, 31, 1, 471.543922
r, a, r, 1048576, 31, 1, 294.699762
r, a, s, 1048576, 62, 1, 470.269122
r, a, r, 1048576, 62, 1, 299.593953
r, a, s, 1048576, 62, 1, 468.632756
r, a, r, 1048576, 62, 1, 287.090661
r, a, s, 10485760, 1, 1, 467.794416
r, a, r, 10485760, 1, 1, 329.373720
r, a, s, 10485760, 1, 1, 465.213827
r, a, r, 10485760, 1, 1, 322.807338
r, a, s, 10485760, 15, 1, 470.021765
r, a, r, 10485760, 15, 1, 334.987745
r, a, s, 10485760, 15, 1, 466.394260
r, a, r, 10485760, 15, 1, 317.534282
r, a, s, 10485760, 31, 1, 476.964798
r, a, r, 10485760, 31, 1, 325.638189
r, a, s, 10485760, 31, 1, 473.472226
r, a, r, 10485760, 31, 1, 318.601501
r, a, s, 10485760, 62, 1, 471.234931
r, a, r, 10485760, 62, 1, 317.611479
r, a, s, 10485760, 62, 1, 472.964184
r, a, r, 10485760, 62, 1, 313.708264
