1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.08611 s, 503 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.98751 s, 351 MB/s
2015-08-29 02:55:03.971303
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.87225 s, 365 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 3.18663 s, 329 MB/s
2015-08-29 02:55:11.249629
w, s, s, 1048576, 1, 0, 366.923660
w, s, r, 1048576, 1, 0, 338.234107
r, s, s, 1048576, 1, 0, 275.082287
r, s, r, 1048576, 1, 0, 261.009800
w, s, s, 1048576, 1, 0, 343.171135
w, s, r, 1048576, 1, 0, 355.771632
r, s, s, 1048576, 1, 0, 283.293132
r, s, r, 1048576, 1, 0, 271.479856
w, s, s, 10485760, 1, 0, 341.761586
w, s, r, 10485760, 1, 0, 348.320435
r, s, s, 10485760, 1, 0, 277.767436
r, s, r, 10485760, 1, 0, 273.057474
w, s, s, 10485760, 1, 0, 339.660314
w, s, r, 10485760, 1, 0, 346.635708
r, s, s, 10485760, 1, 0, 282.101285
r, s, r, 10485760, 1, 0, 277.353644
w, s, s, 1048576, 1, 1, 316.288504
w, s, r, 1048576, 1, 1, 320.269031
r, s, s, 1048576, 1, 1, 320.195343
r, s, r, 1048576, 1, 1, 319.192420
w, s, s, 1048576, 1, 1, 341.921820
w, s, r, 1048576, 1, 1, 341.824876
r, s, s, 1048576, 1, 1, 310.287531
r, s, r, 1048576, 1, 1, 310.537382
w, s, s, 10485760, 1, 1, 372.999360
w, s, r, 10485760, 1, 1, 373.981422
r, s, s, 10485760, 1, 1, 390.872520
r, s, r, 10485760, 1, 1, 397.273296
w, s, s, 10485760, 1, 1, 373.479819
w, s, r, 10485760, 1, 1, 370.227754
r, s, s, 10485760, 1, 1, 396.357350
r, s, r, 10485760, 1, 1, 403.500407
r, a, s, 1048576, 1, 0, 286.926751
r, a, r, 1048576, 1, 0, 269.445004
r, a, s, 1048576, 1, 0, 281.991622
r, a, r, 1048576, 1, 0, 270.185453
r, a, s, 1048576, 15, 0, 288.815276
r, a, r, 1048576, 15, 0, 267.315581
r, a, s, 1048576, 15, 0, 287.134401
r, a, r, 1048576, 15, 0, 266.079253
r, a, s, 1048576, 31, 0, 287.567932
r, a, r, 1048576, 31, 0, 265.396899
r, a, s, 1048576, 31, 0, 292.339088
r, a, r, 1048576, 31, 0, 268.791042
r, a, s, 1048576, 62, 0, 294.206922
r, a, r, 1048576, 62, 0, 265.944346
r, a, s, 1048576, 62, 0, 295.417616
r, a, r, 1048576, 62, 0, 264.913377
r, a, s, 10485760, 1, 0, 290.250156
r, a, r, 10485760, 1, 0, 282.705962
r, a, s, 10485760, 1, 0, 289.508584
r, a, r, 10485760, 1, 0, 283.122347
r, a, s, 10485760, 15, 0, 281.787440
r, a, r, 10485760, 15, 0, 279.073935
r, a, s, 10485760, 15, 0, 290.115549
r, a, r, 10485760, 15, 0, 278.132674
r, a, s, 10485760, 31, 0, 285.812960
r, a, r, 10485760, 31, 0, 276.487647
r, a, s, 10485760, 31, 0, 283.324906
r, a, r, 10485760, 31, 0, 276.153270
r, a, s, 10485760, 62, 0, 278.358890
r, a, r, 10485760, 62, 0, 273.420297
r, a, s, 10485760, 62, 0, 276.973852
r, a, r, 10485760, 62, 0, 274.129178
r, a, s, 1048576, 1, 1, 350.852374
r, a, r, 1048576, 1, 1, 268.865651
r, a, s, 1048576, 1, 1, 346.871470
r, a, r, 1048576, 1, 1, 266.786363
r, a, s, 1048576, 15, 1, 442.516962
r, a, r, 1048576, 15, 1, 302.206171
r, a, s, 1048576, 15, 1, 467.634773
r, a, r, 1048576, 15, 1, 301.778319
r, a, s, 1048576, 31, 1, 446.193710
r, a, r, 1048576, 31, 1, 303.323208
r, a, s, 1048576, 31, 1, 431.262006
r, a, r, 1048576, 31, 1, 304.170167
r, a, s, 1048576, 62, 1, 442.632631
r, a, r, 1048576, 62, 1, 301.438101
r, a, s, 1048576, 62, 1, 441.700333
r, a, r, 1048576, 62, 1, 301.736681
r, a, s, 10485760, 1, 1, 457.457648
r, a, r, 10485760, 1, 1, 322.657054
r, a, s, 10485760, 1, 1, 457.189385
r, a, r, 10485760, 1, 1, 323.713002
r, a, s, 10485760, 15, 1, 446.297817
r, a, r, 10485760, 15, 1, 319.726921
r, a, s, 10485760, 15, 1, 443.651527
r, a, r, 10485760, 15, 1, 320.484017
r, a, s, 10485760, 31, 1, 448.967555
r, a, r, 10485760, 31, 1, 315.873157
r, a, s, 10485760, 31, 1, 449.204457
r, a, r, 10485760, 31, 1, 313.056262
r, a, s, 10485760, 62, 1, 452.016796
r, a, r, 10485760, 62, 1, 312.236015
r, a, s, 10485760, 62, 1, 453.196662
r, a, r, 10485760, 62, 1, 310.504094
