1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.09623 s, 500 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 3.01102 s, 348 MB/s
2015-08-26 16:32:56.030524
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.56864 s, 408 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 3.15961 s, 332 MB/s
2015-08-26 16:33:03.337653
w, s, s, 1048576, 1, 0, 328.414735
w, s, r, 1048576, 1, 0, 338.649357
r, s, s, 1048576, 1, 0, 324.515249
r, s, r, 1048576, 1, 0, 287.053546
w, s, s, 1048576, 1, 0, 329.196750
w, s, r, 1048576, 1, 0, 361.632255
r, s, s, 1048576, 1, 0, 345.515113
r, s, r, 1048576, 1, 0, 294.058581
w, s, s, 10485760, 1, 0, 322.251981
w, s, r, 10485760, 1, 0, 345.291750
r, s, s, 10485760, 1, 0, 342.997697
r, s, r, 10485760, 1, 0, 304.826219
w, s, s, 10485760, 1, 0, 321.833464
w, s, r, 10485760, 1, 0, 329.422815
r, s, s, 10485760, 1, 0, 361.920906
r, s, r, 10485760, 1, 0, 304.666260
w, s, s, 1048576, 1, 1, 329.628954
w, s, r, 1048576, 1, 1, 329.658127
r, s, s, 1048576, 1, 1, 339.795007
r, s, r, 1048576, 1, 1, 332.994923
w, s, s, 1048576, 1, 1, 340.469702
w, s, r, 1048576, 1, 1, 342.483447
r, s, s, 1048576, 1, 1, 333.829806
r, s, r, 1048576, 1, 1, 339.312607
w, s, s, 10485760, 1, 1, 375.153385
w, s, r, 10485760, 1, 1, 374.500179
r, s, s, 10485760, 1, 1, 399.706878
r, s, r, 10485760, 1, 1, 402.265602
w, s, s, 10485760, 1, 1, 380.491426
w, s, r, 10485760, 1, 1, 380.743187
r, s, s, 10485760, 1, 1, 402.880299
r, s, r, 10485760, 1, 1, 402.259236
r, a, s, 1048576, 1, 0, 311.712776
r, a, r, 1048576, 1, 0, 287.126601
r, a, s, 1048576, 1, 0, 309.384934
r, a, r, 1048576, 1, 0, 289.923300
r, a, s, 1048576, 15, 0, 311.136964
r, a, r, 1048576, 15, 0, 288.264284
r, a, s, 1048576, 15, 0, 331.893281
r, a, r, 1048576, 15, 0, 286.053005
r, a, s, 1048576, 31, 0, 308.301434
r, a, r, 1048576, 31, 0, 284.350659
r, a, s, 1048576, 31, 0, 327.875757
r, a, r, 1048576, 31, 0, 287.581298
r, a, s, 1048576, 62, 0, 335.750566
r, a, r, 1048576, 62, 0, 285.868233
r, a, s, 1048576, 62, 0, 331.225822
r, a, r, 1048576, 62, 0, 286.467796
r, a, s, 10485760, 1, 0, 312.766752
r, a, r, 10485760, 1, 0, 299.778893
r, a, s, 10485760, 1, 0, 324.362294
r, a, r, 10485760, 1, 0, 302.265651
r, a, s, 10485760, 15, 0, 317.388164
r, a, r, 10485760, 15, 0, 301.723174
r, a, s, 10485760, 15, 0, 310.602598
r, a, r, 10485760, 15, 0, 300.249083
r, a, s, 10485760, 31, 0, 303.469501
r, a, r, 10485760, 31, 0, 299.112084
r, a, s, 10485760, 31, 0, 318.686690
r, a, r, 10485760, 31, 0, 296.891073
r, a, s, 10485760, 62, 0, 304.027164
r, a, r, 10485760, 62, 0, 294.147672
r, a, s, 10485760, 62, 0, 305.442051
r, a, r, 10485760, 62, 0, 293.373333
r, a, s, 1048576, 1, 1, 373.116962
r, a, r, 1048576, 1, 1, 294.820044
r, a, s, 1048576, 1, 1, 374.536748
r, a, r, 1048576, 1, 1, 287.894268
r, a, s, 1048576, 15, 1, 444.211292
r, a, r, 1048576, 15, 1, 284.278772
r, a, s, 1048576, 15, 1, 438.553017
r, a, r, 1048576, 15, 1, 286.078826
r, a, s, 1048576, 31, 1, 428.183843
r, a, r, 1048576, 31, 1, 286.607363
r, a, s, 1048576, 31, 1, 411.741416
r, a, r, 1048576, 31, 1, 286.526592
r, a, s, 1048576, 62, 1, 417.114751
r, a, r, 1048576, 62, 1, 281.423266
r, a, s, 1048576, 62, 1, 408.304719
r, a, r, 1048576, 62, 1, 284.180308
r, a, s, 10485760, 1, 1, 431.674730
r, a, r, 10485760, 1, 1, 306.337387
r, a, s, 10485760, 1, 1, 431.692495
r, a, r, 10485760, 1, 1, 300.293741
r, a, s, 10485760, 15, 1, 411.891417
r, a, r, 10485760, 15, 1, 299.916204
r, a, s, 10485760, 15, 1, 415.808518
r, a, r, 10485760, 15, 1, 301.347448
r, a, s, 10485760, 31, 1, 437.580754
r, a, r, 10485760, 31, 1, 299.877290
r, a, s, 10485760, 31, 1, 415.766813
r, a, r, 10485760, 31, 1, 297.904070
r, a, s, 10485760, 62, 1, 421.541591
r, a, r, 10485760, 62, 1, 292.663452
r, a, s, 10485760, 62, 1, 425.254161
r, a, r, 10485760, 62, 1, 293.983216
