1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.08783 s, 502 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.88635 s, 363 MB/s
2015-08-31 16:52:37.908806
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.58899 s, 405 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.95778 s, 355 MB/s
2015-08-31 16:52:44.934516
w, s, s, 1048576, 1, 0, 388.341557
w, s, r, 1048576, 1, 0, 381.902189
r, s, s, 1048576, 1, 0, 302.328969
r, s, r, 1048576, 1, 0, 247.230464
w, s, s, 1048576, 1, 0, 373.926996
w, s, r, 1048576, 1, 0, 381.699402
r, s, s, 1048576, 1, 0, 314.914121
r, s, r, 1048576, 1, 0, 248.382526
w, s, s, 10485760, 1, 0, 364.050692
w, s, r, 10485760, 1, 0, 375.675197
r, s, s, 10485760, 1, 0, 296.638440
r, s, r, 10485760, 1, 0, 287.103501
w, s, s, 10485760, 1, 0, 365.447932
w, s, r, 10485760, 1, 0, 374.005061
r, s, s, 10485760, 1, 0, 287.946763
r, s, r, 10485760, 1, 0, 274.787297
w, s, s, 1048576, 1, 1, 346.959496
w, s, r, 1048576, 1, 1, 357.658234
r, s, s, 1048576, 1, 1, 337.566054
r, s, r, 1048576, 1, 1, 333.079294
w, s, s, 1048576, 1, 1, 357.112093
w, s, r, 1048576, 1, 1, 359.512020
r, s, s, 1048576, 1, 1, 333.955531
r, s, r, 1048576, 1, 1, 338.996984
w, s, s, 10485760, 1, 1, 406.803477
w, s, r, 10485760, 1, 1, 405.298007
r, s, s, 10485760, 1, 1, 420.947695
r, s, r, 10485760, 1, 1, 431.223336
w, s, s, 10485760, 1, 1, 411.267172
w, s, r, 10485760, 1, 1, 402.103045
r, s, s, 10485760, 1, 1, 420.294094
r, s, r, 10485760, 1, 1, 426.252808
r, a, s, 1048576, 1, 0, 339.585092
r, a, r, 1048576, 1, 0, 261.006921
r, a, s, 1048576, 1, 0, 344.030242
r, a, r, 1048576, 1, 0, 257.704480
r, a, s, 1048576, 15, 0, 350.353159
r, a, r, 1048576, 15, 0, 256.534716
r, a, s, 1048576, 15, 0, 348.300281
r, a, r, 1048576, 15, 0, 255.014521
r, a, s, 1048576, 31, 0, 341.689196
r, a, r, 1048576, 31, 0, 262.232769
r, a, s, 1048576, 31, 0, 336.941508
r, a, r, 1048576, 31, 0, 255.309550
r, a, s, 1048576, 62, 0, 358.326989
r, a, r, 1048576, 62, 0, 251.926202
r, a, s, 1048576, 62, 0, 347.589427
r, a, r, 1048576, 62, 0, 254.519995
r, a, s, 10485760, 1, 0, 348.031155
r, a, r, 10485760, 1, 0, 329.995908
r, a, s, 10485760, 1, 0, 352.391433
r, a, r, 10485760, 1, 0, 314.094260
r, a, s, 10485760, 15, 0, 319.231280
r, a, r, 10485760, 15, 0, 296.746398
r, a, s, 10485760, 15, 0, 333.578547
r, a, r, 10485760, 15, 0, 316.575271
r, a, s, 10485760, 31, 0, 321.849196
r, a, r, 10485760, 31, 0, 298.213590
r, a, s, 10485760, 31, 0, 322.789258
r, a, r, 10485760, 31, 0, 307.004924
r, a, s, 10485760, 62, 0, 298.990437
r, a, r, 10485760, 62, 0, 288.088857
r, a, s, 10485760, 62, 0, 299.203798
r, a, r, 10485760, 62, 0, 290.296207
r, a, s, 1048576, 1, 1, 343.787344
r, a, r, 1048576, 1, 1, 262.785819
r, a, s, 1048576, 1, 1, 338.410161
r, a, r, 1048576, 1, 1, 262.464019
r, a, s, 1048576, 15, 1, 456.029667
r, a, r, 1048576, 15, 1, 254.632379
r, a, s, 1048576, 15, 1, 476.522342
r, a, r, 1048576, 15, 1, 286.131533
r, a, s, 1048576, 31, 1, 474.659607
r, a, r, 1048576, 31, 1, 300.584818
r, a, s, 1048576, 31, 1, 475.368665
r, a, r, 1048576, 31, 1, 286.782767
r, a, s, 1048576, 62, 1, 475.014085
r, a, r, 1048576, 62, 1, 284.127746
r, a, s, 1048576, 62, 1, 474.749371
r, a, r, 1048576, 62, 1, 285.441924
r, a, s, 10485760, 1, 1, 463.639655
r, a, r, 10485760, 1, 1, 359.679231
r, a, s, 10485760, 1, 1, 453.301414
r, a, r, 10485760, 1, 1, 369.275887
r, a, s, 10485760, 15, 1, 475.770314
r, a, r, 10485760, 15, 1, 362.473407
r, a, s, 10485760, 15, 1, 475.282496
r, a, r, 10485760, 15, 1, 364.603910
r, a, s, 10485760, 31, 1, 475.611628
r, a, r, 10485760, 31, 1, 350.284525
r, a, s, 10485760, 31, 1, 475.935147
r, a, r, 10485760, 31, 1, 357.337659
r, a, s, 10485760, 62, 1, 474.716907
r, a, r, 10485760, 62, 1, 326.307170
r, a, s, 10485760, 62, 1, 473.827827
r, a, r, 10485760, 62, 1, 322.052510
