1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.10098 s, 499 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.8809 s, 364 MB/s
2015-08-31 16:52:37.908842
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.49711 s, 420 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.95933 s, 354 MB/s
2015-08-31 16:52:44.934551
w, s, s, 1048576, 1, 0, 354.409373
w, s, r, 1048576, 1, 0, 359.238547
r, s, s, 1048576, 1, 0, 295.076095
r, s, r, 1048576, 1, 0, 274.028086
w, s, s, 1048576, 1, 0, 380.431722
w, s, r, 1048576, 1, 0, 389.953083
r, s, s, 1048576, 1, 0, 299.951712
r, s, r, 1048576, 1, 0, 280.803766
w, s, s, 10485760, 1, 0, 372.890269
w, s, r, 10485760, 1, 0, 343.356711
r, s, s, 10485760, 1, 0, 314.511387
r, s, r, 10485760, 1, 0, 299.794832
w, s, s, 10485760, 1, 0, 375.107710
w, s, r, 10485760, 1, 0, 382.601670
r, s, s, 10485760, 1, 0, 296.319987
r, s, r, 10485760, 1, 0, 282.182993
w, s, s, 1048576, 1, 1, 354.485335
w, s, r, 1048576, 1, 1, 367.249987
r, s, s, 1048576, 1, 1, 338.467877
r, s, r, 1048576, 1, 1, 344.309511
w, s, s, 1048576, 1, 1, 362.700985
w, s, r, 1048576, 1, 1, 367.202361
r, s, s, 1048576, 1, 1, 339.084387
r, s, r, 1048576, 1, 1, 342.873639
w, s, s, 10485760, 1, 1, 406.048005
w, s, r, 10485760, 1, 1, 404.043716
r, s, s, 10485760, 1, 1, 422.229801
r, s, r, 10485760, 1, 1, 425.795937
w, s, s, 10485760, 1, 1, 407.061670
w, s, r, 10485760, 1, 1, 398.273573
r, s, s, 10485760, 1, 1, 419.221738
r, s, r, 10485760, 1, 1, 426.219861
r, a, s, 1048576, 1, 0, 299.612507
r, a, r, 1048576, 1, 0, 281.952298
r, a, s, 1048576, 1, 0, 295.737455
r, a, r, 1048576, 1, 0, 280.963358
r, a, s, 1048576, 15, 0, 310.492686
r, a, r, 1048576, 15, 0, 271.781185
r, a, s, 1048576, 15, 0, 311.668446
r, a, r, 1048576, 15, 0, 267.503054
r, a, s, 1048576, 31, 0, 297.590725
r, a, r, 1048576, 31, 0, 269.737483
r, a, s, 1048576, 31, 0, 309.146717
r, a, r, 1048576, 31, 0, 272.475767
r, a, s, 1048576, 62, 0, 311.819376
r, a, r, 1048576, 62, 0, 266.676217
r, a, s, 1048576, 62, 0, 305.755367
r, a, r, 1048576, 62, 0, 269.546801
r, a, s, 10485760, 1, 0, 303.806703
r, a, r, 10485760, 1, 0, 299.528883
r, a, s, 10485760, 1, 0, 307.676134
r, a, r, 10485760, 1, 0, 294.143906
r, a, s, 10485760, 15, 0, 306.028948
r, a, r, 10485760, 15, 0, 292.833039
r, a, s, 10485760, 15, 0, 285.866552
r, a, r, 10485760, 15, 0, 270.213659
r, a, s, 10485760, 31, 0, 279.008036
r, a, r, 10485760, 31, 0, 268.500497
r, a, s, 10485760, 31, 0, 276.522159
r, a, r, 10485760, 31, 0, 268.039837
r, a, s, 10485760, 62, 0, 271.405745
r, a, r, 10485760, 62, 0, 260.975967
r, a, s, 10485760, 62, 0, 263.204116
r, a, r, 10485760, 62, 0, 263.274963
r, a, s, 1048576, 1, 1, 332.256738
r, a, r, 1048576, 1, 1, 262.173522
r, a, s, 1048576, 1, 1, 334.691910
r, a, r, 1048576, 1, 1, 261.815254
r, a, s, 1048576, 15, 1, 440.555290
r, a, r, 1048576, 15, 1, 263.617112
r, a, s, 1048576, 15, 1, 477.751471
r, a, r, 1048576, 15, 1, 298.452438
r, a, s, 1048576, 31, 1, 477.935518
r, a, r, 1048576, 31, 1, 307.775316
r, a, s, 1048576, 31, 1, 477.419759
r, a, r, 1048576, 31, 1, 301.909103
r, a, s, 1048576, 62, 1, 477.786505
r, a, r, 1048576, 62, 1, 301.412355
r, a, s, 1048576, 62, 1, 477.735808
r, a, r, 1048576, 62, 1, 298.307283
r, a, s, 10485760, 1, 1, 459.745405
r, a, r, 10485760, 1, 1, 342.517683
r, a, s, 10485760, 1, 1, 461.308919
r, a, r, 10485760, 1, 1, 343.518558
r, a, s, 10485760, 15, 1, 477.368560
r, a, r, 10485760, 15, 1, 339.887994
r, a, s, 10485760, 15, 1, 477.397012
r, a, r, 10485760, 15, 1, 337.587373
r, a, s, 10485760, 31, 1, 478.693501
r, a, r, 10485760, 31, 1, 332.476375
r, a, s, 10485760, 31, 1, 478.034129
r, a, r, 10485760, 31, 1, 326.551450
r, a, s, 10485760, 62, 1, 477.588194
r, a, r, 10485760, 62, 1, 317.190157
r, a, s, 10485760, 62, 1, 478.792667
r, a, r, 10485760, 62, 1, 313.703809
