1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.06458 s, 508 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 3.02833 s, 346 MB/s
2015-08-31 16:52:38.356648
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.58369 s, 406 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 3.03914 s, 345 MB/s
2015-08-31 16:52:45.497630
w, s, s, 1048576, 1, 0, 344.408639
w, s, r, 1048576, 1, 0, 350.379798
r, s, s, 1048576, 1, 0, 333.385805
r, s, r, 1048576, 1, 0, 263.070960
w, s, s, 1048576, 1, 0, 365.867595
w, s, r, 1048576, 1, 0, 371.907589
r, s, s, 1048576, 1, 0, 339.337687
r, s, r, 1048576, 1, 0, 267.190646
w, s, s, 10485760, 1, 0, 358.142964
w, s, r, 10485760, 1, 0, 368.724278
r, s, s, 10485760, 1, 0, 333.410932
r, s, r, 10485760, 1, 0, 319.220259
w, s, s, 10485760, 1, 0, 351.247310
w, s, r, 10485760, 1, 0, 366.215273
r, s, s, 10485760, 1, 0, 344.083887
r, s, r, 10485760, 1, 0, 311.486960
w, s, s, 1048576, 1, 1, 345.530016
w, s, r, 1048576, 1, 1, 360.714812
r, s, s, 1048576, 1, 1, 336.477609
r, s, r, 1048576, 1, 1, 331.648279
w, s, s, 1048576, 1, 1, 357.202369
w, s, r, 1048576, 1, 1, 362.616824
r, s, s, 1048576, 1, 1, 333.695712
r, s, r, 1048576, 1, 1, 341.038584
w, s, s, 10485760, 1, 1, 398.908186
w, s, r, 10485760, 1, 1, 391.213852
r, s, s, 10485760, 1, 1, 419.490079
r, s, r, 10485760, 1, 1, 417.383449
w, s, s, 10485760, 1, 1, 388.128019
w, s, r, 10485760, 1, 1, 394.137088
r, s, s, 10485760, 1, 1, 419.733239
r, s, r, 10485760, 1, 1, 423.683531
r, a, s, 1048576, 1, 0, 348.095362
r, a, r, 1048576, 1, 0, 264.920721
r, a, s, 1048576, 1, 0, 354.483149
r, a, r, 1048576, 1, 0, 267.117039
r, a, s, 1048576, 15, 0, 317.009603
r, a, r, 1048576, 15, 0, 265.926113
r, a, s, 1048576, 15, 0, 347.817500
r, a, r, 1048576, 15, 0, 258.171500
r, a, s, 1048576, 31, 0, 333.399988
r, a, r, 1048576, 31, 0, 258.768750
r, a, s, 1048576, 31, 0, 348.402309
r, a, r, 1048576, 31, 0, 258.910071
r, a, s, 1048576, 62, 0, 350.849138
r, a, r, 1048576, 62, 0, 256.955665
r, a, s, 1048576, 62, 0, 349.712480
r, a, r, 1048576, 62, 0, 259.055950
r, a, s, 10485760, 1, 0, 354.814180
r, a, r, 10485760, 1, 0, 314.347884
r, a, s, 10485760, 1, 0, 350.973210
r, a, r, 10485760, 1, 0, 323.567299
r, a, s, 10485760, 15, 0, 322.266650
r, a, r, 10485760, 15, 0, 314.620112
r, a, s, 10485760, 15, 0, 339.540498
r, a, r, 10485760, 15, 0, 314.846692
r, a, s, 10485760, 31, 0, 322.020765
r, a, r, 10485760, 31, 0, 306.250121
r, a, s, 10485760, 31, 0, 321.452712
r, a, r, 10485760, 31, 0, 305.189081
r, a, s, 10485760, 62, 0, 298.175643
r, a, r, 10485760, 62, 0, 296.111607
r, a, s, 10485760, 62, 0, 287.824505
r, a, r, 10485760, 62, 0, 264.742202
r, a, s, 1048576, 1, 1, 327.639907
r, a, r, 1048576, 1, 1, 248.522466
r, a, s, 1048576, 1, 1, 327.650678
r, a, r, 1048576, 1, 1, 249.179945
r, a, s, 1048576, 15, 1, 433.106976
r, a, r, 1048576, 15, 1, 245.657854
r, a, s, 1048576, 15, 1, 441.012237
r, a, r, 1048576, 15, 1, 267.813283
r, a, s, 1048576, 31, 1, 458.510578
r, a, r, 1048576, 31, 1, 309.261667
r, a, s, 1048576, 31, 1, 474.717068
r, a, r, 1048576, 31, 1, 294.172168
r, a, s, 1048576, 62, 1, 469.443611
r, a, r, 1048576, 62, 1, 291.683623
r, a, s, 1048576, 62, 1, 471.033534
r, a, r, 1048576, 62, 1, 300.594242
r, a, s, 10485760, 1, 1, 459.482887
r, a, r, 10485760, 1, 1, 374.081608
r, a, s, 10485760, 1, 1, 459.288576
r, a, r, 10485760, 1, 1, 389.985153
r, a, s, 10485760, 15, 1, 471.778234
r, a, r, 10485760, 15, 1, 352.384674
r, a, s, 10485760, 15, 1, 468.723016
r, a, r, 10485760, 15, 1, 376.989020
r, a, s, 10485760, 31, 1, 473.366440
r, a, r, 10485760, 31, 1, 360.450721
r, a, s, 10485760, 31, 1, 471.354462
r, a, r, 10485760, 31, 1, 357.481690
r, a, s, 10485760, 62, 1, 471.203856
r, a, r, 10485760, 62, 1, 326.819618
r, a, s, 10485760, 62, 1, 472.139616
r, a, r, 10485760, 62, 1, 330.154055
