1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.0628 s, 508 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.88107 s, 364 MB/s
2015-10-18 20:58:53.869674
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.4864 s, 422 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.89493 s, 362 MB/s
2015-10-18 20:59:00.849455
w, s, s, 1048576, 1, 0, 384.073418
w, s, r, 1048576, 1, 0, 388.486227
r, s, s, 1048576, 1, 0, 347.995509
r, s, r, 1048576, 1, 0, 258.606809
w, s, s, 1048576, 1, 0, 372.118260
w, s, r, 1048576, 1, 0, 387.001900
r, s, s, 1048576, 1, 0, 350.845580
r, s, r, 1048576, 1, 0, 255.047973
w, s, s, 10485760, 1, 0, 363.877384
w, s, r, 10485760, 1, 0, 379.997787
r, s, s, 10485760, 1, 0, 349.877633
r, s, r, 10485760, 1, 0, 315.808143
w, s, s, 10485760, 1, 0, 371.644218
w, s, r, 10485760, 1, 0, 356.931516
r, s, s, 10485760, 1, 0, 359.204038
r, s, r, 10485760, 1, 0, 336.806178
w, s, s, 1048576, 1, 1, 350.570434
w, s, r, 1048576, 1, 1, 364.007200
r, s, s, 1048576, 1, 1, 334.032183
r, s, r, 1048576, 1, 1, 336.129966
w, s, s, 1048576, 1, 1, 364.981308
w, s, r, 1048576, 1, 1, 359.801195
r, s, s, 1048576, 1, 1, 339.322553
r, s, r, 1048576, 1, 1, 338.130361
w, s, s, 10485760, 1, 1, 403.139185
w, s, r, 10485760, 1, 1, 399.656151
r, s, s, 10485760, 1, 1, 400.866537
r, s, r, 10485760, 1, 1, 403.338350
w, s, s, 10485760, 1, 1, 389.522061
w, s, r, 10485760, 1, 1, 391.488177
r, s, s, 10485760, 1, 1, 406.635132
r, s, r, 10485760, 1, 1, 403.657640
r, a, s, 1048576, 1, 0, 292.971543
r, a, r, 1048576, 1, 0, 234.469875
r, a, s, 1048576, 1, 0, 311.808516
r, a, r, 1048576, 1, 0, 237.341575
r, a, s, 1048576, 15, 0, 300.728872
r, a, r, 1048576, 15, 0, 233.153731
r, a, s, 1048576, 15, 0, 313.307047
r, a, r, 1048576, 15, 0, 233.015321
r, a, s, 1048576, 31, 0, 306.994836
r, a, r, 1048576, 31, 0, 247.034849
r, a, s, 1048576, 31, 0, 324.615664
r, a, r, 1048576, 31, 0, 247.512838
r, a, s, 1048576, 62, 0, 349.313891
r, a, r, 1048576, 62, 0, 246.760913
r, a, s, 1048576, 62, 0, 355.113712
r, a, r, 1048576, 62, 0, 244.122319
r, a, s, 10485760, 1, 0, 350.126627
r, a, r, 10485760, 1, 0, 317.487924
r, a, s, 10485760, 1, 0, 355.363660
r, a, r, 10485760, 1, 0, 314.470423
r, a, s, 10485760, 15, 0, 329.074258
r, a, r, 10485760, 15, 0, 310.628055
r, a, s, 10485760, 15, 0, 339.617474
r, a, r, 10485760, 15, 0, 308.117083
r, a, s, 10485760, 31, 0, 319.376433
r, a, r, 10485760, 31, 0, 298.284503
r, a, s, 10485760, 31, 0, 319.539817
r, a, r, 10485760, 31, 0, 290.277984
r, a, s, 10485760, 62, 0, 279.810316
r, a, r, 10485760, 62, 0, 279.686367
r, a, s, 10485760, 62, 0, 290.437767
r, a, r, 10485760, 62, 0, 278.546774
r, a, s, 1048576, 1, 1, 337.636146
r, a, r, 1048576, 1, 1, 251.274172
r, a, s, 1048576, 1, 1, 339.977113
r, a, r, 1048576, 1, 1, 256.891616
r, a, s, 1048576, 15, 1, 422.206323
r, a, r, 1048576, 15, 1, 246.356243
r, a, s, 1048576, 15, 1, 431.265202
r, a, r, 1048576, 15, 1, 243.367871
r, a, s, 1048576, 31, 1, 424.823687
r, a, r, 1048576, 31, 1, 245.313528
r, a, s, 1048576, 31, 1, 468.446390
r, a, r, 1048576, 31, 1, 278.217299
r, a, s, 1048576, 62, 1, 469.435375
r, a, r, 1048576, 62, 1, 280.101170
r, a, s, 1048576, 62, 1, 468.547860
r, a, r, 1048576, 62, 1, 278.409343
r, a, s, 10485760, 1, 1, 459.668247
r, a, r, 10485760, 1, 1, 391.684985
r, a, s, 10485760, 1, 1, 460.768485
r, a, r, 10485760, 1, 1, 389.020649
r, a, s, 10485760, 15, 1, 467.399602
r, a, r, 10485760, 15, 1, 376.630851
r, a, s, 10485760, 15, 1, 470.168768
r, a, r, 10485760, 15, 1, 375.427808
r, a, s, 10485760, 31, 1, 470.777621
r, a, r, 10485760, 31, 1, 356.369881
r, a, s, 10485760, 31, 1, 470.499585
r, a, r, 10485760, 31, 1, 357.872769
r, a, s, 10485760, 62, 1, 471.139385
r, a, r, 10485760, 62, 1, 328.468371
r, a, s, 10485760, 62, 1, 470.870963
r, a, r, 10485760, 62, 1, 327.453287
