1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.0717 s, 506 MB/s
1000+0 records in
1000+0 records out
1048576000 bytes (1.0 GB) copied, 2.8963 s, 362 MB/s
2015-08-31 16:52:37.864739
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.50437 s, 419 MB/s
100+0 records in
100+0 records out
1048576000 bytes (1.0 GB) copied, 2.94039 s, 357 MB/s
2015-08-31 16:52:44.891254
w, s, s, 1048576, 1, 0, 358.353120
w, s, r, 1048576, 1, 0, 390.997242
r, s, s, 1048576, 1, 0, 378.687828
r, s, r, 1048576, 1, 0, 327.377564
w, s, s, 1048576, 1, 0, 346.270734
w, s, r, 1048576, 1, 0, 393.021531
r, s, s, 1048576, 1, 0, 335.074519
r, s, r, 1048576, 1, 0, 310.237295
w, s, s, 10485760, 1, 0, 373.203094
w, s, r, 10485760, 1, 0, 385.469112
r, s, s, 10485760, 1, 0, 353.419643
r, s, r, 10485760, 1, 0, 332.768484
w, s, s, 10485760, 1, 0, 372.213559
w, s, r, 10485760, 1, 0, 384.458680
r, s, s, 10485760, 1, 0, 371.896262
r, s, r, 10485760, 1, 0, 311.936907
w, s, s, 1048576, 1, 1, 405.098531
w, s, r, 1048576, 1, 1, 413.109247
r, s, s, 1048576, 1, 1, 384.889973
r, s, r, 1048576, 1, 1, 380.502917
w, s, s, 1048576, 1, 1, 420.415081
w, s, r, 1048576, 1, 1, 418.275207
r, s, s, 1048576, 1, 1, 391.474278
r, s, r, 1048576, 1, 1, 389.649294
w, s, s, 10485760, 1, 1, 439.857751
w, s, r, 10485760, 1, 1, 430.566042
r, s, s, 10485760, 1, 1, 434.730982
r, s, r, 10485760, 1, 1, 445.150116
w, s, s, 10485760, 1, 1, 432.905448
w, s, r, 10485760, 1, 1, 438.658018
r, s, s, 10485760, 1, 1, 424.770375
r, s, r, 10485760, 1, 1, 442.510774
r, a, s, 1048576, 1, 0, 351.041265
r, a, r, 1048576, 1, 0, 321.197592
r, a, s, 1048576, 1, 0, 371.620814
r, a, r, 1048576, 1, 0, 323.439078
r, a, s, 1048576, 15, 0, 360.363359
r, a, r, 1048576, 15, 0, 313.004296
r, a, s, 1048576, 15, 0, 373.090849
r, a, r, 1048576, 15, 0, 309.282740
r, a, s, 1048576, 31, 0, 376.962372
r, a, r, 1048576, 31, 0, 312.856015
r, a, s, 1048576, 31, 0, 390.426927
r, a, r, 1048576, 31, 0, 305.881604
r, a, s, 1048576, 62, 0, 395.784287
r, a, r, 1048576, 62, 0, 314.785949
r, a, s, 1048576, 62, 0, 347.170597
r, a, r, 1048576, 62, 0, 316.927255
r, a, s, 10485760, 1, 0, 345.225174
r, a, r, 10485760, 1, 0, 328.513475
r, a, s, 10485760, 1, 0, 354.764953
r, a, r, 10485760, 1, 0, 329.634897
r, a, s, 10485760, 15, 0, 357.657625
r, a, r, 10485760, 15, 0, 324.283134
r, a, s, 10485760, 15, 0, 380.700066
r, a, r, 10485760, 15, 0, 328.388976
r, a, s, 10485760, 31, 0, 344.279342
r, a, r, 10485760, 31, 0, 326.110583
r, a, s, 10485760, 31, 0, 369.202814
r, a, r, 10485760, 31, 0, 323.816738
r, a, s, 10485760, 62, 0, 323.096931
r, a, r, 10485760, 62, 0, 317.272123
r, a, s, 10485760, 62, 0, 331.858242
r, a, r, 10485760, 62, 0, 318.693399
r, a, s, 1048576, 1, 1, 395.826031
r, a, r, 1048576, 1, 1, 321.643256
r, a, s, 1048576, 1, 1, 397.088959
r, a, r, 1048576, 1, 1, 320.262529
r, a, s, 1048576, 15, 1, 475.100869
r, a, r, 1048576, 15, 1, 315.317094
r, a, s, 1048576, 15, 1, 471.210547
r, a, r, 1048576, 15, 1, 316.362252
r, a, s, 1048576, 31, 1, 471.190918
r, a, r, 1048576, 31, 1, 313.061058
r, a, s, 1048576, 31, 1, 470.616720
r, a, r, 1048576, 31, 1, 313.353304
r, a, s, 1048576, 62, 1, 466.597922
r, a, r, 1048576, 62, 1, 314.474632
r, a, s, 1048576, 62, 1, 466.786149
r, a, r, 1048576, 62, 1, 316.368600
r, a, s, 10485760, 1, 1, 457.983065
r, a, r, 10485760, 1, 1, 330.991644
r, a, s, 10485760, 1, 1, 456.872812
r, a, r, 10485760, 1, 1, 332.237127
r, a, s, 10485760, 15, 1, 474.366544
r, a, r, 10485760, 15, 1, 324.120554
r, a, s, 10485760, 15, 1, 470.227453
r, a, r, 10485760, 15, 1, 324.136163
r, a, s, 10485760, 31, 1, 473.013390
r, a, r, 10485760, 31, 1, 324.260845
r, a, s, 10485760, 31, 1, 471.371708
r, a, r, 10485760, 31, 1, 326.274540
r, a, s, 10485760, 62, 1, 471.044300
r, a, r, 10485760, 62, 1, 319.227227
r, a, s, 10485760, 62, 1, 470.571989
r, a, r, 10485760, 62, 1, 316.213968
